trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,low,easy,right,congruent,right_congruent,k
2,primary,low,easy,right,congruent,right_congruent,k
3,primary,high,easy,right,congruent,right_congruent,k
4,primary,high,easy,right,congruent,right_congruent,k
5,primary,low,hard,right,congruent,right_congruent,k
6,primary,high,hard,right,congruent,right_congruent,k
7,primary,high,hard,left,nogo,left_nogo,
8,primary,low,hard,right,congruent,right_congruent,k
9,primary,high,hard,left,congruent,left_congruent,f
10,primary,low,hard,left,congruent,left_congruent,f
11,primary,low,hard,right,nogo,right_nogo,
12,primary,high,easy,left,congruent,left_congruent,f
13,primary,high,easy,left,nogo,left_nogo,
14,primary,high,hard,right,congruent,right_congruent,k
15,primary,low,hard,right,nogo,right_nogo,
16,primary,low,easy,right,congruent,right_congruent,k
17,primary,high,easy,left,congruent,left_congruent,f
18,primary,low,easy,right,congruent,right_congruent,k
19,primary,low,hard,right,congruent,right_congruent,k
20,primary,low,hard,right,congruent,right_congruent,k
21,primary,high,easy,left,nogo,left_nogo,
22,primary,high,hard,right,congruent,right_congruent,k
23,primary,high,easy,right,nogo,right_nogo,
24,primary,high,hard,right,congruent,right_congruent,k
25,primary,low,easy,left,congruent,left_congruent,f
26,primary,high,easy,left,nogo,left_nogo,
27,primary,low,hard,left,congruent,left_congruent,f
28,primary,low,easy,left,congruent,left_congruent,f
29,primary,low,easy,right,congruent,right_congruent,k
30,primary,high,easy,left,nogo,left_nogo,
31,primary,high,easy,left,congruent,left_congruent,f
32,primary,low,easy,right,nogo,right_nogo,
33,primary,high,easy,right,nogo,right_nogo,
34,primary,low,hard,left,congruent,left_congruent,f
35,primary,low,hard,left,congruent,left_congruent,f
36,primary,high,hard,right,congruent,right_congruent,k
37,primary,high,hard,left,congruent,left_congruent,f
38,primary,high,hard,right,congruent,right_congruent,k
39,primary,high,hard,right,congruent,right_congruent,k
40,primary,low,hard,left,congruent,left_congruent,f
41,primary,low,easy,left,congruent,left_congruent,f
42,primary,high,hard,left,congruent,left_congruent,f
43,primary,low,easy,left,congruent,left_congruent,f
44,primary,high,easy,right,congruent,right_congruent,k
45,primary,high,hard,right,congruent,right_congruent,k
46,primary,high,hard,left,nogo,left_nogo,
47,primary,low,easy,left,nogo,left_nogo,
48,primary,low,easy,left,nogo,left_nogo,
49,primary,high,hard,right,congruent,right_congruent,k
50,primary,low,easy,right,congruent,right_congruent,k
51,primary,high,hard,right,congruent,right_congruent,k
52,primary,low,easy,right,nogo,right_nogo,
53,primary,high,hard,left,congruent,left_congruent,f
54,primary,high,easy,right,congruent,right_congruent,k
55,primary,high,easy,left,congruent,left_congruent,f
56,primary,low,hard,left,nogo,left_nogo,
57,primary,low,easy,left,congruent,left_congruent,f
58,primary,high,hard,left,congruent,left_congruent,f
59,primary,high,hard,left,congruent,left_congruent,f
60,primary,low,easy,right,congruent,right_congruent,k
61,primary,high,hard,left,congruent,left_congruent,f
62,primary,high,easy,right,congruent,right_congruent,k
63,primary,high,easy,right,congruent,right_congruent,k
64,primary,low,easy,left,nogo,left_nogo,
65,primary,low,easy,right,nogo,right_nogo,
66,primary,low,hard,left,congruent,left_congruent,f
67,primary,low,hard,right,congruent,right_congruent,k
68,primary,low,easy,right,congruent,right_congruent,k
69,primary,high,hard,right,congruent,right_congruent,k
70,primary,low,hard,right,congruent,right_congruent,k
71,primary,high,hard,left,congruent,left_congruent,f
72,primary,high,easy,left,congruent,left_congruent,f
73,primary,high,hard,left,nogo,left_nogo,
74,primary,low,easy,right,nogo,right_nogo,
75,primary,low,hard,right,congruent,right_congruent,k
76,primary,low,hard,left,nogo,left_nogo,
77,primary,low,hard,left,congruent,left_congruent,f
78,primary,low,easy,right,nogo,right_nogo,
79,primary,low,easy,right,congruent,right_congruent,k
80,primary,high,easy,left,congruent,left_congruent,f
81,primary,low,easy,right,congruent,right_congruent,k
82,primary,high,hard,left,congruent,left_congruent,f
83,primary,high,hard,left,congruent,left_congruent,f
84,primary,high,hard,left,nogo,left_nogo,
85,primary,high,easy,left,congruent,left_congruent,f
86,primary,high,hard,left,congruent,left_congruent,f
87,primary,high,easy,left,nogo,left_nogo,
88,primary,high,hard,right,congruent,right_congruent,k
89,primary,high,easy,left,nogo,left_nogo,
90,primary,low,easy,left,congruent,left_congruent,f
91,primary,low,hard,right,congruent,right_congruent,k
92,primary,high,hard,right,nogo,right_nogo,
93,primary,high,easy,right,congruent,right_congruent,k
94,primary,low,hard,left,nogo,left_nogo,
95,primary,low,easy,left,congruent,left_congruent,f
96,primary,high,easy,right,nogo,right_nogo,
97,primary,high,easy,right,congruent,right_congruent,k
98,primary,low,hard,left,congruent,left_congruent,f
99,primary,high,easy,left,congruent,left_congruent,f
100,primary,low,easy,left,congruent,left_congruent,f
101,primary,low,hard,left,congruent,left_congruent,f
102,primary,high,hard,right,congruent,right_congruent,k
103,primary,low,hard,right,nogo,right_nogo,
104,primary,low,easy,left,congruent,left_congruent,f
105,primary,high,hard,right,congruent,right_congruent,k
106,primary,high,hard,right,congruent,right_congruent,k
107,primary,high,easy,right,congruent,right_congruent,k
108,primary,high,hard,left,congruent,left_congruent,f
109,primary,high,easy,left,congruent,left_congruent,f
110,primary,low,easy,left,congruent,left_congruent,f
111,primary,high,easy,right,nogo,right_nogo,
112,primary,low,easy,right,congruent,right_congruent,k
113,primary,high,hard,left,congruent,left_congruent,f
114,primary,high,hard,right,nogo,right_nogo,
115,primary,high,hard,right,nogo,right_nogo,
116,primary,low,hard,left,congruent,left_congruent,f
117,primary,high,hard,left,congruent,left_congruent,f
118,primary,low,easy,right,congruent,right_congruent,k
119,primary,high,easy,right,congruent,right_congruent,k
120,primary,high,hard,left,nogo,left_nogo,
121,primary,high,easy,left,nogo,left_nogo,
122,primary,high,hard,right,congruent,right_congruent,k
123,primary,low,hard,right,congruent,right_congruent,k
124,primary,high,easy,left,congruent,left_congruent,f
125,primary,low,hard,left,congruent,left_congruent,f
126,primary,high,easy,left,congruent,left_congruent,f
127,primary,low,easy,right,congruent,right_congruent,k
128,primary,low,hard,right,congruent,right_congruent,k
129,primary,low,hard,left,congruent,left_congruent,f
130,primary,low,easy,right,nogo,right_nogo,
131,primary,low,hard,right,congruent,right_congruent,k
132,primary,low,hard,left,congruent,left_congruent,f
133,primary,high,hard,right,congruent,right_congruent,k
134,primary,high,easy,left,nogo,left_nogo,
135,primary,low,easy,right,congruent,right_congruent,k
136,primary,low,hard,left,congruent,left_congruent,f
137,primary,low,hard,left,congruent,left_congruent,f
138,primary,low,hard,left,nogo,left_nogo,
139,primary,low,hard,left,nogo,left_nogo,
140,primary,high,easy,left,congruent,left_congruent,f
141,primary,high,easy,right,congruent,right_congruent,k
142,primary,low,hard,right,congruent,right_congruent,k
143,primary,high,hard,right,congruent,right_congruent,k
144,primary,low,easy,right,congruent,right_congruent,k
145,primary,low,hard,left,congruent,left_congruent,f
146,primary,low,easy,right,congruent,right_congruent,k
147,primary,high,hard,right,nogo,right_nogo,
148,primary,low,easy,left,congruent,left_congruent,f
149,primary,low,hard,right,congruent,right_congruent,k
150,primary,high,hard,left,congruent,left_congruent,f
151,primary,high,easy,left,congruent,left_congruent,f
152,primary,low,easy,left,nogo,left_nogo,
153,primary,low,easy,right,congruent,right_congruent,k
154,primary,high,easy,left,congruent,left_congruent,f
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,low,easy,left,congruent,left_congruent,f
157,primary,high,easy,right,congruent,right_congruent,k
158,primary,high,hard,left,nogo,left_nogo,
159,primary,high,hard,left,congruent,left_congruent,f
160,primary,high,hard,right,congruent,right_congruent,k
161,primary,low,hard,right,nogo,right_nogo,
162,primary,low,easy,right,congruent,right_congruent,k
163,primary,high,easy,right,congruent,right_congruent,k
164,primary,low,easy,right,congruent,right_congruent,k
165,primary,high,easy,left,congruent,left_congruent,f
166,primary,low,easy,left,congruent,left_congruent,f
167,primary,high,easy,right,congruent,right_congruent,k
168,primary,low,hard,right,nogo,right_nogo,
169,primary,high,hard,right,nogo,right_nogo,
