trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,high,hard,right,nogo,right_nogo,
2,secondary,high,hard,left,congruent,left_congruent,f
3,secondary,high,hard,right,nogo,right_nogo,
4,secondary,high,easy,right,congruent,right_congruent,k
5,secondary,high,hard,right,congruent,right_congruent,k
6,secondary,low,hard,left,congruent,left_congruent,f
7,secondary,low,hard,right,congruent,right_congruent,k
8,secondary,high,easy,left,congruent,left_congruent,f
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,hard,left,congruent,left_congruent,f
11,secondary,low,hard,left,nogo,left_nogo,
12,secondary,high,easy,left,congruent,left_congruent,f
13,secondary,low,easy,left,nogo,left_nogo,
14,secondary,low,hard,left,congruent,left_congruent,f
15,secondary,low,easy,right,congruent,right_congruent,k
16,secondary,low,easy,left,nogo,left_nogo,
17,secondary,low,easy,left,nogo,left_nogo,
18,secondary,high,easy,left,nogo,left_nogo,
19,secondary,high,easy,right,nogo,right_nogo,
20,secondary,high,easy,right,congruent,right_congruent,k
21,secondary,high,hard,left,congruent,left_congruent,f
22,secondary,low,hard,left,nogo,left_nogo,
23,secondary,low,hard,left,nogo,left_nogo,
24,secondary,high,easy,right,nogo,right_nogo,
25,secondary,low,hard,left,nogo,left_nogo,
26,secondary,low,easy,right,congruent,right_congruent,k
27,secondary,low,hard,left,nogo,left_nogo,
28,secondary,low,easy,right,nogo,right_nogo,
29,secondary,low,easy,right,congruent,right_congruent,k
30,secondary,low,hard,left,congruent,left_congruent,f
31,secondary,high,hard,right,congruent,right_congruent,k
32,secondary,low,hard,right,nogo,right_nogo,
33,secondary,high,easy,left,congruent,left_congruent,f
34,secondary,high,hard,left,congruent,left_congruent,f
35,secondary,low,easy,left,congruent,left_congruent,f
36,secondary,low,easy,right,congruent,right_congruent,k
37,secondary,low,hard,left,nogo,left_nogo,
38,secondary,low,hard,right,congruent,right_congruent,k
39,secondary,high,easy,right,congruent,right_congruent,k
40,secondary,high,hard,right,congruent,right_congruent,k
41,secondary,high,hard,right,congruent,right_congruent,k
42,secondary,high,easy,left,nogo,left_nogo,
43,secondary,low,hard,right,congruent,right_congruent,k
44,secondary,high,hard,left,congruent,left_congruent,f
45,secondary,high,easy,left,congruent,left_congruent,f
46,secondary,low,easy,left,congruent,left_congruent,f
47,secondary,high,easy,right,congruent,right_congruent,k
48,secondary,high,hard,left,congruent,left_congruent,f
49,secondary,low,easy,right,congruent,right_congruent,k
50,secondary,low,hard,right,congruent,right_congruent,k
51,secondary,low,hard,right,congruent,right_congruent,k
52,secondary,high,hard,right,nogo,right_nogo,
53,secondary,high,hard,right,congruent,right_congruent,k
54,secondary,low,hard,right,nogo,right_nogo,
55,secondary,high,easy,right,congruent,right_congruent,k
56,secondary,high,easy,left,congruent,left_congruent,f
57,secondary,low,easy,right,congruent,right_congruent,k
58,secondary,low,hard,left,congruent,left_congruent,f
59,secondary,high,easy,left,congruent,left_congruent,f
60,secondary,low,easy,right,congruent,right_congruent,k
61,secondary,high,hard,left,nogo,left_nogo,
62,secondary,high,easy,left,congruent,left_congruent,f
63,secondary,low,hard,left,congruent,left_congruent,f
64,secondary,low,hard,left,congruent,left_congruent,f
65,secondary,high,easy,right,congruent,right_congruent,k
66,secondary,low,hard,left,congruent,left_congruent,f
67,secondary,high,easy,right,congruent,right_congruent,k
68,secondary,high,easy,left,nogo,left_nogo,
69,secondary,high,hard,left,congruent,left_congruent,f
70,secondary,low,hard,right,congruent,right_congruent,k
71,secondary,low,easy,right,congruent,right_congruent,k
72,secondary,low,hard,right,congruent,right_congruent,k
73,secondary,high,hard,right,nogo,right_nogo,
74,secondary,low,easy,left,nogo,left_nogo,
75,secondary,high,hard,left,congruent,left_congruent,f
76,secondary,high,hard,right,congruent,right_congruent,k
77,secondary,high,hard,right,congruent,right_congruent,k
78,secondary,high,hard,left,nogo,left_nogo,
79,secondary,low,hard,right,congruent,right_congruent,k
80,secondary,low,hard,left,nogo,left_nogo,
81,secondary,high,hard,right,congruent,right_congruent,k
82,secondary,high,easy,left,congruent,left_congruent,f
83,secondary,high,hard,left,nogo,left_nogo,
84,secondary,high,hard,left,nogo,left_nogo,
85,secondary,low,easy,right,nogo,right_nogo,
86,secondary,low,easy,right,nogo,right_nogo,
87,secondary,high,hard,left,nogo,left_nogo,
88,secondary,high,easy,right,congruent,right_congruent,k
89,secondary,high,hard,right,congruent,right_congruent,k
90,secondary,low,easy,right,congruent,right_congruent,k
91,secondary,low,hard,left,congruent,left_congruent,f
92,secondary,low,hard,right,congruent,right_congruent,k
93,secondary,high,easy,right,congruent,right_congruent,k
94,secondary,high,easy,left,congruent,left_congruent,f
95,secondary,high,easy,right,congruent,right_congruent,k
96,secondary,low,easy,left,congruent,left_congruent,f
97,secondary,low,easy,left,congruent,left_congruent,f
98,secondary,high,easy,left,congruent,left_congruent,f
99,secondary,high,easy,right,congruent,right_congruent,k
100,secondary,low,hard,right,congruent,right_congruent,k
101,secondary,low,hard,right,nogo,right_nogo,
102,secondary,low,easy,left,congruent,left_congruent,f
103,secondary,high,easy,left,congruent,left_congruent,f
104,secondary,high,hard,right,nogo,right_nogo,
105,secondary,low,easy,right,congruent,right_congruent,k
106,secondary,high,hard,right,nogo,right_nogo,
107,secondary,high,easy,left,congruent,left_congruent,f
108,secondary,low,easy,left,nogo,left_nogo,
109,secondary,high,easy,left,congruent,left_congruent,f
110,secondary,high,hard,left,congruent,left_congruent,f
111,secondary,low,hard,right,nogo,right_nogo,
112,secondary,low,easy,right,congruent,right_congruent,k
113,secondary,high,easy,left,nogo,left_nogo,
114,secondary,low,easy,right,congruent,right_congruent,k
115,secondary,high,easy,left,nogo,left_nogo,
116,secondary,high,easy,left,congruent,left_congruent,f
117,secondary,low,easy,right,nogo,right_nogo,
118,secondary,high,easy,right,nogo,right_nogo,
119,secondary,high,easy,right,congruent,right_congruent,k
120,secondary,low,hard,left,nogo,left_nogo,
121,secondary,low,easy,left,congruent,left_congruent,f
122,secondary,low,easy,left,congruent,left_congruent,f
123,secondary,high,hard,left,congruent,left_congruent,f
124,secondary,low,hard,left,congruent,left_congruent,f
125,secondary,low,hard,right,congruent,right_congruent,k
126,secondary,high,hard,left,congruent,left_congruent,f
127,secondary,low,hard,left,congruent,left_congruent,f
128,secondary,low,hard,right,congruent,right_congruent,k
129,secondary,high,hard,left,nogo,left_nogo,
130,secondary,high,easy,left,nogo,left_nogo,
131,secondary,low,hard,right,congruent,right_congruent,k
132,secondary,high,hard,left,congruent,left_congruent,f
133,secondary,high,hard,left,congruent,left_congruent,f
134,secondary,low,easy,right,congruent,right_congruent,k
135,secondary,high,easy,right,congruent,right_congruent,k
136,secondary,low,hard,left,congruent,left_congruent,f
137,secondary,low,hard,left,congruent,left_congruent,f
138,secondary,high,hard,right,congruent,right_congruent,k
139,secondary,low,hard,right,congruent,right_congruent,k
140,secondary,low,hard,left,congruent,left_congruent,f
141,secondary,high,easy,right,nogo,right_nogo,
142,secondary,high,hard,left,congruent,left_congruent,f
143,secondary,high,hard,right,congruent,right_congruent,k
144,secondary,high,hard,right,congruent,right_congruent,k
145,secondary,high,hard,left,congruent,left_congruent,f
146,secondary,low,easy,left,congruent,left_congruent,f
147,secondary,low,hard,left,congruent,left_congruent,f
148,secondary,low,hard,right,nogo,right_nogo,
149,secondary,high,hard,left,congruent,left_congruent,f
150,secondary,high,hard,right,nogo,right_nogo,
151,secondary,low,easy,left,nogo,left_nogo,
152,secondary,low,easy,left,congruent,left_congruent,f
153,secondary,low,hard,right,congruent,right_congruent,k
154,secondary,high,hard,right,congruent,right_congruent,k
155,secondary,high,easy,right,nogo,right_nogo,
156,secondary,high,easy,right,congruent,right_congruent,k
157,secondary,low,easy,left,congruent,left_congruent,f
158,secondary,low,hard,left,congruent,left_congruent,f
159,secondary,high,easy,right,congruent,right_congruent,k
160,secondary,low,hard,left,congruent,left_congruent,f
161,secondary,high,easy,left,congruent,left_congruent,f
162,secondary,high,hard,right,congruent,right_congruent,k
163,secondary,high,easy,left,nogo,left_nogo,
164,secondary,low,hard,right,congruent,right_congruent,k
165,secondary,low,easy,right,congruent,right_congruent,k
166,secondary,high,easy,left,congruent,left_congruent,f
167,secondary,high,hard,left,congruent,left_congruent,f
168,secondary,low,easy,right,congruent,right_congruent,k
169,secondary,low,hard,right,congruent,right_congruent,k
170,secondary,low,hard,left,nogo,left_nogo,
171,secondary,low,easy,left,congruent,left_congruent,f
172,secondary,high,easy,right,congruent,right_congruent,k
173,secondary,low,easy,right,nogo,right_nogo,
174,secondary,high,easy,left,congruent,left_congruent,f
175,secondary,high,easy,right,congruent,right_congruent,k
176,secondary,high,easy,right,congruent,right_congruent,k
177,secondary,high,hard,right,nogo,right_nogo,
178,secondary,low,easy,right,congruent,right_congruent,k
179,secondary,low,hard,left,congruent,left_congruent,f
180,secondary,low,easy,left,congruent,left_congruent,f
181,secondary,low,easy,right,nogo,right_nogo,
182,secondary,high,easy,right,congruent,right_congruent,k
183,secondary,low,easy,right,nogo,right_nogo,
184,secondary,low,easy,left,congruent,left_congruent,f
185,secondary,high,hard,left,nogo,left_nogo,
186,secondary,high,hard,right,congruent,right_congruent,k
187,secondary,low,easy,right,nogo,right_nogo,
188,secondary,low,easy,left,congruent,left_congruent,f
189,secondary,high,hard,left,nogo,left_nogo,
190,secondary,high,easy,left,congruent,left_congruent,f
191,secondary,low,hard,right,congruent,right_congruent,k
192,secondary,low,hard,left,congruent,left_congruent,f
193,secondary,high,easy,right,nogo,right_nogo,
194,secondary,low,easy,left,congruent,left_congruent,f
195,secondary,high,easy,right,congruent,right_congruent,k
196,secondary,low,easy,left,congruent,left_congruent,f
197,secondary,low,easy,right,congruent,right_congruent,k
198,secondary,high,hard,right,congruent,right_congruent,k
199,secondary,low,hard,right,nogo,right_nogo,
200,secondary,low,easy,left,congruent,left_congruent,f
201,secondary,high,easy,left,nogo,left_nogo,
202,secondary,low,easy,left,nogo,left_nogo,
203,secondary,low,easy,left,congruent,left_congruent,f
204,secondary,high,hard,left,congruent,left_congruent,f
205,secondary,high,hard,left,congruent,left_congruent,f
206,secondary,low,hard,right,congruent,right_congruent,k
207,secondary,high,hard,left,nogo,left_nogo,
208,secondary,low,hard,left,congruent,left_congruent,f
209,secondary,low,easy,right,congruent,right_congruent,k
210,secondary,low,hard,right,congruent,right_congruent,k
211,secondary,high,hard,left,congruent,left_congruent,f
212,secondary,low,easy,left,nogo,left_nogo,
213,secondary,low,hard,left,congruent,left_congruent,f
214,secondary,high,easy,right,congruent,right_congruent,k
215,secondary,low,hard,left,congruent,left_congruent,f
216,secondary,low,easy,right,congruent,right_congruent,k
217,secondary,high,easy,left,congruent,left_congruent,f
218,secondary,low,easy,left,congruent,left_congruent,f
219,secondary,high,easy,left,congruent,left_congruent,f
220,secondary,high,easy,left,congruent,left_congruent,f
221,secondary,low,easy,left,congruent,left_congruent,f
222,secondary,low,hard,right,congruent,right_congruent,k
223,secondary,high,hard,right,congruent,right_congruent,k
224,secondary,low,hard,right,congruent,right_congruent,k
225,secondary,high,hard,right,congruent,right_congruent,k
226,secondary,low,hard,right,nogo,right_nogo,
227,secondary,high,hard,right,congruent,right_congruent,k
228,secondary,high,hard,left,congruent,left_congruent,f
229,secondary,high,easy,right,congruent,right_congruent,k
230,secondary,low,hard,right,nogo,right_nogo,
