trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,high,easy,right,congruent,right_congruent,k
2,primary,high,easy,left,congruent,left_congruent,f
3,primary,low,hard,left,congruent,left_congruent,f
4,primary,low,easy,right,nogo,right_nogo,
5,primary,high,hard,right,congruent,right_congruent,k
6,primary,high,hard,right,congruent,right_congruent,k
7,primary,high,easy,right,nogo,right_nogo,
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,hard,right,congruent,right_congruent,k
10,primary,low,hard,right,congruent,right_congruent,k
11,primary,high,hard,left,nogo,left_nogo,
12,primary,low,hard,right,congruent,right_congruent,k
13,primary,low,easy,right,congruent,right_congruent,k
14,primary,low,hard,left,nogo,left_nogo,
15,primary,low,easy,right,congruent,right_congruent,k
16,primary,low,easy,right,congruent,right_congruent,k
17,primary,high,hard,left,congruent,left_congruent,f
18,primary,low,hard,right,congruent,right_congruent,k
19,primary,high,easy,right,congruent,right_congruent,k
20,primary,high,hard,right,congruent,right_congruent,k
21,primary,low,hard,left,nogo,left_nogo,
22,primary,high,easy,right,congruent,right_congruent,k
23,primary,high,easy,left,nogo,left_nogo,
24,primary,low,hard,right,congruent,right_congruent,k
25,primary,high,hard,right,nogo,right_nogo,
26,primary,low,hard,right,congruent,right_congruent,k
27,primary,low,easy,right,congruent,right_congruent,k
28,primary,low,easy,right,congruent,right_congruent,k
29,primary,high,easy,right,congruent,right_congruent,k
30,primary,low,hard,right,congruent,right_congruent,k
31,primary,high,hard,left,congruent,left_congruent,f
32,primary,high,easy,right,congruent,right_congruent,k
33,primary,high,easy,right,congruent,right_congruent,k
34,primary,low,hard,right,nogo,right_nogo,
35,primary,low,hard,right,congruent,right_congruent,k
36,primary,low,easy,left,nogo,left_nogo,
37,primary,low,easy,left,nogo,left_nogo,
38,primary,low,hard,left,congruent,left_congruent,f
39,primary,high,easy,left,nogo,left_nogo,
40,primary,high,easy,left,nogo,left_nogo,
41,primary,low,easy,right,congruent,right_congruent,k
42,primary,high,easy,left,nogo,left_nogo,
43,primary,high,easy,right,congruent,right_congruent,k
44,primary,low,easy,left,congruent,left_congruent,f
45,primary,low,hard,left,congruent,left_congruent,f
46,primary,low,easy,right,congruent,right_congruent,k
47,primary,high,hard,left,congruent,left_congruent,f
48,primary,high,easy,right,congruent,right_congruent,k
49,primary,high,easy,right,congruent,right_congruent,k
50,primary,high,hard,left,nogo,left_nogo,
51,primary,low,easy,right,congruent,right_congruent,k
52,primary,low,easy,right,congruent,right_congruent,k
53,primary,low,hard,right,congruent,right_congruent,k
54,primary,high,hard,left,congruent,left_congruent,f
55,primary,low,easy,right,congruent,right_congruent,k
56,primary,low,easy,right,congruent,right_congruent,k
57,primary,high,hard,right,congruent,right_congruent,k
58,primary,high,hard,left,congruent,left_congruent,f
59,primary,low,easy,right,nogo,right_nogo,
60,primary,high,hard,right,nogo,right_nogo,
61,primary,low,hard,right,congruent,right_congruent,k
62,primary,high,hard,right,congruent,right_congruent,k
63,primary,high,easy,left,nogo,left_nogo,
64,primary,high,easy,right,nogo,right_nogo,
65,primary,high,easy,right,congruent,right_congruent,k
66,primary,high,hard,right,congruent,right_congruent,k
67,primary,low,easy,left,congruent,left_congruent,f
68,primary,low,hard,right,nogo,right_nogo,
69,primary,low,easy,right,congruent,right_congruent,k
70,primary,low,hard,left,congruent,left_congruent,f
71,primary,low,easy,right,congruent,right_congruent,k
72,primary,low,hard,right,nogo,right_nogo,
73,primary,low,hard,right,congruent,right_congruent,k
74,primary,low,easy,left,congruent,left_congruent,f
75,primary,high,hard,left,congruent,left_congruent,f
76,primary,low,hard,right,congruent,right_congruent,k
77,primary,low,easy,left,congruent,left_congruent,f
78,primary,low,easy,right,congruent,right_congruent,k
79,primary,low,easy,right,congruent,right_congruent,k
80,primary,low,hard,left,nogo,left_nogo,
81,primary,low,easy,left,nogo,left_nogo,
82,primary,low,easy,right,congruent,right_congruent,k
83,primary,high,easy,left,congruent,left_congruent,f
84,primary,high,easy,left,nogo,left_nogo,
85,primary,low,easy,right,nogo,right_nogo,
86,primary,low,hard,right,congruent,right_congruent,k
87,primary,high,easy,left,congruent,left_congruent,f
88,primary,high,hard,right,congruent,right_congruent,k
89,primary,high,hard,right,nogo,right_nogo,
90,primary,low,easy,left,congruent,left_congruent,f
91,primary,high,easy,right,congruent,right_congruent,k
92,primary,high,hard,right,congruent,right_congruent,k
93,primary,high,hard,left,congruent,left_congruent,f
94,primary,high,easy,left,congruent,left_congruent,f
95,primary,high,easy,right,congruent,right_congruent,k
96,primary,low,easy,right,nogo,right_nogo,
97,primary,high,hard,left,nogo,left_nogo,
98,primary,high,easy,right,congruent,right_congruent,k
99,primary,low,easy,left,nogo,left_nogo,
100,primary,low,hard,left,congruent,left_congruent,f
101,primary,high,hard,left,congruent,left_congruent,f
102,primary,high,easy,left,nogo,left_nogo,
103,primary,high,easy,left,congruent,left_congruent,f
104,primary,high,easy,right,congruent,right_congruent,k
105,primary,high,easy,right,congruent,right_congruent,k
106,primary,high,easy,left,congruent,left_congruent,f
107,primary,low,easy,left,congruent,left_congruent,f
108,primary,low,hard,left,congruent,left_congruent,f
109,primary,low,hard,left,congruent,left_congruent,f
110,primary,low,easy,left,nogo,left_nogo,
111,primary,high,hard,left,congruent,left_congruent,f
112,primary,low,hard,left,congruent,left_congruent,f
113,primary,high,easy,right,nogo,right_nogo,
114,primary,low,hard,right,nogo,right_nogo,
115,primary,low,easy,left,nogo,left_nogo,
116,primary,high,hard,right,congruent,right_congruent,k
117,primary,high,easy,left,nogo,left_nogo,
118,primary,low,hard,left,nogo,left_nogo,
119,primary,low,easy,right,congruent,right_congruent,k
120,primary,low,hard,left,congruent,left_congruent,f
121,primary,low,hard,right,congruent,right_congruent,k
122,primary,high,easy,left,congruent,left_congruent,f
123,primary,low,easy,left,nogo,left_nogo,
124,primary,high,easy,left,congruent,left_congruent,f
125,primary,high,easy,left,congruent,left_congruent,f
126,primary,high,hard,right,nogo,right_nogo,
127,primary,low,easy,right,nogo,right_nogo,
128,primary,low,easy,left,nogo,left_nogo,
129,primary,low,easy,right,congruent,right_congruent,k
130,primary,low,easy,left,congruent,left_congruent,f
131,primary,low,easy,right,nogo,right_nogo,
132,primary,high,easy,left,nogo,left_nogo,
133,primary,high,easy,right,congruent,right_congruent,k
134,primary,high,hard,right,congruent,right_congruent,k
135,primary,high,hard,right,congruent,right_congruent,k
136,primary,low,hard,right,congruent,right_congruent,k
137,primary,low,hard,left,nogo,left_nogo,
138,primary,low,easy,left,congruent,left_congruent,f
139,primary,high,hard,left,congruent,left_congruent,f
140,primary,low,easy,left,congruent,left_congruent,f
141,primary,high,hard,left,nogo,left_nogo,
142,primary,low,hard,right,congruent,right_congruent,k
143,primary,low,hard,left,congruent,left_congruent,f
144,primary,high,hard,right,congruent,right_congruent,k
145,primary,high,hard,right,congruent,right_congruent,k
146,primary,high,hard,right,congruent,right_congruent,k
147,primary,high,hard,left,nogo,left_nogo,
148,primary,high,hard,left,nogo,left_nogo,
149,primary,low,easy,left,congruent,left_congruent,f
150,primary,low,hard,left,nogo,left_nogo,
151,primary,low,hard,right,congruent,right_congruent,k
152,primary,high,easy,left,congruent,left_congruent,f
153,primary,low,easy,left,congruent,left_congruent,f
154,primary,low,easy,right,congruent,right_congruent,k
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,low,hard,left,congruent,left_congruent,f
157,primary,high,easy,left,congruent,left_congruent,f
158,primary,high,easy,right,congruent,right_congruent,k
159,primary,low,easy,right,congruent,right_congruent,k
160,primary,high,easy,right,nogo,right_nogo,
161,primary,low,hard,right,congruent,right_congruent,k
162,primary,high,hard,right,congruent,right_congruent,k
163,primary,low,easy,left,congruent,left_congruent,f
164,primary,high,hard,left,congruent,left_congruent,f
165,primary,high,easy,right,congruent,right_congruent,k
166,primary,high,hard,left,nogo,left_nogo,
167,primary,high,easy,left,congruent,left_congruent,f
168,primary,high,hard,left,congruent,left_congruent,f
169,primary,low,easy,right,nogo,right_nogo,
