trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,easy,left,congruent,left_congruent,f
2,primary,high,hard,right,congruent,right_congruent,k
3,primary,low,easy,left,congruent,left_congruent,f
4,primary,low,easy,left,congruent,left_congruent,f
5,primary,low,easy,left,congruent,left_congruent,f
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,hard,right,congruent,right_congruent,k
8,primary,high,easy,left,congruent,left_congruent,f
9,primary,high,hard,left,nogo,left_nogo,
10,primary,low,hard,left,congruent,left_congruent,f
11,primary,low,hard,left,congruent,left_congruent,f
12,primary,low,hard,right,congruent,right_congruent,k
13,primary,low,easy,left,congruent,left_congruent,f
14,primary,low,easy,left,congruent,left_congruent,f
15,primary,high,hard,left,nogo,left_nogo,
16,primary,low,easy,left,nogo,left_nogo,
17,primary,high,easy,left,nogo,left_nogo,
18,primary,low,hard,right,congruent,right_congruent,k
19,primary,low,easy,left,nogo,left_nogo,
20,primary,low,easy,left,congruent,left_congruent,f
21,primary,high,hard,right,congruent,right_congruent,k
22,primary,high,hard,right,congruent,right_congruent,k
23,primary,high,easy,right,congruent,right_congruent,k
24,primary,low,easy,right,congruent,right_congruent,k
25,primary,high,hard,right,congruent,right_congruent,k
26,primary,low,hard,right,congruent,right_congruent,k
27,primary,low,easy,right,congruent,right_congruent,k
28,primary,high,easy,left,nogo,left_nogo,
29,primary,high,hard,right,congruent,right_congruent,k
30,primary,high,hard,left,congruent,left_congruent,f
31,primary,low,easy,left,congruent,left_congruent,f
32,primary,low,easy,right,congruent,right_congruent,k
33,primary,low,hard,right,nogo,right_nogo,
34,primary,low,hard,left,congruent,left_congruent,f
35,primary,low,hard,left,congruent,left_congruent,f
36,primary,high,hard,left,nogo,left_nogo,
37,primary,low,easy,right,congruent,right_congruent,k
38,primary,high,hard,right,congruent,right_congruent,k
39,primary,low,easy,left,nogo,left_nogo,
40,primary,low,easy,right,congruent,right_congruent,k
41,primary,high,hard,left,nogo,left_nogo,
42,primary,high,easy,right,congruent,right_congruent,k
43,primary,low,hard,right,congruent,right_congruent,k
44,primary,low,easy,left,congruent,left_congruent,f
45,primary,high,hard,left,congruent,left_congruent,f
46,primary,high,hard,right,congruent,right_congruent,k
47,primary,high,easy,left,congruent,left_congruent,f
48,primary,high,easy,left,congruent,left_congruent,f
49,primary,high,hard,right,congruent,right_congruent,k
50,primary,low,easy,left,nogo,left_nogo,
51,primary,high,hard,left,congruent,left_congruent,f
52,primary,high,hard,left,congruent,left_congruent,f
53,primary,low,hard,right,congruent,right_congruent,k
54,primary,high,hard,right,congruent,right_congruent,k
55,primary,low,hard,left,congruent,left_congruent,f
56,primary,high,hard,left,congruent,left_congruent,f
57,primary,high,easy,left,nogo,left_nogo,
