trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,high,easy,right,congruent,right_congruent,k
2,secondary,high,easy,right,congruent,right_congruent,k
3,secondary,low,easy,left,nogo,left_nogo,
4,secondary,high,easy,left,nogo,left_nogo,
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,hard,left,congruent,left_congruent,f
7,secondary,high,easy,left,congruent,left_congruent,f
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,low,hard,left,congruent,left_congruent,f
10,secondary,high,hard,left,nogo,left_nogo,
11,secondary,high,hard,left,congruent,left_congruent,f
12,secondary,low,hard,left,congruent,left_congruent,f
13,secondary,low,hard,left,congruent,left_congruent,f
14,secondary,low,easy,right,congruent,right_congruent,k
15,secondary,high,easy,left,congruent,left_congruent,f
16,secondary,low,easy,right,congruent,right_congruent,k
17,secondary,low,hard,right,nogo,right_nogo,
18,secondary,high,easy,left,congruent,left_congruent,f
19,secondary,high,hard,right,congruent,right_congruent,k
20,secondary,high,hard,left,congruent,left_congruent,f
21,secondary,high,hard,right,congruent,right_congruent,k
22,secondary,high,hard,left,nogo,left_nogo,
23,secondary,low,easy,left,congruent,left_congruent,f
24,secondary,low,easy,left,congruent,left_congruent,f
25,secondary,low,easy,right,congruent,right_congruent,k
26,secondary,low,easy,left,nogo,left_nogo,
27,secondary,low,easy,left,congruent,left_congruent,f
28,secondary,high,hard,left,congruent,left_congruent,f
29,secondary,low,easy,left,nogo,left_nogo,
30,secondary,high,easy,right,nogo,right_nogo,
31,secondary,low,easy,left,congruent,left_congruent,f
32,secondary,high,easy,left,congruent,left_congruent,f
33,secondary,low,easy,left,congruent,left_congruent,f
34,secondary,high,hard,left,congruent,left_congruent,f
35,secondary,low,easy,right,congruent,right_congruent,k
36,secondary,high,hard,left,congruent,left_congruent,f
37,secondary,high,easy,left,nogo,left_nogo,
38,secondary,low,hard,right,congruent,right_congruent,k
39,secondary,high,easy,right,congruent,right_congruent,k
40,secondary,high,easy,right,congruent,right_congruent,k
41,secondary,high,hard,left,congruent,left_congruent,f
42,secondary,high,easy,right,congruent,right_congruent,k
43,secondary,low,hard,right,nogo,right_nogo,
44,secondary,high,hard,left,congruent,left_congruent,f
45,secondary,high,easy,left,congruent,left_congruent,f
46,secondary,high,easy,left,congruent,left_congruent,f
47,secondary,high,hard,left,congruent,left_congruent,f
48,secondary,low,hard,right,congruent,right_congruent,k
49,secondary,high,hard,right,congruent,right_congruent,k
50,secondary,low,easy,left,congruent,left_congruent,f
51,secondary,high,hard,left,nogo,left_nogo,
52,secondary,high,easy,left,congruent,left_congruent,f
53,secondary,high,hard,right,nogo,right_nogo,
54,secondary,high,hard,right,congruent,right_congruent,k
55,secondary,low,hard,left,congruent,left_congruent,f
56,secondary,low,hard,left,congruent,left_congruent,f
57,secondary,high,hard,left,congruent,left_congruent,f
58,secondary,high,hard,right,congruent,right_congruent,k
59,secondary,low,hard,left,congruent,left_congruent,f
60,secondary,high,easy,right,congruent,right_congruent,k
61,secondary,low,hard,left,congruent,left_congruent,f
62,secondary,high,easy,right,nogo,right_nogo,
63,secondary,low,hard,right,nogo,right_nogo,
64,secondary,low,easy,right,nogo,right_nogo,
65,secondary,low,hard,right,congruent,right_congruent,k
66,secondary,high,easy,right,congruent,right_congruent,k
67,secondary,high,hard,right,congruent,right_congruent,k
68,secondary,low,easy,left,congruent,left_congruent,f
69,secondary,high,easy,left,congruent,left_congruent,f
70,secondary,high,easy,left,congruent,left_congruent,f
71,secondary,high,easy,left,congruent,left_congruent,f
72,secondary,low,hard,right,congruent,right_congruent,k
73,secondary,low,hard,right,congruent,right_congruent,k
74,secondary,high,easy,left,congruent,left_congruent,f
75,secondary,low,hard,right,congruent,right_congruent,k
76,secondary,high,hard,left,nogo,left_nogo,
77,secondary,high,easy,right,congruent,right_congruent,k
78,secondary,low,hard,right,nogo,right_nogo,
79,secondary,low,hard,right,congruent,right_congruent,k
80,secondary,high,hard,right,nogo,right_nogo,
81,secondary,high,hard,left,congruent,left_congruent,f
82,secondary,low,hard,right,congruent,right_congruent,k
83,secondary,high,easy,right,congruent,right_congruent,k
84,secondary,high,easy,left,nogo,left_nogo,
85,secondary,high,hard,right,congruent,right_congruent,k
86,secondary,high,easy,right,congruent,right_congruent,k
87,secondary,low,easy,left,congruent,left_congruent,f
88,secondary,high,easy,right,congruent,right_congruent,k
89,secondary,low,hard,right,congruent,right_congruent,k
90,secondary,high,hard,left,nogo,left_nogo,
91,secondary,high,hard,right,congruent,right_congruent,k
92,secondary,high,easy,right,congruent,right_congruent,k
93,secondary,high,easy,right,congruent,right_congruent,k
94,secondary,high,hard,left,congruent,left_congruent,f
95,secondary,low,hard,left,congruent,left_congruent,f
96,secondary,high,hard,left,congruent,left_congruent,f
97,secondary,low,hard,right,congruent,right_congruent,k
98,secondary,low,easy,right,nogo,right_nogo,
99,secondary,low,hard,left,nogo,left_nogo,
100,secondary,low,easy,left,congruent,left_congruent,f
101,secondary,low,easy,right,congruent,right_congruent,k
102,secondary,low,hard,right,congruent,right_congruent,k
103,secondary,low,hard,right,congruent,right_congruent,k
104,secondary,high,hard,left,congruent,left_congruent,f
105,secondary,high,hard,right,congruent,right_congruent,k
106,secondary,high,hard,left,nogo,left_nogo,
107,secondary,low,hard,right,congruent,right_congruent,k
108,secondary,low,easy,left,nogo,left_nogo,
109,secondary,high,hard,right,nogo,right_nogo,
110,secondary,high,easy,left,congruent,left_congruent,f
111,secondary,low,hard,right,nogo,right_nogo,
112,secondary,high,easy,right,congruent,right_congruent,k
113,secondary,low,easy,left,congruent,left_congruent,f
114,secondary,low,easy,right,nogo,right_nogo,
115,secondary,high,easy,left,congruent,left_congruent,f
116,secondary,low,hard,left,congruent,left_congruent,f
117,secondary,low,easy,left,congruent,left_congruent,f
118,secondary,low,easy,right,congruent,right_congruent,k
119,secondary,low,hard,left,congruent,left_congruent,f
120,secondary,high,hard,right,nogo,right_nogo,
121,secondary,high,easy,right,nogo,right_nogo,
122,secondary,high,hard,right,congruent,right_congruent,k
123,secondary,low,easy,left,congruent,left_congruent,f
124,secondary,high,easy,left,nogo,left_nogo,
125,secondary,low,hard,right,congruent,right_congruent,k
126,secondary,high,hard,left,congruent,left_congruent,f
127,secondary,high,easy,right,congruent,right_congruent,k
128,secondary,high,easy,left,congruent,left_congruent,f
129,secondary,high,easy,left,congruent,left_congruent,f
130,secondary,high,hard,left,congruent,left_congruent,f
131,secondary,low,hard,left,congruent,left_congruent,f
132,secondary,high,hard,right,congruent,right_congruent,k
133,secondary,low,hard,right,congruent,right_congruent,k
134,secondary,high,easy,left,congruent,left_congruent,f
135,secondary,high,hard,left,congruent,left_congruent,f
136,secondary,high,easy,right,congruent,right_congruent,k
137,secondary,low,easy,right,congruent,right_congruent,k
138,secondary,high,hard,left,nogo,left_nogo,
139,secondary,low,easy,right,congruent,right_congruent,k
140,secondary,high,hard,left,nogo,left_nogo,
141,secondary,low,hard,right,congruent,right_congruent,k
142,secondary,high,hard,left,congruent,left_congruent,f
143,secondary,high,hard,right,congruent,right_congruent,k
144,secondary,high,easy,right,nogo,right_nogo,
145,secondary,low,easy,left,nogo,left_nogo,
146,secondary,low,hard,right,nogo,right_nogo,
147,secondary,low,easy,right,nogo,right_nogo,
148,secondary,low,easy,right,nogo,right_nogo,
149,secondary,low,easy,right,congruent,right_congruent,k
150,secondary,low,hard,right,congruent,right_congruent,k
151,secondary,high,easy,left,congruent,left_congruent,f
152,secondary,low,hard,left,congruent,left_congruent,f
153,secondary,high,hard,right,congruent,right_congruent,k
154,secondary,low,easy,left,congruent,left_congruent,f
155,secondary,low,easy,right,congruent,right_congruent,k
156,secondary,low,easy,right,congruent,right_congruent,k
157,secondary,low,hard,right,congruent,right_congruent,k
158,secondary,low,hard,left,congruent,left_congruent,f
159,secondary,low,hard,left,congruent,left_congruent,f
160,secondary,high,easy,left,congruent,left_congruent,f
161,secondary,high,easy,left,nogo,left_nogo,
162,secondary,high,easy,right,congruent,right_congruent,k
163,secondary,low,easy,left,congruent,left_congruent,f
164,secondary,low,easy,right,congruent,right_congruent,k
165,secondary,low,easy,right,congruent,right_congruent,k
166,secondary,high,hard,left,congruent,left_congruent,f
167,secondary,high,hard,left,nogo,left_nogo,
168,secondary,low,hard,left,nogo,left_nogo,
169,secondary,low,hard,left,congruent,left_congruent,f
170,secondary,low,easy,left,congruent,left_congruent,f
171,secondary,low,hard,left,nogo,left_nogo,
172,secondary,low,hard,left,nogo,left_nogo,
173,secondary,low,easy,left,nogo,left_nogo,
174,secondary,high,easy,left,congruent,left_congruent,f
175,secondary,low,easy,right,congruent,right_congruent,k
176,secondary,high,easy,left,nogo,left_nogo,
177,secondary,high,hard,left,congruent,left_congruent,f
178,secondary,low,easy,right,nogo,right_nogo,
179,secondary,low,easy,left,nogo,left_nogo,
180,secondary,low,hard,right,congruent,right_congruent,k
181,secondary,low,easy,left,congruent,left_congruent,f
182,secondary,low,hard,left,congruent,left_congruent,f
183,secondary,low,hard,left,nogo,left_nogo,
184,secondary,low,easy,left,congruent,left_congruent,f
185,secondary,low,easy,left,nogo,left_nogo,
186,secondary,high,easy,right,congruent,right_congruent,k
187,secondary,high,easy,right,congruent,right_congruent,k
188,secondary,low,easy,left,congruent,left_congruent,f
189,secondary,low,easy,right,congruent,right_congruent,k
190,secondary,high,hard,right,congruent,right_congruent,k
191,secondary,low,easy,left,congruent,left_congruent,f
192,secondary,high,hard,right,nogo,right_nogo,
193,secondary,high,easy,left,congruent,left_congruent,f
194,secondary,high,hard,right,congruent,right_congruent,k
195,secondary,low,easy,left,congruent,left_congruent,f
196,secondary,high,hard,left,congruent,left_congruent,f
197,secondary,low,easy,right,nogo,right_nogo,
198,secondary,low,easy,right,congruent,right_congruent,k
199,secondary,low,easy,right,congruent,right_congruent,k
200,secondary,low,easy,right,nogo,right_nogo,
201,secondary,low,hard,left,nogo,left_nogo,
202,secondary,low,easy,left,nogo,left_nogo,
203,secondary,high,easy,left,congruent,left_congruent,f
204,secondary,low,hard,left,congruent,left_congruent,f
205,secondary,low,hard,right,nogo,right_nogo,
206,secondary,low,easy,right,congruent,right_congruent,k
207,secondary,high,hard,right,congruent,right_congruent,k
208,secondary,high,easy,right,congruent,right_congruent,k
209,secondary,low,hard,left,congruent,left_congruent,f
210,secondary,high,easy,right,congruent,right_congruent,k
211,secondary,low,hard,left,congruent,left_congruent,f
212,secondary,high,hard,right,congruent,right_congruent,k
213,secondary,low,easy,left,congruent,left_congruent,f
214,secondary,low,easy,left,nogo,left_nogo,
215,secondary,high,easy,left,congruent,left_congruent,f
216,secondary,low,easy,left,congruent,left_congruent,f
217,secondary,high,easy,right,congruent,right_congruent,k
218,secondary,low,easy,right,congruent,right_congruent,k
219,secondary,high,hard,right,congruent,right_congruent,k
220,secondary,low,easy,right,congruent,right_congruent,k
221,secondary,high,hard,right,congruent,right_congruent,k
222,secondary,low,hard,left,nogo,left_nogo,
223,secondary,low,hard,left,congruent,left_congruent,f
224,secondary,low,hard,left,nogo,left_nogo,
225,secondary,high,easy,right,nogo,right_nogo,
226,secondary,low,hard,right,nogo,right_nogo,
227,secondary,low,easy,right,congruent,right_congruent,k
228,secondary,high,hard,right,nogo,right_nogo,
229,secondary,high,easy,left,nogo,left_nogo,
230,secondary,low,hard,left,congruent,left_congruent,f
