trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,high,easy,right,congruent,right_congruent,k
2,secondary,low,hard,right,congruent,right_congruent,k
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,high,hard,left,congruent,left_congruent,f
5,secondary,low,easy,left,congruent,left_congruent,f
6,secondary,low,easy,left,nogo,left_nogo,
7,secondary,low,hard,left,congruent,left_congruent,f
8,secondary,low,hard,left,congruent,left_congruent,f
9,secondary,low,easy,left,nogo,left_nogo,
10,secondary,high,hard,left,congruent,left_congruent,f
11,secondary,low,easy,right,congruent,right_congruent,k
12,secondary,high,hard,left,congruent,left_congruent,f
13,secondary,high,easy,right,congruent,right_congruent,k
14,secondary,low,hard,left,nogo,left_nogo,
15,secondary,high,hard,right,congruent,right_congruent,k
16,secondary,low,hard,left,nogo,left_nogo,
17,secondary,low,hard,left,congruent,left_congruent,f
18,secondary,high,easy,right,congruent,right_congruent,k
19,secondary,high,easy,left,congruent,left_congruent,f
20,secondary,low,easy,left,nogo,left_nogo,
21,secondary,low,hard,right,congruent,right_congruent,k
22,secondary,high,hard,right,congruent,right_congruent,k
23,secondary,low,easy,left,congruent,left_congruent,f
24,secondary,high,easy,right,nogo,right_nogo,
25,secondary,low,easy,right,nogo,right_nogo,
26,secondary,high,easy,right,congruent,right_congruent,k
27,secondary,high,hard,left,congruent,left_congruent,f
28,secondary,low,easy,right,congruent,right_congruent,k
29,secondary,low,hard,right,nogo,right_nogo,
30,secondary,high,easy,right,nogo,right_nogo,
31,secondary,high,easy,left,congruent,left_congruent,f
32,secondary,low,easy,left,congruent,left_congruent,f
33,secondary,low,easy,left,congruent,left_congruent,f
34,secondary,high,hard,left,congruent,left_congruent,f
35,secondary,low,easy,right,congruent,right_congruent,k
36,secondary,high,easy,left,congruent,left_congruent,f
37,secondary,low,hard,right,congruent,right_congruent,k
38,secondary,high,easy,left,congruent,left_congruent,f
39,secondary,low,hard,left,congruent,left_congruent,f
40,secondary,high,easy,right,congruent,right_congruent,k
41,secondary,low,easy,left,nogo,left_nogo,
42,secondary,high,hard,left,nogo,left_nogo,
43,secondary,high,easy,right,congruent,right_congruent,k
44,secondary,low,easy,left,congruent,left_congruent,f
45,secondary,high,hard,right,congruent,right_congruent,k
46,secondary,high,hard,right,congruent,right_congruent,k
47,secondary,low,easy,left,nogo,left_nogo,
48,secondary,low,easy,right,nogo,right_nogo,
49,secondary,high,hard,left,congruent,left_congruent,f
50,secondary,low,easy,right,congruent,right_congruent,k
51,secondary,high,easy,left,congruent,left_congruent,f
52,secondary,low,hard,right,congruent,right_congruent,k
53,secondary,high,hard,left,congruent,left_congruent,f
54,secondary,high,hard,left,congruent,left_congruent,f
55,secondary,high,easy,left,nogo,left_nogo,
56,secondary,low,easy,right,congruent,right_congruent,k
57,secondary,high,hard,right,nogo,right_nogo,
58,secondary,high,easy,left,congruent,left_congruent,f
59,secondary,high,hard,right,congruent,right_congruent,k
60,secondary,high,hard,right,nogo,right_nogo,
61,secondary,low,easy,right,congruent,right_congruent,k
62,secondary,high,easy,right,congruent,right_congruent,k
63,secondary,high,easy,right,congruent,right_congruent,k
64,secondary,low,hard,left,nogo,left_nogo,
65,secondary,low,hard,right,nogo,right_nogo,
66,secondary,low,hard,left,nogo,left_nogo,
67,secondary,low,easy,right,congruent,right_congruent,k
68,secondary,low,hard,left,congruent,left_congruent,f
69,secondary,low,easy,left,nogo,left_nogo,
70,secondary,high,hard,right,nogo,right_nogo,
71,secondary,low,easy,left,congruent,left_congruent,f
72,secondary,low,easy,right,congruent,right_congruent,k
73,secondary,high,hard,left,nogo,left_nogo,
74,secondary,high,hard,right,congruent,right_congruent,k
75,secondary,low,hard,left,congruent,left_congruent,f
76,secondary,high,hard,right,congruent,right_congruent,k
77,secondary,high,easy,left,congruent,left_congruent,f
78,secondary,high,easy,right,nogo,right_nogo,
79,secondary,high,hard,right,congruent,right_congruent,k
80,secondary,high,hard,right,congruent,right_congruent,k
81,secondary,low,easy,left,congruent,left_congruent,f
82,secondary,high,hard,right,congruent,right_congruent,k
83,secondary,high,easy,right,congruent,right_congruent,k
84,secondary,low,easy,right,congruent,right_congruent,k
85,secondary,low,easy,right,nogo,right_nogo,
86,secondary,high,hard,right,congruent,right_congruent,k
87,secondary,high,hard,left,congruent,left_congruent,f
88,secondary,high,easy,right,congruent,right_congruent,k
89,secondary,high,easy,left,nogo,left_nogo,
90,secondary,high,easy,left,congruent,left_congruent,f
91,secondary,low,easy,right,congruent,right_congruent,k
92,secondary,high,hard,left,congruent,left_congruent,f
93,secondary,low,hard,left,congruent,left_congruent,f
94,secondary,high,hard,left,nogo,left_nogo,
95,secondary,high,hard,right,congruent,right_congruent,k
96,secondary,high,easy,left,congruent,left_congruent,f
97,secondary,low,hard,left,nogo,left_nogo,
98,secondary,low,hard,left,congruent,left_congruent,f
99,secondary,high,hard,left,congruent,left_congruent,f
100,secondary,low,easy,right,congruent,right_congruent,k
101,secondary,low,hard,right,congruent,right_congruent,k
102,secondary,high,hard,right,nogo,right_nogo,
103,secondary,high,hard,right,nogo,right_nogo,
104,secondary,low,easy,right,congruent,right_congruent,k
105,secondary,low,easy,right,congruent,right_congruent,k
106,secondary,low,hard,left,congruent,left_congruent,f
107,secondary,low,hard,right,congruent,right_congruent,k
108,secondary,high,easy,right,congruent,right_congruent,k
109,secondary,low,hard,right,congruent,right_congruent,k
110,secondary,low,hard,left,nogo,left_nogo,
111,secondary,low,hard,right,congruent,right_congruent,k
112,secondary,high,easy,right,congruent,right_congruent,k
113,secondary,high,easy,right,congruent,right_congruent,k
114,secondary,high,hard,right,congruent,right_congruent,k
115,secondary,low,hard,left,congruent,left_congruent,f
116,secondary,high,hard,left,congruent,left_congruent,f
117,secondary,low,easy,right,congruent,right_congruent,k
118,secondary,high,easy,right,nogo,right_nogo,
119,secondary,high,easy,right,congruent,right_congruent,k
120,secondary,low,easy,left,nogo,left_nogo,
121,secondary,high,easy,left,congruent,left_congruent,f
122,secondary,high,easy,left,congruent,left_congruent,f
123,secondary,low,easy,right,congruent,right_congruent,k
124,secondary,high,hard,left,congruent,left_congruent,f
125,secondary,low,hard,right,congruent,right_congruent,k
126,secondary,high,easy,left,congruent,left_congruent,f
127,secondary,high,hard,left,congruent,left_congruent,f
128,secondary,low,hard,left,congruent,left_congruent,f
129,secondary,low,easy,right,congruent,right_congruent,k
130,secondary,high,hard,right,congruent,right_congruent,k
131,secondary,high,hard,right,congruent,right_congruent,k
132,secondary,low,easy,left,congruent,left_congruent,f
133,secondary,high,easy,left,congruent,left_congruent,f
134,secondary,low,easy,right,nogo,right_nogo,
135,secondary,low,easy,left,congruent,left_congruent,f
136,secondary,low,easy,left,congruent,left_congruent,f
137,secondary,high,hard,right,nogo,right_nogo,
138,secondary,low,easy,left,congruent,left_congruent,f
139,secondary,high,hard,right,nogo,right_nogo,
140,secondary,low,easy,left,congruent,left_congruent,f
141,secondary,high,hard,left,congruent,left_congruent,f
142,secondary,high,hard,left,congruent,left_congruent,f
143,secondary,high,easy,right,congruent,right_congruent,k
144,secondary,low,hard,left,congruent,left_congruent,f
145,secondary,high,hard,right,congruent,right_congruent,k
146,secondary,high,easy,left,congruent,left_congruent,f
147,secondary,high,hard,left,congruent,left_congruent,f
148,secondary,high,easy,left,nogo,left_nogo,
149,secondary,high,easy,left,congruent,left_congruent,f
150,secondary,high,easy,left,nogo,left_nogo,
151,secondary,low,hard,left,congruent,left_congruent,f
152,secondary,low,hard,right,congruent,right_congruent,k
153,secondary,low,hard,right,nogo,right_nogo,
154,secondary,low,hard,right,congruent,right_congruent,k
155,secondary,low,hard,left,congruent,left_congruent,f
156,secondary,low,hard,right,nogo,right_nogo,
157,secondary,high,easy,left,nogo,left_nogo,
158,secondary,high,easy,left,congruent,left_congruent,f
159,secondary,high,easy,right,congruent,right_congruent,k
160,secondary,low,easy,left,congruent,left_congruent,f
161,secondary,low,easy,left,congruent,left_congruent,f
162,secondary,low,hard,left,congruent,left_congruent,f
163,secondary,high,hard,right,congruent,right_congruent,k
164,secondary,high,easy,left,congruent,left_congruent,f
165,secondary,high,easy,left,nogo,left_nogo,
166,secondary,low,easy,left,congruent,left_congruent,f
167,secondary,low,hard,left,nogo,left_nogo,
168,secondary,low,easy,left,congruent,left_congruent,f
169,secondary,low,hard,right,congruent,right_congruent,k
170,secondary,high,easy,left,nogo,left_nogo,
171,secondary,high,easy,right,nogo,right_nogo,
172,secondary,low,hard,left,congruent,left_congruent,f
173,secondary,low,easy,left,congruent,left_congruent,f
174,secondary,high,hard,left,congruent,left_congruent,f
175,secondary,high,easy,left,congruent,left_congruent,f
176,secondary,high,easy,right,congruent,right_congruent,k
177,secondary,low,hard,left,congruent,left_congruent,f
178,secondary,low,easy,right,congruent,right_congruent,k
179,secondary,high,easy,right,nogo,right_nogo,
180,secondary,low,hard,right,nogo,right_nogo,
181,secondary,low,easy,right,congruent,right_congruent,k
182,secondary,low,easy,left,congruent,left_congruent,f
183,secondary,high,easy,right,congruent,right_congruent,k
184,secondary,low,hard,right,congruent,right_congruent,k
185,secondary,low,easy,right,nogo,right_nogo,
186,secondary,high,hard,right,nogo,right_nogo,
187,secondary,low,hard,left,congruent,left_congruent,f
188,secondary,high,easy,left,nogo,left_nogo,
189,secondary,high,easy,left,congruent,left_congruent,f
190,secondary,high,easy,left,congruent,left_congruent,f
191,secondary,low,easy,right,congruent,right_congruent,k
192,secondary,high,hard,left,congruent,left_congruent,f
193,secondary,low,easy,right,nogo,right_nogo,
194,secondary,high,hard,left,nogo,left_nogo,
195,secondary,high,easy,left,nogo,left_nogo,
196,secondary,low,hard,right,congruent,right_congruent,k
197,secondary,low,hard,left,nogo,left_nogo,
198,secondary,high,easy,left,congruent,left_congruent,f
199,secondary,high,hard,left,nogo,left_nogo,
200,secondary,high,easy,left,congruent,left_congruent,f
201,secondary,low,easy,left,congruent,left_congruent,f
202,secondary,low,hard,left,nogo,left_nogo,
203,secondary,high,easy,right,congruent,right_congruent,k
204,secondary,low,easy,right,congruent,right_congruent,k
205,secondary,low,easy,right,congruent,right_congruent,k
206,secondary,low,hard,left,congruent,left_congruent,f
207,secondary,low,easy,left,congruent,left_congruent,f
208,secondary,high,easy,right,nogo,right_nogo,
209,secondary,low,hard,right,congruent,right_congruent,k
210,secondary,low,hard,right,nogo,right_nogo,
211,secondary,low,hard,right,congruent,right_congruent,k
212,secondary,high,easy,right,congruent,right_congruent,k
213,secondary,low,hard,right,congruent,right_congruent,k
214,secondary,high,easy,left,nogo,left_nogo,
215,secondary,high,easy,right,nogo,right_nogo,
216,secondary,low,hard,right,congruent,right_congruent,k
217,secondary,high,easy,right,congruent,right_congruent,k
218,secondary,high,hard,right,congruent,right_congruent,k
219,secondary,high,hard,left,congruent,left_congruent,f
220,secondary,high,hard,left,nogo,left_nogo,
221,secondary,low,easy,right,congruent,right_congruent,k
222,secondary,high,easy,left,congruent,left_congruent,f
223,secondary,high,easy,right,congruent,right_congruent,k
224,secondary,low,hard,right,congruent,right_congruent,k
225,secondary,high,easy,right,congruent,right_congruent,k
226,secondary,low,hard,left,congruent,left_congruent,f
227,secondary,low,hard,right,congruent,right_congruent,k
228,secondary,low,easy,left,nogo,left_nogo,
229,secondary,low,hard,right,congruent,right_congruent,k
230,secondary,high,hard,right,congruent,right_congruent,k
