trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,low,hard,left,congruent,left_congruent,f
2,secondary,high,easy,right,congruent,right_congruent,k
3,secondary,low,easy,left,congruent,left_congruent,f
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,hard,left,nogo,left_nogo,
6,secondary,high,easy,right,congruent,right_congruent,k
7,secondary,low,hard,right,congruent,right_congruent,k
8,secondary,high,easy,left,congruent,left_congruent,f
9,secondary,high,hard,left,congruent,left_congruent,f
10,secondary,low,hard,right,congruent,right_congruent,k
11,secondary,high,easy,right,nogo,right_nogo,
12,secondary,low,easy,left,nogo,left_nogo,
13,secondary,low,hard,right,congruent,right_congruent,k
14,secondary,high,hard,right,congruent,right_congruent,k
15,secondary,high,easy,left,congruent,left_congruent,f
16,secondary,high,hard,right,congruent,right_congruent,k
17,secondary,high,hard,left,congruent,left_congruent,f
18,secondary,high,hard,left,nogo,left_nogo,
19,secondary,low,hard,left,congruent,left_congruent,f
20,secondary,high,hard,right,congruent,right_congruent,k
21,secondary,low,easy,right,nogo,right_nogo,
22,secondary,high,easy,left,nogo,left_nogo,
23,secondary,low,hard,left,congruent,left_congruent,f
24,secondary,high,easy,right,congruent,right_congruent,k
25,secondary,high,easy,left,congruent,left_congruent,f
26,secondary,high,easy,right,congruent,right_congruent,k
27,secondary,high,hard,right,congruent,right_congruent,k
28,secondary,low,easy,right,nogo,right_nogo,
29,secondary,high,easy,right,congruent,right_congruent,k
30,secondary,low,hard,left,nogo,left_nogo,
31,secondary,low,easy,left,congruent,left_congruent,f
32,secondary,low,easy,right,congruent,right_congruent,k
33,secondary,high,hard,left,congruent,left_congruent,f
34,secondary,high,easy,right,congruent,right_congruent,k
35,secondary,low,hard,right,congruent,right_congruent,k
36,secondary,high,hard,left,congruent,left_congruent,f
37,secondary,low,hard,right,nogo,right_nogo,
38,secondary,high,hard,right,congruent,right_congruent,k
39,secondary,low,easy,left,congruent,left_congruent,f
40,secondary,low,hard,right,congruent,right_congruent,k
41,secondary,high,hard,right,congruent,right_congruent,k
42,secondary,low,easy,right,congruent,right_congruent,k
43,secondary,low,hard,left,congruent,left_congruent,f
44,secondary,low,easy,left,congruent,left_congruent,f
45,secondary,low,hard,right,congruent,right_congruent,k
46,secondary,low,hard,right,nogo,right_nogo,
47,secondary,high,easy,right,congruent,right_congruent,k
48,secondary,low,hard,left,congruent,left_congruent,f
49,secondary,low,easy,right,congruent,right_congruent,k
50,secondary,low,hard,right,congruent,right_congruent,k
51,secondary,low,easy,right,congruent,right_congruent,k
52,secondary,low,hard,left,congruent,left_congruent,f
53,secondary,high,hard,right,congruent,right_congruent,k
54,secondary,low,easy,right,congruent,right_congruent,k
55,secondary,low,easy,left,congruent,left_congruent,f
56,secondary,low,easy,right,congruent,right_congruent,k
57,secondary,low,easy,left,congruent,left_congruent,f
58,secondary,low,easy,right,congruent,right_congruent,k
59,secondary,high,easy,left,nogo,left_nogo,
60,secondary,low,easy,left,congruent,left_congruent,f
61,secondary,high,hard,left,congruent,left_congruent,f
62,secondary,low,hard,right,nogo,right_nogo,
63,secondary,low,easy,right,congruent,right_congruent,k
64,secondary,low,easy,right,congruent,right_congruent,k
65,secondary,high,hard,left,congruent,left_congruent,f
66,secondary,high,hard,left,congruent,left_congruent,f
67,secondary,low,hard,left,congruent,left_congruent,f
68,secondary,high,easy,left,nogo,left_nogo,
69,secondary,low,easy,right,congruent,right_congruent,k
70,secondary,high,hard,right,congruent,right_congruent,k
71,secondary,high,easy,right,congruent,right_congruent,k
72,secondary,low,easy,right,congruent,right_congruent,k
73,secondary,high,hard,left,congruent,left_congruent,f
74,secondary,low,hard,left,congruent,left_congruent,f
75,secondary,low,easy,left,congruent,left_congruent,f
76,secondary,low,easy,left,congruent,left_congruent,f
77,secondary,low,easy,right,nogo,right_nogo,
78,secondary,low,hard,right,nogo,right_nogo,
79,secondary,high,easy,left,congruent,left_congruent,f
80,secondary,high,easy,left,congruent,left_congruent,f
81,secondary,high,hard,left,nogo,left_nogo,
82,secondary,high,hard,left,nogo,left_nogo,
83,secondary,high,easy,left,congruent,left_congruent,f
84,secondary,high,easy,left,congruent,left_congruent,f
85,secondary,high,hard,right,congruent,right_congruent,k
86,secondary,high,easy,left,congruent,left_congruent,f
87,secondary,low,hard,left,nogo,left_nogo,
88,secondary,high,hard,right,congruent,right_congruent,k
89,secondary,low,hard,left,congruent,left_congruent,f
90,secondary,high,hard,right,nogo,right_nogo,
91,secondary,high,hard,left,congruent,left_congruent,f
92,secondary,low,easy,left,nogo,left_nogo,
93,secondary,low,hard,right,nogo,right_nogo,
94,secondary,high,hard,left,congruent,left_congruent,f
95,secondary,low,hard,left,congruent,left_congruent,f
96,secondary,low,easy,left,nogo,left_nogo,
97,secondary,high,easy,right,nogo,right_nogo,
98,secondary,high,hard,left,congruent,left_congruent,f
99,secondary,low,hard,right,congruent,right_congruent,k
100,secondary,low,hard,left,congruent,left_congruent,f
101,secondary,low,hard,left,congruent,left_congruent,f
102,secondary,high,easy,left,congruent,left_congruent,f
103,secondary,high,easy,right,nogo,right_nogo,
104,secondary,high,hard,right,congruent,right_congruent,k
105,secondary,low,easy,left,congruent,left_congruent,f
106,secondary,high,easy,left,congruent,left_congruent,f
107,secondary,high,easy,right,congruent,right_congruent,k
108,secondary,high,easy,right,nogo,right_nogo,
109,secondary,low,easy,right,congruent,right_congruent,k
110,secondary,low,hard,right,nogo,right_nogo,
111,secondary,low,hard,left,congruent,left_congruent,f
112,secondary,high,easy,left,congruent,left_congruent,f
113,secondary,high,hard,left,congruent,left_congruent,f
114,secondary,low,hard,left,congruent,left_congruent,f
115,secondary,high,easy,right,congruent,right_congruent,k
116,secondary,high,hard,right,congruent,right_congruent,k
117,secondary,low,easy,left,congruent,left_congruent,f
118,secondary,high,hard,left,nogo,left_nogo,
119,secondary,high,hard,left,nogo,left_nogo,
120,secondary,high,easy,left,nogo,left_nogo,
121,secondary,high,easy,left,nogo,left_nogo,
122,secondary,high,hard,right,nogo,right_nogo,
123,secondary,low,hard,left,congruent,left_congruent,f
124,secondary,low,easy,right,congruent,right_congruent,k
125,secondary,low,easy,left,congruent,left_congruent,f
126,secondary,high,hard,left,nogo,left_nogo,
127,secondary,high,easy,left,congruent,left_congruent,f
128,secondary,low,easy,left,congruent,left_congruent,f
129,secondary,low,hard,right,congruent,right_congruent,k
130,secondary,low,hard,right,congruent,right_congruent,k
131,secondary,high,easy,right,congruent,right_congruent,k
132,secondary,high,hard,left,congruent,left_congruent,f
133,secondary,low,hard,left,nogo,left_nogo,
134,secondary,high,easy,left,congruent,left_congruent,f
135,secondary,low,hard,left,congruent,left_congruent,f
136,secondary,high,easy,right,congruent,right_congruent,k
137,secondary,low,hard,right,congruent,right_congruent,k
138,secondary,low,hard,left,congruent,left_congruent,f
139,secondary,high,easy,left,congruent,left_congruent,f
140,secondary,high,hard,left,congruent,left_congruent,f
141,secondary,high,easy,right,congruent,right_congruent,k
142,secondary,low,easy,left,congruent,left_congruent,f
143,secondary,high,easy,right,congruent,right_congruent,k
144,secondary,low,easy,left,congruent,left_congruent,f
145,secondary,high,easy,left,nogo,left_nogo,
146,secondary,low,easy,right,congruent,right_congruent,k
147,secondary,low,hard,left,nogo,left_nogo,
148,secondary,low,hard,right,congruent,right_congruent,k
149,secondary,low,easy,left,congruent,left_congruent,f
150,secondary,high,hard,right,congruent,right_congruent,k
151,secondary,high,hard,right,nogo,right_nogo,
152,secondary,low,easy,left,congruent,left_congruent,f
153,secondary,high,easy,left,nogo,left_nogo,
154,secondary,low,easy,left,congruent,left_congruent,f
155,secondary,low,easy,left,nogo,left_nogo,
156,secondary,high,easy,left,congruent,left_congruent,f
157,secondary,high,hard,right,nogo,right_nogo,
158,secondary,high,hard,left,congruent,left_congruent,f
159,secondary,low,hard,right,congruent,right_congruent,k
160,secondary,high,hard,left,congruent,left_congruent,f
161,secondary,high,hard,right,congruent,right_congruent,k
162,secondary,high,easy,left,congruent,left_congruent,f
163,secondary,high,hard,left,congruent,left_congruent,f
164,secondary,high,easy,left,congruent,left_congruent,f
165,secondary,low,hard,right,congruent,right_congruent,k
166,secondary,low,easy,left,congruent,left_congruent,f
167,secondary,high,easy,left,congruent,left_congruent,f
168,secondary,low,hard,left,nogo,left_nogo,
169,secondary,low,easy,right,congruent,right_congruent,k
170,secondary,high,easy,right,congruent,right_congruent,k
171,secondary,high,hard,left,nogo,left_nogo,
172,secondary,high,hard,right,congruent,right_congruent,k
173,secondary,high,hard,left,congruent,left_congruent,f
174,secondary,low,hard,right,congruent,right_congruent,k
175,secondary,high,hard,right,congruent,right_congruent,k
176,secondary,low,hard,left,nogo,left_nogo,
177,secondary,high,easy,left,congruent,left_congruent,f
178,secondary,high,hard,left,nogo,left_nogo,
179,secondary,high,hard,right,nogo,right_nogo,
180,secondary,high,easy,right,congruent,right_congruent,k
181,secondary,low,easy,left,nogo,left_nogo,
182,secondary,high,easy,left,nogo,left_nogo,
183,secondary,high,easy,left,congruent,left_congruent,f
184,secondary,low,hard,right,congruent,right_congruent,k
185,secondary,low,hard,right,congruent,right_congruent,k
186,secondary,high,hard,right,congruent,right_congruent,k
187,secondary,high,hard,right,nogo,right_nogo,
188,secondary,low,hard,right,congruent,right_congruent,k
189,secondary,low,easy,right,nogo,right_nogo,
190,secondary,high,easy,left,nogo,left_nogo,
191,secondary,low,easy,left,congruent,left_congruent,f
192,secondary,high,easy,right,congruent,right_congruent,k
193,secondary,high,hard,left,congruent,left_congruent,f
194,secondary,high,hard,left,congruent,left_congruent,f
195,secondary,low,hard,left,congruent,left_congruent,f
196,secondary,high,easy,right,nogo,right_nogo,
197,secondary,low,hard,right,congruent,right_congruent,k
198,secondary,low,easy,right,congruent,right_congruent,k
199,secondary,low,hard,left,congruent,left_congruent,f
200,secondary,low,easy,right,nogo,right_nogo,
201,secondary,high,easy,right,congruent,right_congruent,k
202,secondary,low,easy,right,congruent,right_congruent,k
203,secondary,high,easy,right,nogo,right_nogo,
204,secondary,high,hard,right,congruent,right_congruent,k
205,secondary,high,easy,right,congruent,right_congruent,k
206,secondary,low,hard,right,congruent,right_congruent,k
207,secondary,low,hard,right,congruent,right_congruent,k
208,secondary,low,hard,left,nogo,left_nogo,
209,secondary,high,easy,right,congruent,right_congruent,k
210,secondary,low,easy,right,congruent,right_congruent,k
211,secondary,high,hard,right,congruent,right_congruent,k
212,secondary,low,hard,left,nogo,left_nogo,
213,secondary,high,easy,left,nogo,left_nogo,
214,secondary,low,hard,left,congruent,left_congruent,f
215,secondary,high,easy,right,nogo,right_nogo,
216,secondary,low,hard,right,congruent,right_congruent,k
217,secondary,low,hard,left,congruent,left_congruent,f
218,secondary,low,easy,right,nogo,right_nogo,
219,secondary,low,easy,right,congruent,right_congruent,k
220,secondary,high,hard,left,congruent,left_congruent,f
221,secondary,high,easy,right,congruent,right_congruent,k
222,secondary,high,easy,left,congruent,left_congruent,f
223,secondary,low,hard,left,congruent,left_congruent,f
224,secondary,low,hard,right,congruent,right_congruent,k
225,secondary,low,easy,left,congruent,left_congruent,f
226,secondary,high,easy,right,congruent,right_congruent,k
227,secondary,high,hard,left,nogo,left_nogo,
228,secondary,low,hard,right,nogo,right_nogo,
229,secondary,high,hard,right,congruent,right_congruent,k
230,secondary,high,easy,left,congruent,left_congruent,f
