trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,low,hard,left,nogo,left_nogo,
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,easy,right,congruent,right_congruent,k
4,secondary,low,hard,right,congruent,right_congruent,k
5,secondary,high,hard,left,nogo,left_nogo,
6,secondary,low,hard,right,congruent,right_congruent,k
7,secondary,low,hard,left,congruent,left_congruent,f
8,secondary,low,easy,left,congruent,left_congruent,f
9,secondary,high,hard,right,congruent,right_congruent,k
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,left,congruent,left_congruent,f
12,secondary,high,easy,right,congruent,right_congruent,k
13,secondary,low,easy,left,congruent,left_congruent,f
14,secondary,high,hard,left,congruent,left_congruent,f
15,secondary,high,easy,left,congruent,left_congruent,f
16,secondary,low,hard,left,congruent,left_congruent,f
17,secondary,low,easy,right,congruent,right_congruent,k
18,secondary,high,easy,right,nogo,right_nogo,
19,secondary,high,hard,right,congruent,right_congruent,k
20,secondary,high,easy,left,nogo,left_nogo,
21,secondary,low,hard,right,congruent,right_congruent,k
22,secondary,low,easy,right,congruent,right_congruent,k
23,secondary,high,easy,left,congruent,left_congruent,f
24,secondary,high,easy,left,congruent,left_congruent,f
25,secondary,high,hard,right,congruent,right_congruent,k
26,secondary,low,hard,right,congruent,right_congruent,k
27,secondary,low,hard,right,nogo,right_nogo,
28,secondary,low,easy,left,congruent,left_congruent,f
29,secondary,high,easy,left,congruent,left_congruent,f
30,secondary,low,easy,right,congruent,right_congruent,k
31,secondary,high,hard,left,nogo,left_nogo,
32,secondary,low,easy,left,nogo,left_nogo,
33,secondary,high,hard,left,nogo,left_nogo,
34,secondary,low,easy,left,congruent,left_congruent,f
35,secondary,high,hard,right,nogo,right_nogo,
36,secondary,high,hard,left,nogo,left_nogo,
37,secondary,high,easy,left,nogo,left_nogo,
38,secondary,high,easy,right,congruent,right_congruent,k
39,secondary,high,hard,right,congruent,right_congruent,k
40,secondary,high,easy,right,congruent,right_congruent,k
41,secondary,low,easy,right,congruent,right_congruent,k
42,secondary,low,hard,right,nogo,right_nogo,
43,secondary,high,hard,right,congruent,right_congruent,k
44,secondary,high,easy,left,congruent,left_congruent,f
45,secondary,high,easy,right,nogo,right_nogo,
46,secondary,low,hard,right,nogo,right_nogo,
47,secondary,high,hard,left,nogo,left_nogo,
48,secondary,high,hard,left,congruent,left_congruent,f
49,secondary,low,easy,right,congruent,right_congruent,k
50,secondary,high,hard,left,congruent,left_congruent,f
51,secondary,low,easy,left,congruent,left_congruent,f
52,secondary,high,easy,left,nogo,left_nogo,
53,secondary,high,easy,right,nogo,right_nogo,
54,secondary,high,hard,left,congruent,left_congruent,f
55,secondary,high,hard,right,congruent,right_congruent,k
56,secondary,high,hard,right,congruent,right_congruent,k
57,secondary,low,hard,right,congruent,right_congruent,k
58,secondary,high,hard,left,nogo,left_nogo,
59,secondary,high,easy,right,congruent,right_congruent,k
60,secondary,high,hard,right,congruent,right_congruent,k
61,secondary,high,hard,right,congruent,right_congruent,k
62,secondary,low,easy,left,congruent,left_congruent,f
63,secondary,high,hard,right,nogo,right_nogo,
64,secondary,low,easy,left,congruent,left_congruent,f
65,secondary,high,hard,left,congruent,left_congruent,f
66,secondary,low,easy,left,nogo,left_nogo,
67,secondary,low,hard,right,congruent,right_congruent,k
68,secondary,low,hard,left,nogo,left_nogo,
69,secondary,high,easy,right,congruent,right_congruent,k
70,secondary,high,hard,left,congruent,left_congruent,f
71,secondary,high,hard,right,nogo,right_nogo,
72,secondary,high,easy,right,congruent,right_congruent,k
73,secondary,high,hard,right,congruent,right_congruent,k
74,secondary,high,easy,right,congruent,right_congruent,k
75,secondary,low,hard,right,congruent,right_congruent,k
76,secondary,low,easy,right,congruent,right_congruent,k
77,secondary,low,easy,right,nogo,right_nogo,
78,secondary,high,hard,left,nogo,left_nogo,
79,secondary,low,easy,left,congruent,left_congruent,f
80,secondary,low,easy,right,congruent,right_congruent,k
81,secondary,high,easy,right,nogo,right_nogo,
82,secondary,low,easy,left,nogo,left_nogo,
83,secondary,low,easy,left,congruent,left_congruent,f
84,secondary,low,hard,left,nogo,left_nogo,
85,secondary,high,easy,right,congruent,right_congruent,k
86,secondary,high,hard,right,congruent,right_congruent,k
87,secondary,low,easy,right,congruent,right_congruent,k
88,secondary,low,easy,left,congruent,left_congruent,f
89,secondary,low,hard,right,congruent,right_congruent,k
90,secondary,low,easy,left,congruent,left_congruent,f
91,secondary,low,easy,left,congruent,left_congruent,f
92,secondary,low,hard,left,congruent,left_congruent,f
93,secondary,high,easy,left,congruent,left_congruent,f
94,secondary,low,hard,right,nogo,right_nogo,
95,secondary,high,hard,left,congruent,left_congruent,f
96,secondary,low,hard,left,nogo,left_nogo,
97,secondary,low,hard,left,congruent,left_congruent,f
98,secondary,high,easy,left,congruent,left_congruent,f
99,secondary,low,easy,left,congruent,left_congruent,f
100,secondary,low,hard,right,congruent,right_congruent,k
101,secondary,low,easy,left,congruent,left_congruent,f
102,secondary,low,easy,right,congruent,right_congruent,k
103,secondary,high,hard,left,congruent,left_congruent,f
104,secondary,low,hard,right,congruent,right_congruent,k
105,secondary,low,hard,right,nogo,right_nogo,
106,secondary,high,easy,left,congruent,left_congruent,f
107,secondary,high,easy,right,congruent,right_congruent,k
108,secondary,low,easy,left,congruent,left_congruent,f
109,secondary,high,easy,left,nogo,left_nogo,
110,secondary,low,hard,right,congruent,right_congruent,k
111,secondary,high,easy,left,congruent,left_congruent,f
112,secondary,high,hard,right,congruent,right_congruent,k
113,secondary,low,hard,left,congruent,left_congruent,f
114,secondary,high,hard,left,congruent,left_congruent,f
115,secondary,high,easy,right,congruent,right_congruent,k
116,secondary,high,easy,left,congruent,left_congruent,f
117,secondary,high,hard,left,congruent,left_congruent,f
118,secondary,low,easy,left,nogo,left_nogo,
119,secondary,low,hard,left,congruent,left_congruent,f
120,secondary,low,easy,right,nogo,right_nogo,
121,secondary,high,easy,left,congruent,left_congruent,f
122,secondary,high,hard,left,congruent,left_congruent,f
123,secondary,low,easy,right,congruent,right_congruent,k
124,secondary,low,hard,right,congruent,right_congruent,k
125,secondary,low,hard,right,congruent,right_congruent,k
126,secondary,low,hard,right,congruent,right_congruent,k
127,secondary,low,easy,left,nogo,left_nogo,
128,secondary,low,easy,left,congruent,left_congruent,f
129,secondary,low,hard,left,congruent,left_congruent,f
130,secondary,high,easy,left,congruent,left_congruent,f
131,secondary,high,hard,right,congruent,right_congruent,k
132,secondary,high,easy,right,congruent,right_congruent,k
133,secondary,high,easy,left,congruent,left_congruent,f
134,secondary,low,easy,left,nogo,left_nogo,
135,secondary,high,easy,right,nogo,right_nogo,
136,secondary,low,easy,right,congruent,right_congruent,k
137,secondary,high,hard,left,congruent,left_congruent,f
138,secondary,low,hard,left,nogo,left_nogo,
139,secondary,high,hard,left,congruent,left_congruent,f
140,secondary,low,hard,left,congruent,left_congruent,f
141,secondary,high,easy,left,congruent,left_congruent,f
142,secondary,high,hard,left,congruent,left_congruent,f
143,secondary,high,easy,left,nogo,left_nogo,
144,secondary,high,easy,right,congruent,right_congruent,k
145,secondary,low,easy,right,nogo,right_nogo,
146,secondary,low,easy,right,congruent,right_congruent,k
147,secondary,low,easy,left,congruent,left_congruent,f
148,secondary,low,hard,right,nogo,right_nogo,
149,secondary,low,easy,right,nogo,right_nogo,
150,secondary,low,hard,left,congruent,left_congruent,f
151,secondary,low,easy,right,congruent,right_congruent,k
152,secondary,low,hard,left,congruent,left_congruent,f
153,secondary,high,easy,left,congruent,left_congruent,f
154,secondary,high,easy,right,congruent,right_congruent,k
155,secondary,high,easy,left,nogo,left_nogo,
156,secondary,low,easy,right,congruent,right_congruent,k
157,secondary,low,easy,right,nogo,right_nogo,
158,secondary,low,easy,left,nogo,left_nogo,
159,secondary,low,hard,left,congruent,left_congruent,f
160,secondary,low,hard,left,congruent,left_congruent,f
161,secondary,low,easy,right,congruent,right_congruent,k
162,secondary,high,easy,left,congruent,left_congruent,f
163,secondary,high,hard,right,congruent,right_congruent,k
164,secondary,high,hard,left,congruent,left_congruent,f
165,secondary,high,hard,right,nogo,right_nogo,
166,secondary,high,hard,right,congruent,right_congruent,k
167,secondary,low,easy,right,nogo,right_nogo,
168,secondary,high,easy,right,congruent,right_congruent,k
169,secondary,low,hard,right,congruent,right_congruent,k
170,secondary,low,hard,right,congruent,right_congruent,k
171,secondary,low,hard,right,congruent,right_congruent,k
172,secondary,high,easy,left,congruent,left_congruent,f
173,secondary,high,hard,right,congruent,right_congruent,k
174,secondary,low,hard,left,congruent,left_congruent,f
175,secondary,low,hard,left,nogo,left_nogo,
176,secondary,high,hard,right,congruent,right_congruent,k
177,secondary,high,hard,right,congruent,right_congruent,k
178,secondary,high,hard,right,congruent,right_congruent,k
179,secondary,high,easy,right,congruent,right_congruent,k
180,secondary,low,easy,right,congruent,right_congruent,k
181,secondary,high,easy,right,nogo,right_nogo,
182,secondary,high,hard,right,congruent,right_congruent,k
183,secondary,high,easy,left,nogo,left_nogo,
184,secondary,low,easy,left,congruent,left_congruent,f
185,secondary,low,hard,left,nogo,left_nogo,
186,secondary,high,easy,left,nogo,left_nogo,
187,secondary,low,hard,left,congruent,left_congruent,f
188,secondary,high,hard,left,congruent,left_congruent,f
189,secondary,high,easy,right,congruent,right_congruent,k
190,secondary,low,hard,left,congruent,left_congruent,f
191,secondary,low,hard,left,congruent,left_congruent,f
192,secondary,low,hard,right,nogo,right_nogo,
193,secondary,high,easy,right,nogo,right_nogo,
194,secondary,low,easy,right,nogo,right_nogo,
195,secondary,low,hard,left,congruent,left_congruent,f
196,secondary,low,hard,right,congruent,right_congruent,k
197,secondary,high,hard,right,nogo,right_nogo,
198,secondary,high,hard,left,nogo,left_nogo,
199,secondary,high,hard,left,congruent,left_congruent,f
200,secondary,low,easy,left,nogo,left_nogo,
201,secondary,low,easy,right,congruent,right_congruent,k
202,secondary,low,hard,left,congruent,left_congruent,f
203,secondary,low,hard,right,congruent,right_congruent,k
204,secondary,high,easy,left,congruent,left_congruent,f
205,secondary,high,easy,left,congruent,left_congruent,f
206,secondary,high,easy,left,congruent,left_congruent,f
207,secondary,high,hard,left,congruent,left_congruent,f
208,secondary,low,easy,right,congruent,right_congruent,k
209,secondary,high,hard,left,nogo,left_nogo,
210,secondary,high,easy,right,congruent,right_congruent,k
211,secondary,low,hard,left,nogo,left_nogo,
212,secondary,high,easy,right,congruent,right_congruent,k
213,secondary,high,hard,left,congruent,left_congruent,f
214,secondary,high,easy,left,congruent,left_congruent,f
215,secondary,low,easy,left,nogo,left_nogo,
216,secondary,low,easy,left,congruent,left_congruent,f
217,secondary,high,easy,left,congruent,left_congruent,f
218,secondary,high,hard,right,congruent,right_congruent,k
219,secondary,low,hard,left,congruent,left_congruent,f
220,secondary,low,easy,right,congruent,right_congruent,k
221,secondary,low,easy,right,congruent,right_congruent,k
222,secondary,low,easy,right,congruent,right_congruent,k
223,secondary,low,hard,left,congruent,left_congruent,f
224,secondary,low,easy,right,nogo,right_nogo,
225,secondary,high,easy,left,nogo,left_nogo,
226,secondary,low,hard,right,congruent,right_congruent,k
227,secondary,high,easy,left,nogo,left_nogo,
228,secondary,high,easy,right,congruent,right_congruent,k
229,secondary,low,easy,left,nogo,left_nogo,
230,secondary,high,hard,left,congruent,left_congruent,f
