trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,low,easy,right,congruent,right_congruent,k
3,secondary,high,easy,left,congruent,left_congruent,f
4,secondary,low,hard,right,congruent,right_congruent,k
5,secondary,low,hard,left,congruent,left_congruent,f
6,secondary,high,easy,right,congruent,right_congruent,k
7,secondary,high,hard,right,congruent,right_congruent,k
8,secondary,high,hard,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,low,easy,left,congruent,left_congruent,f
11,secondary,high,easy,left,congruent,left_congruent,f
12,secondary,low,hard,left,nogo,left_nogo,
13,secondary,high,easy,left,congruent,left_congruent,f
14,secondary,high,hard,left,congruent,left_congruent,f
15,secondary,high,easy,right,nogo,right_nogo,
16,secondary,high,easy,left,congruent,left_congruent,f
17,secondary,high,easy,right,congruent,right_congruent,k
18,secondary,low,hard,right,congruent,right_congruent,k
19,secondary,low,hard,left,nogo,left_nogo,
20,secondary,high,easy,left,congruent,left_congruent,f
21,secondary,high,easy,left,congruent,left_congruent,f
22,secondary,high,hard,right,congruent,right_congruent,k
23,secondary,high,easy,right,congruent,right_congruent,k
24,secondary,low,hard,right,nogo,right_nogo,
25,secondary,low,hard,left,congruent,left_congruent,f
26,secondary,high,easy,right,nogo,right_nogo,
27,secondary,low,hard,right,nogo,right_nogo,
28,secondary,low,easy,left,nogo,left_nogo,
29,secondary,low,hard,right,nogo,right_nogo,
30,secondary,low,easy,left,congruent,left_congruent,f
31,secondary,high,easy,left,nogo,left_nogo,
32,secondary,high,hard,left,congruent,left_congruent,f
33,secondary,high,easy,left,congruent,left_congruent,f
34,secondary,low,easy,left,nogo,left_nogo,
35,secondary,low,easy,left,nogo,left_nogo,
36,secondary,low,easy,right,nogo,right_nogo,
37,secondary,high,hard,right,congruent,right_congruent,k
38,secondary,low,easy,right,congruent,right_congruent,k
39,secondary,high,hard,left,congruent,left_congruent,f
40,secondary,high,hard,left,congruent,left_congruent,f
41,secondary,low,easy,left,nogo,left_nogo,
42,secondary,low,easy,right,congruent,right_congruent,k
43,secondary,low,easy,left,congruent,left_congruent,f
44,secondary,low,hard,left,congruent,left_congruent,f
45,secondary,high,hard,right,congruent,right_congruent,k
46,secondary,low,hard,left,congruent,left_congruent,f
47,secondary,high,hard,right,congruent,right_congruent,k
48,secondary,high,hard,left,congruent,left_congruent,f
49,secondary,low,hard,right,congruent,right_congruent,k
50,secondary,high,easy,right,nogo,right_nogo,
51,secondary,high,hard,right,congruent,right_congruent,k
52,secondary,low,hard,right,congruent,right_congruent,k
53,secondary,low,hard,left,nogo,left_nogo,
54,secondary,high,hard,left,nogo,left_nogo,
55,secondary,low,hard,right,congruent,right_congruent,k
56,secondary,high,easy,left,congruent,left_congruent,f
57,secondary,low,hard,right,nogo,right_nogo,
58,secondary,low,easy,left,congruent,left_congruent,f
59,secondary,low,easy,right,congruent,right_congruent,k
60,secondary,low,hard,right,congruent,right_congruent,k
61,secondary,high,easy,right,congruent,right_congruent,k
62,secondary,high,easy,left,congruent,left_congruent,f
63,secondary,low,hard,left,congruent,left_congruent,f
64,secondary,high,hard,right,congruent,right_congruent,k
65,secondary,low,easy,right,nogo,right_nogo,
66,secondary,high,hard,right,congruent,right_congruent,k
67,secondary,low,easy,right,congruent,right_congruent,k
68,secondary,high,hard,right,nogo,right_nogo,
69,secondary,high,easy,left,congruent,left_congruent,f
70,secondary,high,easy,left,congruent,left_congruent,f
71,secondary,high,easy,right,congruent,right_congruent,k
72,secondary,high,hard,left,nogo,left_nogo,
73,secondary,low,easy,right,nogo,right_nogo,
74,secondary,low,easy,right,nogo,right_nogo,
75,secondary,high,easy,right,congruent,right_congruent,k
76,secondary,high,easy,right,congruent,right_congruent,k
77,secondary,low,easy,right,congruent,right_congruent,k
78,secondary,high,easy,left,nogo,left_nogo,
79,secondary,low,easy,left,congruent,left_congruent,f
80,secondary,low,hard,right,congruent,right_congruent,k
81,secondary,high,hard,right,congruent,right_congruent,k
82,secondary,low,easy,right,congruent,right_congruent,k
83,secondary,low,easy,left,congruent,left_congruent,f
84,secondary,low,easy,right,congruent,right_congruent,k
85,secondary,low,easy,right,nogo,right_nogo,
86,secondary,low,easy,left,congruent,left_congruent,f
87,secondary,high,easy,right,nogo,right_nogo,
88,secondary,low,easy,left,congruent,left_congruent,f
89,secondary,low,hard,right,nogo,right_nogo,
90,secondary,high,easy,right,congruent,right_congruent,k
91,secondary,high,hard,right,congruent,right_congruent,k
92,secondary,high,easy,left,congruent,left_congruent,f
93,secondary,low,easy,left,congruent,left_congruent,f
94,secondary,low,easy,right,congruent,right_congruent,k
95,secondary,high,easy,right,congruent,right_congruent,k
96,secondary,high,easy,left,congruent,left_congruent,f
97,secondary,high,hard,left,nogo,left_nogo,
98,secondary,low,hard,right,congruent,right_congruent,k
99,secondary,high,easy,left,nogo,left_nogo,
100,secondary,low,easy,right,congruent,right_congruent,k
101,secondary,low,hard,left,congruent,left_congruent,f
102,secondary,low,easy,left,nogo,left_nogo,
103,secondary,low,hard,left,congruent,left_congruent,f
104,secondary,high,easy,right,congruent,right_congruent,k
105,secondary,high,hard,left,congruent,left_congruent,f
106,secondary,high,easy,left,nogo,left_nogo,
107,secondary,high,hard,right,congruent,right_congruent,k
108,secondary,high,hard,left,nogo,left_nogo,
109,secondary,high,easy,left,congruent,left_congruent,f
110,secondary,high,hard,left,congruent,left_congruent,f
111,secondary,low,easy,left,congruent,left_congruent,f
112,secondary,high,hard,right,congruent,right_congruent,k
113,secondary,low,hard,right,nogo,right_nogo,
114,secondary,low,hard,right,congruent,right_congruent,k
115,secondary,low,easy,left,congruent,left_congruent,f
116,secondary,low,easy,left,congruent,left_congruent,f
117,secondary,low,hard,right,congruent,right_congruent,k
118,secondary,high,easy,right,nogo,right_nogo,
119,secondary,low,hard,left,congruent,left_congruent,f
120,secondary,high,easy,left,nogo,left_nogo,
121,secondary,low,easy,left,congruent,left_congruent,f
122,secondary,low,easy,right,nogo,right_nogo,
123,secondary,low,easy,right,congruent,right_congruent,k
124,secondary,low,easy,left,congruent,left_congruent,f
125,secondary,low,easy,left,congruent,left_congruent,f
126,secondary,low,hard,left,congruent,left_congruent,f
127,secondary,high,hard,right,congruent,right_congruent,k
128,secondary,low,hard,right,congruent,right_congruent,k
129,secondary,high,easy,left,congruent,left_congruent,f
130,secondary,high,easy,right,nogo,right_nogo,
131,secondary,low,easy,left,congruent,left_congruent,f
132,secondary,high,hard,left,congruent,left_congruent,f
133,secondary,high,hard,right,nogo,right_nogo,
134,secondary,high,easy,right,congruent,right_congruent,k
135,secondary,high,easy,left,congruent,left_congruent,f
136,secondary,low,hard,left,congruent,left_congruent,f
137,secondary,high,hard,left,congruent,left_congruent,f
138,secondary,high,easy,left,nogo,left_nogo,
139,secondary,low,hard,left,nogo,left_nogo,
140,secondary,high,hard,right,congruent,right_congruent,k
141,secondary,low,hard,left,congruent,left_congruent,f
142,secondary,high,hard,left,nogo,left_nogo,
143,secondary,high,easy,left,congruent,left_congruent,f
144,secondary,high,hard,right,congruent,right_congruent,k
145,secondary,high,easy,right,congruent,right_congruent,k
146,secondary,high,hard,left,nogo,left_nogo,
147,secondary,high,easy,right,congruent,right_congruent,k
148,secondary,low,hard,left,nogo,left_nogo,
149,secondary,low,easy,left,congruent,left_congruent,f
150,secondary,high,easy,right,congruent,right_congruent,k
151,secondary,low,hard,right,congruent,right_congruent,k
152,secondary,high,hard,right,nogo,right_nogo,
153,secondary,high,hard,right,congruent,right_congruent,k
154,secondary,high,easy,left,congruent,left_congruent,f
155,secondary,high,hard,left,congruent,left_congruent,f
156,secondary,high,hard,left,congruent,left_congruent,f
157,secondary,low,hard,left,congruent,left_congruent,f
158,secondary,high,easy,left,nogo,left_nogo,
159,secondary,low,easy,left,congruent,left_congruent,f
160,secondary,low,hard,right,nogo,right_nogo,
161,secondary,low,hard,left,nogo,left_nogo,
162,secondary,high,hard,left,congruent,left_congruent,f
163,secondary,high,easy,left,congruent,left_congruent,f
164,secondary,high,hard,left,congruent,left_congruent,f
165,secondary,low,hard,left,nogo,left_nogo,
166,secondary,high,easy,left,congruent,left_congruent,f
167,secondary,low,easy,right,congruent,right_congruent,k
168,secondary,low,hard,right,congruent,right_congruent,k
169,secondary,high,easy,left,congruent,left_congruent,f
170,secondary,high,easy,left,congruent,left_congruent,f
171,secondary,high,easy,left,nogo,left_nogo,
172,secondary,high,hard,left,congruent,left_congruent,f
173,secondary,low,easy,right,congruent,right_congruent,k
174,secondary,high,easy,left,congruent,left_congruent,f
175,secondary,low,hard,right,nogo,right_nogo,
176,secondary,low,easy,right,congruent,right_congruent,k
177,secondary,high,hard,left,congruent,left_congruent,f
178,secondary,high,hard,right,congruent,right_congruent,k
179,secondary,high,hard,left,congruent,left_congruent,f
180,secondary,high,easy,right,congruent,right_congruent,k
181,secondary,high,easy,right,congruent,right_congruent,k
182,secondary,low,easy,left,nogo,left_nogo,
183,secondary,high,easy,right,nogo,right_nogo,
184,secondary,high,hard,left,nogo,left_nogo,
185,secondary,low,hard,left,congruent,left_congruent,f
186,secondary,low,hard,right,congruent,right_congruent,k
187,secondary,low,hard,left,nogo,left_nogo,
188,secondary,low,easy,right,nogo,right_nogo,
189,secondary,high,hard,right,congruent,right_congruent,k
190,secondary,high,hard,left,nogo,left_nogo,
191,secondary,low,easy,right,congruent,right_congruent,k
192,secondary,low,hard,left,congruent,left_congruent,f
193,secondary,high,easy,right,congruent,right_congruent,k
194,secondary,low,hard,right,congruent,right_congruent,k
195,secondary,high,easy,right,congruent,right_congruent,k
196,secondary,high,hard,right,congruent,right_congruent,k
197,secondary,low,easy,right,congruent,right_congruent,k
198,secondary,high,easy,right,congruent,right_congruent,k
199,secondary,high,hard,left,congruent,left_congruent,f
200,secondary,low,easy,right,congruent,right_congruent,k
201,secondary,low,easy,right,nogo,right_nogo,
202,secondary,high,hard,left,congruent,left_congruent,f
203,secondary,high,hard,left,congruent,left_congruent,f
204,secondary,low,hard,left,congruent,left_congruent,f
205,secondary,high,easy,right,congruent,right_congruent,k
206,secondary,low,easy,left,nogo,left_nogo,
207,secondary,high,hard,right,nogo,right_nogo,
208,secondary,low,hard,left,nogo,left_nogo,
209,secondary,low,easy,left,congruent,left_congruent,f
210,secondary,low,hard,right,congruent,right_congruent,k
211,secondary,low,easy,left,congruent,left_congruent,f
212,secondary,low,hard,left,congruent,left_congruent,f
213,secondary,high,easy,left,nogo,left_nogo,
214,secondary,high,hard,left,congruent,left_congruent,f
215,secondary,high,hard,right,nogo,right_nogo,
216,secondary,low,easy,right,congruent,right_congruent,k
217,secondary,high,hard,left,congruent,left_congruent,f
218,secondary,low,easy,right,congruent,right_congruent,k
219,secondary,low,hard,right,congruent,right_congruent,k
220,secondary,high,hard,right,congruent,right_congruent,k
221,secondary,low,hard,left,nogo,left_nogo,
222,secondary,low,hard,right,congruent,right_congruent,k
223,secondary,low,easy,left,congruent,left_congruent,f
224,secondary,high,easy,right,congruent,right_congruent,k
225,secondary,low,easy,right,congruent,right_congruent,k
226,secondary,high,hard,left,nogo,left_nogo,
227,secondary,low,easy,left,nogo,left_nogo,
228,secondary,high,easy,right,congruent,right_congruent,k
229,secondary,low,easy,left,nogo,left_nogo,
230,secondary,low,hard,left,congruent,left_congruent,f
