trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,high,hard,left,nogo,left_nogo,
2,primary,low,easy,left,congruent,left_congruent,f
3,primary,low,hard,left,congruent,left_congruent,f
4,primary,high,hard,right,nogo,right_nogo,
5,primary,low,hard,right,congruent,right_congruent,k
6,primary,low,easy,left,congruent,left_congruent,f
7,primary,high,hard,left,congruent,left_congruent,f
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,right,congruent,right_congruent,k
10,primary,low,hard,left,nogo,left_nogo,
11,primary,high,easy,left,nogo,left_nogo,
12,primary,low,easy,left,congruent,left_congruent,f
13,primary,low,easy,right,congruent,right_congruent,k
14,primary,high,easy,right,congruent,right_congruent,k
15,primary,low,hard,left,nogo,left_nogo,
16,primary,high,easy,left,congruent,left_congruent,f
17,primary,low,hard,left,congruent,left_congruent,f
18,primary,low,hard,left,nogo,left_nogo,
19,primary,low,hard,right,nogo,right_nogo,
20,primary,low,hard,left,congruent,left_congruent,f
21,primary,high,hard,left,congruent,left_congruent,f
22,primary,low,hard,left,congruent,left_congruent,f
23,primary,high,hard,left,congruent,left_congruent,f
24,primary,high,hard,left,nogo,left_nogo,
25,primary,high,hard,left,congruent,left_congruent,f
26,primary,high,easy,left,congruent,left_congruent,f
27,primary,high,easy,left,congruent,left_congruent,f
28,primary,high,hard,left,nogo,left_nogo,
29,primary,low,easy,right,congruent,right_congruent,k
30,primary,high,easy,right,congruent,right_congruent,k
31,primary,low,hard,left,congruent,left_congruent,f
32,primary,low,hard,left,nogo,left_nogo,
33,primary,low,easy,right,congruent,right_congruent,k
34,primary,high,easy,left,congruent,left_congruent,f
35,primary,high,hard,left,nogo,left_nogo,
36,primary,low,hard,left,congruent,left_congruent,f
37,primary,low,hard,right,congruent,right_congruent,k
38,primary,low,easy,left,nogo,left_nogo,
39,primary,high,hard,right,congruent,right_congruent,k
40,primary,low,hard,right,nogo,right_nogo,
41,primary,low,hard,left,nogo,left_nogo,
42,primary,high,easy,right,congruent,right_congruent,k
43,primary,low,hard,right,nogo,right_nogo,
44,primary,low,easy,right,nogo,right_nogo,
45,primary,high,hard,left,congruent,left_congruent,f
46,primary,low,hard,right,congruent,right_congruent,k
47,primary,high,hard,right,congruent,right_congruent,k
48,primary,high,easy,right,nogo,right_nogo,
49,primary,low,hard,right,congruent,right_congruent,k
50,primary,low,hard,left,congruent,left_congruent,f
51,primary,low,hard,right,congruent,right_congruent,k
52,primary,low,easy,right,congruent,right_congruent,k
53,primary,low,easy,right,congruent,right_congruent,k
54,primary,high,hard,right,congruent,right_congruent,k
55,primary,low,hard,left,congruent,left_congruent,f
56,primary,high,easy,left,congruent,left_congruent,f
