trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,high,easy,right,congruent,right_congruent,k
2,primary,low,hard,right,congruent,right_congruent,k
3,primary,high,easy,right,congruent,right_congruent,k
4,primary,low,easy,left,congruent,left_congruent,f
5,primary,low,hard,left,congruent,left_congruent,f
6,primary,high,easy,right,congruent,right_congruent,k
7,primary,low,hard,left,congruent,left_congruent,f
8,primary,low,easy,left,congruent,left_congruent,f
9,primary,high,hard,right,congruent,right_congruent,k
10,primary,high,hard,left,nogo,left_nogo,
11,primary,low,easy,left,congruent,left_congruent,f
12,primary,high,easy,right,congruent,right_congruent,k
13,primary,low,easy,right,nogo,right_nogo,
14,primary,high,easy,left,congruent,left_congruent,f
15,primary,low,hard,left,congruent,left_congruent,f
16,primary,high,hard,left,congruent,left_congruent,f
17,primary,low,hard,right,nogo,right_nogo,
18,primary,low,hard,right,nogo,right_nogo,
19,primary,high,hard,right,congruent,right_congruent,k
20,primary,low,hard,left,congruent,left_congruent,f
21,primary,high,hard,right,nogo,right_nogo,
22,primary,low,easy,right,congruent,right_congruent,k
23,primary,low,hard,left,congruent,left_congruent,f
24,primary,high,easy,right,nogo,right_nogo,
25,primary,high,easy,left,nogo,left_nogo,
26,primary,low,easy,right,congruent,right_congruent,k
27,primary,low,hard,right,congruent,right_congruent,k
28,primary,high,hard,right,congruent,right_congruent,k
29,primary,high,easy,left,nogo,left_nogo,
30,primary,low,hard,right,congruent,right_congruent,k
31,primary,high,easy,right,nogo,right_nogo,
32,primary,high,easy,right,congruent,right_congruent,k
33,primary,high,easy,right,congruent,right_congruent,k
34,primary,low,easy,left,congruent,left_congruent,f
35,primary,low,hard,left,congruent,left_congruent,f
36,primary,high,easy,right,congruent,right_congruent,k
37,primary,low,hard,right,congruent,right_congruent,k
38,primary,high,hard,left,congruent,left_congruent,f
39,primary,high,easy,left,congruent,left_congruent,f
40,primary,low,easy,right,nogo,right_nogo,
41,primary,low,hard,right,congruent,right_congruent,k
42,primary,high,easy,right,nogo,right_nogo,
43,primary,high,hard,right,congruent,right_congruent,k
44,primary,high,easy,left,congruent,left_congruent,f
45,primary,low,hard,left,congruent,left_congruent,f
46,primary,high,easy,left,congruent,left_congruent,f
47,primary,high,easy,right,congruent,right_congruent,k
48,primary,high,easy,left,congruent,left_congruent,f
49,primary,high,easy,left,congruent,left_congruent,f
50,primary,low,hard,right,congruent,right_congruent,k
51,primary,low,easy,left,congruent,left_congruent,f
52,primary,low,hard,right,nogo,right_nogo,
53,primary,high,hard,right,congruent,right_congruent,k
54,primary,high,hard,left,nogo,left_nogo,
55,primary,high,hard,left,congruent,left_congruent,f
56,primary,low,hard,left,congruent,left_congruent,f
57,primary,high,easy,left,congruent,left_congruent,f
58,primary,high,hard,left,congruent,left_congruent,f
59,primary,low,hard,right,nogo,right_nogo,
60,primary,low,easy,left,nogo,left_nogo,
61,primary,high,easy,left,congruent,left_congruent,f
62,primary,high,easy,right,congruent,right_congruent,k
63,primary,high,easy,right,nogo,right_nogo,
64,primary,low,hard,left,congruent,left_congruent,f
65,primary,low,hard,right,congruent,right_congruent,k
66,primary,low,hard,left,nogo,left_nogo,
67,primary,low,easy,left,congruent,left_congruent,f
68,primary,low,easy,left,congruent,left_congruent,f
69,primary,high,easy,right,congruent,right_congruent,k
70,primary,low,easy,right,nogo,right_nogo,
71,primary,high,easy,right,congruent,right_congruent,k
72,primary,low,hard,right,nogo,right_nogo,
73,primary,low,easy,left,nogo,left_nogo,
74,primary,low,easy,right,congruent,right_congruent,k
75,primary,low,easy,left,nogo,left_nogo,
76,primary,high,easy,left,congruent,left_congruent,f
77,primary,high,hard,right,congruent,right_congruent,k
78,primary,low,easy,left,nogo,left_nogo,
79,primary,high,hard,left,nogo,left_nogo,
80,primary,low,hard,right,nogo,right_nogo,
81,primary,high,hard,right,congruent,right_congruent,k
82,primary,high,hard,right,congruent,right_congruent,k
83,primary,high,easy,left,nogo,left_nogo,
84,primary,high,hard,left,congruent,left_congruent,f
85,primary,low,easy,left,congruent,left_congruent,f
86,primary,high,hard,right,congruent,right_congruent,k
87,primary,high,hard,right,nogo,right_nogo,
88,primary,low,easy,right,congruent,right_congruent,k
89,primary,low,hard,left,nogo,left_nogo,
90,primary,high,easy,left,congruent,left_congruent,f
91,primary,high,easy,left,congruent,left_congruent,f
92,primary,low,easy,right,congruent,right_congruent,k
93,primary,high,easy,left,congruent,left_congruent,f
94,primary,high,easy,left,nogo,left_nogo,
95,primary,low,easy,right,nogo,right_nogo,
96,primary,high,easy,left,congruent,left_congruent,f
97,primary,low,hard,right,congruent,right_congruent,k
98,primary,low,easy,right,congruent,right_congruent,k
99,primary,low,hard,left,nogo,left_nogo,
100,primary,low,easy,left,congruent,left_congruent,f
101,primary,low,easy,left,congruent,left_congruent,f
102,primary,high,hard,right,congruent,right_congruent,k
103,primary,high,hard,left,congruent,left_congruent,f
104,primary,low,hard,right,congruent,right_congruent,k
105,primary,low,easy,right,congruent,right_congruent,k
106,primary,high,easy,right,nogo,right_nogo,
107,primary,high,easy,left,congruent,left_congruent,f
108,primary,high,easy,left,nogo,left_nogo,
109,primary,low,hard,left,nogo,left_nogo,
110,primary,low,easy,left,congruent,left_congruent,f
111,primary,low,hard,right,congruent,right_congruent,k
112,primary,low,easy,right,congruent,right_congruent,k
113,primary,high,easy,right,congruent,right_congruent,k
114,primary,high,easy,right,congruent,right_congruent,k
115,primary,low,easy,left,nogo,left_nogo,
116,primary,high,hard,right,congruent,right_congruent,k
117,primary,low,hard,right,nogo,right_nogo,
118,primary,low,easy,right,congruent,right_congruent,k
119,primary,low,easy,left,congruent,left_congruent,f
120,primary,low,easy,left,congruent,left_congruent,f
121,primary,low,easy,left,congruent,left_congruent,f
122,primary,low,hard,left,nogo,left_nogo,
123,primary,high,hard,right,congruent,right_congruent,k
124,primary,high,hard,left,nogo,left_nogo,
125,primary,low,easy,right,congruent,right_congruent,k
126,primary,low,easy,right,congruent,right_congruent,k
127,primary,low,hard,left,congruent,left_congruent,f
128,primary,low,hard,left,congruent,left_congruent,f
129,primary,high,hard,left,congruent,left_congruent,f
130,primary,low,hard,right,congruent,right_congruent,k
131,primary,high,hard,left,nogo,left_nogo,
132,primary,low,easy,right,congruent,right_congruent,k
133,primary,high,easy,right,congruent,right_congruent,k
134,primary,high,hard,right,congruent,right_congruent,k
135,primary,high,easy,right,congruent,right_congruent,k
136,primary,low,easy,right,congruent,right_congruent,k
137,primary,low,hard,right,congruent,right_congruent,k
138,primary,low,hard,left,congruent,left_congruent,f
139,primary,low,easy,right,nogo,right_nogo,
140,primary,high,hard,right,congruent,right_congruent,k
141,primary,high,hard,left,nogo,left_nogo,
142,primary,high,easy,right,congruent,right_congruent,k
143,primary,low,easy,left,congruent,left_congruent,f
144,primary,high,hard,left,nogo,left_nogo,
145,primary,low,hard,left,congruent,left_congruent,f
146,primary,low,hard,left,nogo,left_nogo,
147,primary,low,hard,left,nogo,left_nogo,
148,primary,high,easy,left,congruent,left_congruent,f
149,primary,high,hard,left,nogo,left_nogo,
150,primary,low,easy,right,congruent,right_congruent,k
151,primary,high,hard,right,congruent,right_congruent,k
152,primary,high,hard,right,nogo,right_nogo,
153,primary,low,hard,right,congruent,right_congruent,k
154,primary,low,hard,right,congruent,right_congruent,k
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,high,hard,left,congruent,left_congruent,f
157,primary,high,easy,right,congruent,right_congruent,k
158,primary,low,hard,left,congruent,left_congruent,f
159,primary,low,easy,right,congruent,right_congruent,k
160,primary,high,hard,left,congruent,left_congruent,f
161,primary,high,hard,right,congruent,right_congruent,k
162,primary,low,hard,left,congruent,left_congruent,f
163,primary,low,easy,left,congruent,left_congruent,f
164,primary,low,easy,left,nogo,left_nogo,
165,primary,low,hard,right,congruent,right_congruent,k
166,primary,high,hard,left,congruent,left_congruent,f
167,primary,high,easy,left,nogo,left_nogo,
168,primary,low,easy,left,congruent,left_congruent,f
169,primary,high,hard,right,congruent,right_congruent,k
