trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,nogo,right_nogo,
2,secondary,high,hard,left,congruent,left_congruent,f
3,secondary,low,hard,left,congruent,left_congruent,f
4,secondary,high,hard,left,congruent,left_congruent,f
5,secondary,low,easy,left,nogo,left_nogo,
6,secondary,low,hard,left,congruent,left_congruent,f
7,secondary,low,easy,right,congruent,right_congruent,k
8,secondary,low,easy,left,congruent,left_congruent,f
9,secondary,high,easy,left,congruent,left_congruent,f
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,high,easy,left,congruent,left_congruent,f
13,secondary,high,hard,left,congruent,left_congruent,f
14,secondary,high,easy,left,congruent,left_congruent,f
15,secondary,low,hard,left,nogo,left_nogo,
16,secondary,low,easy,left,congruent,left_congruent,f
17,secondary,high,easy,left,congruent,left_congruent,f
18,secondary,high,easy,right,congruent,right_congruent,k
19,secondary,low,easy,left,congruent,left_congruent,f
20,secondary,high,easy,left,nogo,left_nogo,
21,secondary,high,hard,left,nogo,left_nogo,
22,secondary,high,easy,left,nogo,left_nogo,
23,secondary,high,hard,left,congruent,left_congruent,f
24,secondary,high,easy,right,nogo,right_nogo,
25,secondary,low,easy,right,congruent,right_congruent,k
26,secondary,high,easy,right,congruent,right_congruent,k
27,secondary,high,hard,left,nogo,left_nogo,
28,secondary,low,easy,left,nogo,left_nogo,
29,secondary,low,easy,left,congruent,left_congruent,f
30,secondary,high,easy,right,congruent,right_congruent,k
31,secondary,high,easy,left,nogo,left_nogo,
32,secondary,high,hard,left,nogo,left_nogo,
33,secondary,low,hard,left,congruent,left_congruent,f
34,secondary,low,hard,left,nogo,left_nogo,
35,secondary,low,hard,right,congruent,right_congruent,k
36,secondary,high,easy,right,congruent,right_congruent,k
37,secondary,high,hard,left,nogo,left_nogo,
38,secondary,high,easy,right,congruent,right_congruent,k
39,secondary,low,easy,right,nogo,right_nogo,
40,secondary,low,hard,left,nogo,left_nogo,
41,secondary,high,hard,left,congruent,left_congruent,f
42,secondary,low,hard,right,nogo,right_nogo,
43,secondary,low,easy,left,congruent,left_congruent,f
44,secondary,high,hard,right,congruent,right_congruent,k
45,secondary,low,hard,left,congruent,left_congruent,f
46,secondary,low,hard,right,congruent,right_congruent,k
47,secondary,high,hard,right,nogo,right_nogo,
48,secondary,low,easy,left,congruent,left_congruent,f
49,secondary,low,hard,right,congruent,right_congruent,k
50,secondary,low,hard,left,nogo,left_nogo,
51,secondary,low,easy,right,nogo,right_nogo,
52,secondary,high,hard,right,congruent,right_congruent,k
53,secondary,high,hard,right,congruent,right_congruent,k
54,secondary,high,easy,left,congruent,left_congruent,f
55,secondary,high,easy,left,congruent,left_congruent,f
56,secondary,low,hard,right,nogo,right_nogo,
57,secondary,low,hard,left,nogo,left_nogo,
58,secondary,low,easy,right,congruent,right_congruent,k
59,secondary,low,hard,left,congruent,left_congruent,f
60,secondary,high,easy,left,nogo,left_nogo,
61,secondary,high,hard,right,congruent,right_congruent,k
62,secondary,low,hard,right,congruent,right_congruent,k
63,secondary,high,hard,left,congruent,left_congruent,f
64,secondary,high,hard,left,congruent,left_congruent,f
65,secondary,low,hard,left,congruent,left_congruent,f
66,secondary,high,easy,right,congruent,right_congruent,k
67,secondary,low,easy,left,nogo,left_nogo,
68,secondary,high,hard,left,congruent,left_congruent,f
69,secondary,low,easy,right,congruent,right_congruent,k
70,secondary,low,easy,right,congruent,right_congruent,k
71,secondary,low,easy,left,nogo,left_nogo,
72,secondary,high,hard,left,congruent,left_congruent,f
73,secondary,low,easy,left,congruent,left_congruent,f
74,secondary,high,easy,left,congruent,left_congruent,f
75,secondary,low,easy,right,nogo,right_nogo,
76,secondary,low,easy,right,congruent,right_congruent,k
77,secondary,high,easy,right,congruent,right_congruent,k
78,secondary,low,easy,left,nogo,left_nogo,
79,secondary,low,easy,right,congruent,right_congruent,k
80,secondary,low,hard,right,congruent,right_congruent,k
81,secondary,high,easy,right,nogo,right_nogo,
82,secondary,low,easy,left,nogo,left_nogo,
83,secondary,low,hard,left,congruent,left_congruent,f
84,secondary,low,hard,left,congruent,left_congruent,f
85,secondary,high,hard,left,nogo,left_nogo,
86,secondary,high,hard,right,congruent,right_congruent,k
87,secondary,low,hard,right,congruent,right_congruent,k
88,secondary,high,hard,left,congruent,left_congruent,f
89,secondary,low,easy,right,congruent,right_congruent,k
90,secondary,low,hard,left,congruent,left_congruent,f
91,secondary,low,easy,left,congruent,left_congruent,f
92,secondary,low,hard,right,congruent,right_congruent,k
93,secondary,low,easy,right,nogo,right_nogo,
94,secondary,low,hard,right,congruent,right_congruent,k
95,secondary,high,easy,right,congruent,right_congruent,k
96,secondary,high,easy,left,congruent,left_congruent,f
97,secondary,high,hard,right,congruent,right_congruent,k
98,secondary,low,easy,right,congruent,right_congruent,k
99,secondary,high,easy,left,nogo,left_nogo,
100,secondary,high,hard,left,congruent,left_congruent,f
101,secondary,high,easy,right,nogo,right_nogo,
102,secondary,low,easy,right,congruent,right_congruent,k
103,secondary,high,easy,left,congruent,left_congruent,f
104,secondary,high,easy,right,congruent,right_congruent,k
105,secondary,high,hard,right,nogo,right_nogo,
106,secondary,low,hard,right,congruent,right_congruent,k
107,secondary,low,hard,right,congruent,right_congruent,k
108,secondary,low,easy,left,congruent,left_congruent,f
109,secondary,high,hard,left,congruent,left_congruent,f
110,secondary,low,easy,right,congruent,right_congruent,k
111,secondary,high,easy,left,congruent,left_congruent,f
112,secondary,low,hard,right,congruent,right_congruent,k
113,secondary,low,hard,right,congruent,right_congruent,k
114,secondary,high,hard,right,congruent,right_congruent,k
115,secondary,high,easy,right,nogo,right_nogo,
116,secondary,low,hard,left,congruent,left_congruent,f
117,secondary,low,easy,left,congruent,left_congruent,f
118,secondary,low,easy,left,nogo,left_nogo,
119,secondary,low,easy,left,congruent,left_congruent,f
120,secondary,low,easy,left,congruent,left_congruent,f
121,secondary,high,hard,right,nogo,right_nogo,
122,secondary,high,hard,right,congruent,right_congruent,k
123,secondary,high,hard,left,nogo,left_nogo,
124,secondary,high,easy,left,nogo,left_nogo,
125,secondary,high,hard,left,congruent,left_congruent,f
126,secondary,low,hard,left,congruent,left_congruent,f
127,secondary,low,easy,left,congruent,left_congruent,f
128,secondary,high,hard,right,congruent,right_congruent,k
129,secondary,low,easy,right,congruent,right_congruent,k
130,secondary,low,hard,right,congruent,right_congruent,k
131,secondary,low,easy,left,congruent,left_congruent,f
132,secondary,high,hard,left,congruent,left_congruent,f
133,secondary,high,easy,left,nogo,left_nogo,
134,secondary,high,easy,left,congruent,left_congruent,f
135,secondary,low,easy,right,congruent,right_congruent,k
136,secondary,low,hard,right,nogo,right_nogo,
137,secondary,low,hard,right,congruent,right_congruent,k
138,secondary,high,easy,left,congruent,left_congruent,f
139,secondary,high,easy,right,congruent,right_congruent,k
140,secondary,low,easy,left,congruent,left_congruent,f
141,secondary,low,hard,left,congruent,left_congruent,f
142,secondary,high,hard,left,congruent,left_congruent,f
143,secondary,high,hard,right,nogo,right_nogo,
144,secondary,high,easy,left,congruent,left_congruent,f
145,secondary,low,hard,right,nogo,right_nogo,
