trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,high,hard,left,congruent,left_congruent,f
2,primary,high,easy,left,congruent,left_congruent,f
3,primary,low,easy,left,congruent,left_congruent,f
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,left,congruent,left_congruent,f
6,primary,high,hard,right,congruent,right_congruent,k
7,primary,high,hard,left,congruent,left_congruent,f
8,primary,low,hard,right,congruent,right_congruent,k
9,primary,low,hard,right,congruent,right_congruent,k
10,primary,high,easy,left,congruent,left_congruent,f
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,high,easy,right,nogo,right_nogo,
13,primary,high,easy,left,nogo,left_nogo,
14,primary,high,hard,right,nogo,right_nogo,
15,primary,low,hard,right,nogo,right_nogo,
16,primary,low,hard,right,congruent,right_congruent,k
17,primary,low,easy,left,congruent,left_congruent,f
18,primary,high,easy,right,congruent,right_congruent,k
19,primary,high,hard,right,congruent,right_congruent,k
20,primary,low,hard,right,nogo,right_nogo,
21,primary,high,hard,right,congruent,right_congruent,k
22,primary,low,hard,left,congruent,left_congruent,f
23,primary,high,easy,left,nogo,left_nogo,
24,primary,low,hard,right,congruent,right_congruent,k
25,primary,low,easy,left,congruent,left_congruent,f
26,primary,high,easy,left,congruent,left_congruent,f
27,primary,high,easy,right,nogo,right_nogo,
28,primary,high,easy,right,congruent,right_congruent,k
29,primary,low,hard,right,congruent,right_congruent,k
30,primary,high,hard,left,congruent,left_congruent,f
31,primary,low,easy,right,congruent,right_congruent,k
32,primary,high,easy,left,congruent,left_congruent,f
33,primary,low,easy,right,nogo,right_nogo,
34,primary,high,easy,left,congruent,left_congruent,f
35,primary,low,easy,right,congruent,right_congruent,k
36,primary,high,hard,left,congruent,left_congruent,f
37,primary,low,hard,left,nogo,left_nogo,
38,primary,high,hard,left,congruent,left_congruent,f
39,primary,high,hard,right,nogo,right_nogo,
40,primary,low,easy,right,congruent,right_congruent,k
41,primary,high,hard,right,nogo,right_nogo,
42,primary,high,easy,right,congruent,right_congruent,k
43,primary,low,easy,left,congruent,left_congruent,f
44,primary,low,hard,right,congruent,right_congruent,k
45,primary,high,hard,right,nogo,right_nogo,
46,primary,low,easy,left,nogo,left_nogo,
47,primary,low,hard,left,nogo,left_nogo,
48,primary,high,easy,left,congruent,left_congruent,f
49,primary,low,easy,left,congruent,left_congruent,f
50,primary,low,hard,right,congruent,right_congruent,k
51,primary,low,easy,right,congruent,right_congruent,k
52,primary,high,hard,left,nogo,left_nogo,
53,primary,high,hard,right,congruent,right_congruent,k
54,primary,high,easy,right,nogo,right_nogo,
55,primary,low,easy,left,congruent,left_congruent,f
56,primary,high,easy,left,congruent,left_congruent,f
57,primary,high,easy,right,congruent,right_congruent,k
58,primary,low,hard,left,congruent,left_congruent,f
59,primary,high,hard,left,congruent,left_congruent,f
60,primary,low,easy,left,nogo,left_nogo,
61,primary,low,hard,right,congruent,right_congruent,k
62,primary,high,hard,right,congruent,right_congruent,k
63,primary,high,hard,left,nogo,left_nogo,
64,primary,low,hard,left,nogo,left_nogo,
65,primary,low,hard,right,congruent,right_congruent,k
66,primary,high,easy,left,congruent,left_congruent,f
67,primary,low,easy,left,nogo,left_nogo,
68,primary,high,easy,left,nogo,left_nogo,
69,primary,low,easy,left,nogo,left_nogo,
70,primary,high,easy,right,congruent,right_congruent,k
71,primary,low,easy,right,nogo,right_nogo,
72,primary,high,easy,right,congruent,right_congruent,k
73,primary,low,hard,left,nogo,left_nogo,
74,primary,low,easy,left,nogo,left_nogo,
75,primary,low,hard,right,congruent,right_congruent,k
76,primary,low,easy,left,congruent,left_congruent,f
77,primary,low,hard,left,congruent,left_congruent,f
78,primary,high,easy,left,congruent,left_congruent,f
79,primary,high,easy,left,congruent,left_congruent,f
80,primary,high,hard,left,nogo,left_nogo,
81,primary,low,easy,right,congruent,right_congruent,k
82,primary,high,hard,left,congruent,left_congruent,f
83,primary,high,easy,left,congruent,left_congruent,f
84,primary,low,hard,left,nogo,left_nogo,
85,primary,low,hard,right,congruent,right_congruent,k
86,primary,low,easy,left,congruent,left_congruent,f
87,primary,low,easy,left,congruent,left_congruent,f
88,primary,high,hard,left,nogo,left_nogo,
89,primary,high,easy,left,congruent,left_congruent,f
90,primary,low,hard,left,congruent,left_congruent,f
91,primary,high,hard,right,congruent,right_congruent,k
92,primary,low,hard,left,congruent,left_congruent,f
93,primary,low,hard,left,congruent,left_congruent,f
94,primary,low,hard,left,congruent,left_congruent,f
95,primary,high,hard,left,nogo,left_nogo,
96,primary,high,easy,left,nogo,left_nogo,
97,primary,low,easy,right,nogo,right_nogo,
98,primary,high,hard,right,nogo,right_nogo,
99,primary,low,hard,right,congruent,right_congruent,k
100,primary,low,easy,right,congruent,right_congruent,k
101,primary,low,easy,right,congruent,right_congruent,k
102,primary,low,hard,right,nogo,right_nogo,
103,primary,low,easy,left,congruent,left_congruent,f
104,primary,high,hard,right,nogo,right_nogo,
105,primary,high,easy,left,congruent,left_congruent,f
106,primary,high,hard,right,nogo,right_nogo,
107,primary,high,hard,left,congruent,left_congruent,f
108,primary,high,easy,right,nogo,right_nogo,
109,primary,high,easy,left,congruent,left_congruent,f
110,primary,low,hard,left,congruent,left_congruent,f
111,primary,low,hard,left,congruent,left_congruent,f
112,primary,high,easy,right,nogo,right_nogo,
113,primary,high,easy,left,congruent,left_congruent,f
114,primary,high,easy,right,nogo,right_nogo,
115,primary,high,hard,left,congruent,left_congruent,f
116,primary,high,easy,left,nogo,left_nogo,
117,primary,high,hard,left,congruent,left_congruent,f
118,primary,high,easy,right,congruent,right_congruent,k
119,primary,low,hard,left,congruent,left_congruent,f
120,primary,high,hard,left,congruent,left_congruent,f
121,primary,high,easy,left,congruent,left_congruent,f
122,primary,low,easy,left,congruent,left_congruent,f
123,primary,high,easy,right,nogo,right_nogo,
124,primary,low,easy,left,nogo,left_nogo,
125,primary,high,easy,right,congruent,right_congruent,k
126,primary,high,easy,right,congruent,right_congruent,k
127,primary,low,easy,left,congruent,left_congruent,f
128,primary,high,easy,right,congruent,right_congruent,k
129,primary,high,easy,right,congruent,right_congruent,k
130,primary,low,easy,right,nogo,right_nogo,
131,primary,high,easy,right,congruent,right_congruent,k
132,primary,high,easy,right,congruent,right_congruent,k
133,primary,low,hard,left,congruent,left_congruent,f
134,primary,low,easy,right,nogo,right_nogo,
135,primary,high,easy,right,congruent,right_congruent,k
136,primary,high,easy,left,nogo,left_nogo,
137,primary,high,easy,left,congruent,left_congruent,f
138,primary,low,hard,left,congruent,left_congruent,f
139,primary,high,hard,right,congruent,right_congruent,k
140,primary,high,hard,right,congruent,right_congruent,k
141,primary,low,easy,left,congruent,left_congruent,f
142,primary,high,hard,left,congruent,left_congruent,f
143,primary,low,easy,right,congruent,right_congruent,k
144,primary,low,hard,right,congruent,right_congruent,k
145,primary,low,easy,right,congruent,right_congruent,k
146,primary,high,easy,left,congruent,left_congruent,f
147,primary,high,easy,right,congruent,right_congruent,k
148,primary,low,easy,right,congruent,right_congruent,k
149,primary,high,easy,right,congruent,right_congruent,k
150,primary,high,easy,right,congruent,right_congruent,k
151,primary,high,easy,right,congruent,right_congruent,k
152,primary,high,hard,right,congruent,right_congruent,k
153,primary,low,hard,left,congruent,left_congruent,f
154,primary,low,hard,left,nogo,left_nogo,
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,low,easy,right,congruent,right_congruent,k
157,primary,low,easy,left,congruent,left_congruent,f
158,primary,low,hard,left,congruent,left_congruent,f
159,primary,low,hard,left,congruent,left_congruent,f
160,primary,high,hard,right,congruent,right_congruent,k
161,primary,low,hard,right,nogo,right_nogo,
162,primary,high,hard,right,congruent,right_congruent,k
163,primary,low,hard,right,nogo,right_nogo,
164,primary,low,easy,right,congruent,right_congruent,k
165,primary,low,hard,right,nogo,right_nogo,
166,primary,high,hard,left,congruent,left_congruent,f
167,primary,low,easy,right,congruent,right_congruent,k
168,primary,low,easy,left,congruent,left_congruent,f
169,primary,high,hard,left,congruent,left_congruent,f
