trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,low,hard,left,congruent,left_congruent,f
2,secondary,low,easy,right,congruent,right_congruent,k
3,secondary,high,easy,right,congruent,right_congruent,k
4,secondary,low,easy,left,congruent,left_congruent,f
5,secondary,high,hard,right,congruent,right_congruent,k
6,secondary,high,easy,right,congruent,right_congruent,k
7,secondary,low,hard,right,congruent,right_congruent,k
8,secondary,high,hard,left,congruent,left_congruent,f
9,secondary,low,hard,right,congruent,right_congruent,k
10,secondary,high,easy,left,congruent,left_congruent,f
11,secondary,low,easy,left,congruent,left_congruent,f
12,secondary,high,hard,right,congruent,right_congruent,k
13,secondary,low,hard,left,congruent,left_congruent,f
14,secondary,high,hard,right,congruent,right_congruent,k
15,secondary,high,hard,right,congruent,right_congruent,k
16,secondary,low,easy,left,congruent,left_congruent,f
17,secondary,low,hard,left,congruent,left_congruent,f
18,secondary,high,hard,right,congruent,right_congruent,k
19,secondary,high,hard,left,congruent,left_congruent,f
20,secondary,low,hard,left,nogo,left_nogo,
21,secondary,low,hard,left,congruent,left_congruent,f
22,secondary,high,easy,right,congruent,right_congruent,k
23,secondary,low,easy,left,congruent,left_congruent,f
24,secondary,high,easy,right,congruent,right_congruent,k
25,secondary,low,hard,right,congruent,right_congruent,k
26,secondary,low,hard,right,congruent,right_congruent,k
27,secondary,low,easy,right,congruent,right_congruent,k
28,secondary,high,hard,right,nogo,right_nogo,
29,secondary,high,hard,left,congruent,left_congruent,f
30,secondary,high,easy,right,nogo,right_nogo,
31,secondary,high,easy,left,congruent,left_congruent,f
32,secondary,high,easy,left,nogo,left_nogo,
33,secondary,high,hard,left,nogo,left_nogo,
34,secondary,low,easy,left,nogo,left_nogo,
35,secondary,low,easy,left,nogo,left_nogo,
36,secondary,high,easy,right,congruent,right_congruent,k
37,secondary,high,easy,left,congruent,left_congruent,f
38,secondary,low,easy,right,nogo,right_nogo,
39,secondary,low,easy,left,congruent,left_congruent,f
40,secondary,low,hard,right,nogo,right_nogo,
41,secondary,low,hard,left,nogo,left_nogo,
42,secondary,high,easy,left,congruent,left_congruent,f
43,secondary,high,hard,right,nogo,right_nogo,
44,secondary,low,hard,left,nogo,left_nogo,
45,secondary,high,easy,right,congruent,right_congruent,k
46,secondary,high,easy,left,nogo,left_nogo,
47,secondary,high,hard,left,nogo,left_nogo,
48,secondary,high,hard,left,congruent,left_congruent,f
49,secondary,low,easy,right,nogo,right_nogo,
50,secondary,low,easy,left,congruent,left_congruent,f
51,secondary,low,hard,left,congruent,left_congruent,f
52,secondary,low,hard,left,congruent,left_congruent,f
53,secondary,high,easy,left,nogo,left_nogo,
54,secondary,low,easy,right,congruent,right_congruent,k
55,secondary,high,easy,left,congruent,left_congruent,f
56,secondary,high,easy,right,congruent,right_congruent,k
57,secondary,high,easy,right,congruent,right_congruent,k
58,secondary,low,hard,left,congruent,left_congruent,f
59,secondary,low,hard,right,nogo,right_nogo,
60,secondary,low,easy,right,nogo,right_nogo,
61,secondary,low,hard,left,congruent,left_congruent,f
62,secondary,high,hard,right,nogo,right_nogo,
63,secondary,low,hard,left,congruent,left_congruent,f
64,secondary,high,hard,right,congruent,right_congruent,k
65,secondary,low,easy,right,congruent,right_congruent,k
66,secondary,high,hard,left,congruent,left_congruent,f
67,secondary,high,hard,right,congruent,right_congruent,k
68,secondary,low,hard,left,nogo,left_nogo,
69,secondary,low,hard,right,nogo,right_nogo,
70,secondary,high,hard,right,nogo,right_nogo,
71,secondary,high,easy,right,congruent,right_congruent,k
72,secondary,low,easy,left,congruent,left_congruent,f
73,secondary,high,easy,left,congruent,left_congruent,f
74,secondary,low,hard,right,congruent,right_congruent,k
75,secondary,high,hard,right,congruent,right_congruent,k
76,secondary,high,easy,right,congruent,right_congruent,k
77,secondary,high,easy,right,nogo,right_nogo,
78,secondary,high,easy,left,congruent,left_congruent,f
79,secondary,high,easy,right,congruent,right_congruent,k
80,secondary,high,easy,left,nogo,left_nogo,
81,secondary,low,hard,left,congruent,left_congruent,f
82,secondary,high,hard,left,nogo,left_nogo,
83,secondary,low,easy,right,nogo,right_nogo,
84,secondary,low,hard,left,nogo,left_nogo,
85,secondary,low,easy,right,congruent,right_congruent,k
86,secondary,high,hard,left,congruent,left_congruent,f
87,secondary,low,easy,left,congruent,left_congruent,f
88,secondary,high,hard,right,nogo,right_nogo,
89,secondary,low,hard,right,congruent,right_congruent,k
90,secondary,low,hard,right,congruent,right_congruent,k
91,secondary,low,hard,right,congruent,right_congruent,k
92,secondary,high,hard,right,congruent,right_congruent,k
93,secondary,high,hard,right,congruent,right_congruent,k
94,secondary,low,easy,right,congruent,right_congruent,k
95,secondary,low,hard,right,congruent,right_congruent,k
96,secondary,low,hard,right,congruent,right_congruent,k
97,secondary,high,hard,left,nogo,left_nogo,
98,secondary,low,easy,right,congruent,right_congruent,k
99,secondary,high,hard,left,nogo,left_nogo,
100,secondary,low,easy,left,nogo,left_nogo,
101,secondary,high,hard,right,congruent,right_congruent,k
102,secondary,high,easy,left,congruent,left_congruent,f
103,secondary,high,easy,right,congruent,right_congruent,k
104,secondary,low,easy,right,congruent,right_congruent,k
105,secondary,high,hard,left,congruent,left_congruent,f
106,secondary,low,hard,left,nogo,left_nogo,
107,secondary,low,easy,right,congruent,right_congruent,k
108,secondary,low,hard,left,congruent,left_congruent,f
109,secondary,high,easy,right,congruent,right_congruent,k
110,secondary,low,hard,left,congruent,left_congruent,f
111,secondary,high,easy,right,congruent,right_congruent,k
112,secondary,high,easy,left,congruent,left_congruent,f
113,secondary,low,easy,right,congruent,right_congruent,k
114,secondary,high,easy,left,nogo,left_nogo,
115,secondary,high,hard,left,nogo,left_nogo,
116,secondary,high,hard,right,congruent,right_congruent,k
117,secondary,low,easy,left,congruent,left_congruent,f
118,secondary,high,hard,right,nogo,right_nogo,
119,secondary,low,hard,left,nogo,left_nogo,
120,secondary,low,hard,right,nogo,right_nogo,
121,secondary,low,hard,left,congruent,left_congruent,f
122,secondary,high,easy,left,nogo,left_nogo,
123,secondary,high,easy,right,nogo,right_nogo,
124,secondary,high,hard,right,congruent,right_congruent,k
125,secondary,low,hard,left,nogo,left_nogo,
126,secondary,high,hard,left,congruent,left_congruent,f
127,secondary,high,hard,right,nogo,right_nogo,
128,secondary,high,easy,right,congruent,right_congruent,k
129,secondary,low,hard,right,congruent,right_congruent,k
130,secondary,high,easy,left,congruent,left_congruent,f
131,secondary,low,hard,right,congruent,right_congruent,k
132,secondary,high,easy,left,congruent,left_congruent,f
133,secondary,low,easy,left,congruent,left_congruent,f
134,secondary,high,hard,left,congruent,left_congruent,f
135,secondary,low,easy,right,congruent,right_congruent,k
136,secondary,high,hard,left,congruent,left_congruent,f
137,secondary,low,easy,right,congruent,right_congruent,k
138,secondary,high,easy,left,congruent,left_congruent,f
139,secondary,low,easy,left,congruent,left_congruent,f
140,secondary,low,hard,right,nogo,right_nogo,
141,secondary,low,hard,right,congruent,right_congruent,k
142,secondary,high,hard,left,nogo,left_nogo,
143,secondary,low,easy,left,nogo,left_nogo,
144,secondary,low,easy,right,congruent,right_congruent,k
145,secondary,high,easy,right,nogo,right_nogo,
146,secondary,high,easy,right,congruent,right_congruent,k
147,secondary,high,hard,right,congruent,right_congruent,k
148,secondary,low,easy,left,congruent,left_congruent,f
149,secondary,high,easy,right,congruent,right_congruent,k
150,secondary,high,easy,left,nogo,left_nogo,
151,secondary,high,hard,left,nogo,left_nogo,
152,secondary,high,easy,left,congruent,left_congruent,f
153,secondary,low,hard,right,congruent,right_congruent,k
154,secondary,low,easy,left,congruent,left_congruent,f
155,secondary,low,easy,right,congruent,right_congruent,k
156,secondary,low,easy,left,congruent,left_congruent,f
157,secondary,high,hard,left,congruent,left_congruent,f
158,secondary,high,easy,right,congruent,right_congruent,k
159,secondary,high,easy,left,congruent,left_congruent,f
160,secondary,low,hard,right,congruent,right_congruent,k
161,secondary,high,hard,right,congruent,right_congruent,k
162,secondary,high,hard,left,nogo,left_nogo,
163,secondary,low,easy,left,congruent,left_congruent,f
164,secondary,high,easy,right,congruent,right_congruent,k
165,secondary,low,easy,right,congruent,right_congruent,k
166,secondary,low,easy,left,congruent,left_congruent,f
167,secondary,high,hard,left,congruent,left_congruent,f
168,secondary,low,easy,right,congruent,right_congruent,k
169,secondary,low,hard,right,congruent,right_congruent,k
170,secondary,low,easy,right,congruent,right_congruent,k
171,secondary,high,easy,left,congruent,left_congruent,f
172,secondary,low,easy,right,congruent,right_congruent,k
173,secondary,low,easy,left,nogo,left_nogo,
174,secondary,low,easy,right,congruent,right_congruent,k
175,secondary,low,easy,left,nogo,left_nogo,
176,secondary,high,easy,left,congruent,left_congruent,f
177,secondary,high,easy,left,congruent,left_congruent,f
178,secondary,high,hard,right,congruent,right_congruent,k
179,secondary,high,hard,left,congruent,left_congruent,f
180,secondary,high,hard,left,congruent,left_congruent,f
181,secondary,high,hard,left,congruent,left_congruent,f
182,secondary,high,easy,left,congruent,left_congruent,f
183,secondary,low,easy,left,congruent,left_congruent,f
184,secondary,high,hard,left,congruent,left_congruent,f
185,secondary,low,hard,left,congruent,left_congruent,f
186,secondary,high,easy,left,congruent,left_congruent,f
187,secondary,high,hard,right,nogo,right_nogo,
188,secondary,high,hard,right,congruent,right_congruent,k
189,secondary,low,easy,left,nogo,left_nogo,
190,secondary,high,hard,right,congruent,right_congruent,k
191,secondary,low,easy,left,congruent,left_congruent,f
192,secondary,low,hard,right,congruent,right_congruent,k
193,secondary,high,hard,right,congruent,right_congruent,k
194,secondary,low,hard,right,congruent,right_congruent,k
195,secondary,low,easy,left,congruent,left_congruent,f
196,secondary,low,hard,right,nogo,right_nogo,
197,secondary,high,hard,left,congruent,left_congruent,f
198,secondary,low,hard,right,congruent,right_congruent,k
199,secondary,low,hard,left,congruent,left_congruent,f
200,secondary,high,hard,left,congruent,left_congruent,f
201,secondary,low,hard,left,congruent,left_congruent,f
202,secondary,high,hard,right,congruent,right_congruent,k
203,secondary,low,hard,left,nogo,left_nogo,
204,secondary,low,easy,left,congruent,left_congruent,f
205,secondary,low,easy,right,congruent,right_congruent,k
206,secondary,high,hard,left,congruent,left_congruent,f
207,secondary,low,hard,right,congruent,right_congruent,k
208,secondary,high,easy,left,congruent,left_congruent,f
209,secondary,low,hard,left,congruent,left_congruent,f
210,secondary,low,easy,left,nogo,left_nogo,
211,secondary,high,easy,right,nogo,right_nogo,
212,secondary,low,hard,right,congruent,right_congruent,k
213,secondary,high,easy,right,nogo,right_nogo,
214,secondary,low,hard,right,congruent,right_congruent,k
215,secondary,low,hard,left,congruent,left_congruent,f
216,secondary,high,easy,right,congruent,right_congruent,k
217,secondary,low,easy,right,congruent,right_congruent,k
218,secondary,high,easy,left,nogo,left_nogo,
219,secondary,high,easy,right,congruent,right_congruent,k
220,secondary,low,easy,right,nogo,right_nogo,
221,secondary,low,easy,left,congruent,left_congruent,f
222,secondary,high,easy,left,nogo,left_nogo,
223,secondary,low,hard,right,nogo,right_nogo,
224,secondary,high,hard,left,congruent,left_congruent,f
225,secondary,high,easy,right,nogo,right_nogo,
226,secondary,low,hard,right,congruent,right_congruent,k
227,secondary,high,easy,right,congruent,right_congruent,k
228,secondary,low,easy,left,nogo,left_nogo,
229,secondary,high,hard,right,congruent,right_congruent,k
230,secondary,high,hard,left,congruent,left_congruent,f
