trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,high,easy,right,congruent,right_congruent,k
2,secondary,low,hard,left,nogo,left_nogo,
3,secondary,low,easy,left,congruent,left_congruent,f
4,secondary,high,easy,right,nogo,right_nogo,
5,secondary,low,hard,right,congruent,right_congruent,k
6,secondary,low,hard,right,congruent,right_congruent,k
7,secondary,high,hard,right,congruent,right_congruent,k
8,secondary,low,hard,right,congruent,right_congruent,k
9,secondary,low,hard,right,congruent,right_congruent,k
10,secondary,low,hard,left,congruent,left_congruent,f
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,hard,left,congruent,left_congruent,f
13,secondary,low,easy,left,congruent,left_congruent,f
14,secondary,high,easy,left,congruent,left_congruent,f
15,secondary,low,hard,right,nogo,right_nogo,
16,secondary,low,easy,left,congruent,left_congruent,f
17,secondary,high,easy,right,congruent,right_congruent,k
18,secondary,low,easy,left,congruent,left_congruent,f
19,secondary,low,easy,right,congruent,right_congruent,k
20,secondary,low,hard,right,congruent,right_congruent,k
21,secondary,high,hard,right,congruent,right_congruent,k
22,secondary,low,easy,right,congruent,right_congruent,k
23,secondary,low,hard,left,congruent,left_congruent,f
24,secondary,high,hard,left,congruent,left_congruent,f
25,secondary,high,easy,left,congruent,left_congruent,f
26,secondary,high,hard,left,congruent,left_congruent,f
27,secondary,low,easy,right,nogo,right_nogo,
28,secondary,low,hard,left,congruent,left_congruent,f
29,secondary,high,hard,right,congruent,right_congruent,k
30,secondary,high,easy,right,nogo,right_nogo,
31,secondary,high,easy,right,congruent,right_congruent,k
32,secondary,low,easy,right,nogo,right_nogo,
33,secondary,low,hard,right,congruent,right_congruent,k
34,secondary,high,easy,right,congruent,right_congruent,k
35,secondary,high,easy,right,congruent,right_congruent,k
36,secondary,high,easy,left,congruent,left_congruent,f
37,secondary,high,hard,right,congruent,right_congruent,k
38,secondary,high,hard,left,congruent,left_congruent,f
39,secondary,high,hard,left,congruent,left_congruent,f
40,secondary,high,hard,left,nogo,left_nogo,
41,secondary,low,easy,right,congruent,right_congruent,k
42,secondary,low,hard,right,congruent,right_congruent,k
43,secondary,high,easy,left,congruent,left_congruent,f
44,secondary,low,easy,right,nogo,right_nogo,
45,secondary,high,easy,right,nogo,right_nogo,
46,secondary,low,hard,left,congruent,left_congruent,f
47,secondary,low,easy,left,nogo,left_nogo,
48,secondary,high,hard,right,congruent,right_congruent,k
49,secondary,high,easy,right,nogo,right_nogo,
50,secondary,low,easy,left,congruent,left_congruent,f
51,secondary,low,hard,right,congruent,right_congruent,k
52,secondary,high,easy,left,congruent,left_congruent,f
53,secondary,low,hard,right,congruent,right_congruent,k
54,secondary,low,hard,left,congruent,left_congruent,f
55,secondary,high,easy,left,nogo,left_nogo,
56,secondary,high,easy,right,congruent,right_congruent,k
57,secondary,high,hard,right,congruent,right_congruent,k
58,secondary,high,hard,right,congruent,right_congruent,k
59,secondary,high,hard,left,congruent,left_congruent,f
60,secondary,low,hard,right,nogo,right_nogo,
61,secondary,low,easy,left,congruent,left_congruent,f
62,secondary,low,hard,left,congruent,left_congruent,f
63,secondary,low,hard,right,nogo,right_nogo,
64,secondary,low,hard,left,nogo,left_nogo,
65,secondary,high,hard,left,congruent,left_congruent,f
66,secondary,low,hard,right,congruent,right_congruent,k
67,secondary,high,hard,right,nogo,right_nogo,
68,secondary,low,easy,left,congruent,left_congruent,f
69,secondary,high,hard,left,nogo,left_nogo,
70,secondary,low,hard,left,nogo,left_nogo,
71,secondary,high,hard,left,congruent,left_congruent,f
72,secondary,low,hard,right,nogo,right_nogo,
73,secondary,low,easy,left,nogo,left_nogo,
74,secondary,high,hard,left,congruent,left_congruent,f
75,secondary,low,hard,right,congruent,right_congruent,k
76,secondary,low,easy,left,congruent,left_congruent,f
77,secondary,high,easy,left,congruent,left_congruent,f
78,secondary,high,hard,left,congruent,left_congruent,f
79,secondary,low,easy,left,nogo,left_nogo,
80,secondary,high,hard,left,nogo,left_nogo,
81,secondary,low,easy,left,congruent,left_congruent,f
82,secondary,low,hard,left,congruent,left_congruent,f
83,secondary,high,easy,right,congruent,right_congruent,k
84,secondary,high,easy,left,congruent,left_congruent,f
85,secondary,high,easy,left,congruent,left_congruent,f
86,secondary,low,hard,left,congruent,left_congruent,f
87,secondary,high,easy,left,congruent,left_congruent,f
88,secondary,low,easy,right,congruent,right_congruent,k
89,secondary,high,hard,left,nogo,left_nogo,
90,secondary,high,hard,right,nogo,right_nogo,
91,secondary,low,hard,right,nogo,right_nogo,
92,secondary,high,easy,right,congruent,right_congruent,k
93,secondary,low,hard,right,congruent,right_congruent,k
94,secondary,low,hard,left,congruent,left_congruent,f
95,secondary,low,hard,left,congruent,left_congruent,f
96,secondary,low,easy,right,nogo,right_nogo,
97,secondary,low,hard,left,nogo,left_nogo,
98,secondary,high,hard,left,congruent,left_congruent,f
99,secondary,low,hard,left,congruent,left_congruent,f
100,secondary,high,easy,right,congruent,right_congruent,k
101,secondary,low,easy,left,congruent,left_congruent,f
102,secondary,high,easy,right,congruent,right_congruent,k
103,secondary,high,hard,left,congruent,left_congruent,f
104,secondary,high,easy,left,congruent,left_congruent,f
105,secondary,high,hard,right,congruent,right_congruent,k
106,secondary,high,easy,right,congruent,right_congruent,k
107,secondary,low,easy,right,congruent,right_congruent,k
108,secondary,high,hard,right,congruent,right_congruent,k
109,secondary,high,easy,left,congruent,left_congruent,f
110,secondary,high,hard,left,congruent,left_congruent,f
111,secondary,low,hard,right,congruent,right_congruent,k
112,secondary,high,hard,right,congruent,right_congruent,k
113,secondary,low,hard,left,congruent,left_congruent,f
114,secondary,high,hard,right,congruent,right_congruent,k
115,secondary,low,easy,right,congruent,right_congruent,k
116,secondary,low,easy,right,nogo,right_nogo,
117,secondary,high,easy,right,nogo,right_nogo,
118,secondary,low,easy,left,congruent,left_congruent,f
119,secondary,low,hard,right,congruent,right_congruent,k
120,secondary,low,easy,right,congruent,right_congruent,k
121,secondary,high,hard,right,nogo,right_nogo,
122,secondary,high,easy,left,nogo,left_nogo,
123,secondary,high,hard,left,nogo,left_nogo,
124,secondary,high,hard,right,congruent,right_congruent,k
125,secondary,high,easy,left,congruent,left_congruent,f
126,secondary,high,hard,right,congruent,right_congruent,k
127,secondary,low,easy,right,congruent,right_congruent,k
128,secondary,low,hard,right,nogo,right_nogo,
129,secondary,high,easy,right,congruent,right_congruent,k
130,secondary,low,easy,right,nogo,right_nogo,
131,secondary,low,easy,left,nogo,left_nogo,
132,secondary,low,easy,left,congruent,left_congruent,f
133,secondary,low,easy,right,congruent,right_congruent,k
134,secondary,high,easy,left,congruent,left_congruent,f
135,secondary,low,hard,left,nogo,left_nogo,
136,secondary,low,easy,left,congruent,left_congruent,f
137,secondary,high,easy,right,congruent,right_congruent,k
138,secondary,high,hard,left,congruent,left_congruent,f
139,secondary,low,easy,left,nogo,left_nogo,
140,secondary,low,hard,right,congruent,right_congruent,k
141,secondary,low,easy,left,nogo,left_nogo,
142,secondary,high,easy,left,congruent,left_congruent,f
143,secondary,low,easy,right,congruent,right_congruent,k
144,secondary,low,hard,left,congruent,left_congruent,f
145,secondary,low,hard,left,congruent,left_congruent,f
146,secondary,low,easy,right,congruent,right_congruent,k
147,secondary,high,hard,right,nogo,right_nogo,
148,secondary,high,easy,right,congruent,right_congruent,k
149,secondary,low,easy,right,nogo,right_nogo,
150,secondary,high,hard,left,congruent,left_congruent,f
151,secondary,high,hard,left,congruent,left_congruent,f
152,secondary,high,easy,left,congruent,left_congruent,f
153,secondary,low,easy,right,congruent,right_congruent,k
154,secondary,high,easy,left,congruent,left_congruent,f
155,secondary,low,hard,left,nogo,left_nogo,
156,secondary,low,easy,left,nogo,left_nogo,
157,secondary,high,hard,left,congruent,left_congruent,f
158,secondary,high,hard,right,congruent,right_congruent,k
159,secondary,high,easy,left,nogo,left_nogo,
160,secondary,low,easy,left,congruent,left_congruent,f
161,secondary,low,hard,right,congruent,right_congruent,k
162,secondary,high,hard,left,congruent,left_congruent,f
163,secondary,high,hard,left,nogo,left_nogo,
164,secondary,low,easy,right,nogo,right_nogo,
165,secondary,high,easy,right,congruent,right_congruent,k
166,secondary,low,hard,left,nogo,left_nogo,
167,secondary,low,hard,left,congruent,left_congruent,f
168,secondary,low,easy,right,congruent,right_congruent,k
169,secondary,low,easy,left,nogo,left_nogo,
170,secondary,low,easy,right,congruent,right_congruent,k
171,secondary,low,hard,right,congruent,right_congruent,k
172,secondary,low,hard,left,congruent,left_congruent,f
173,secondary,high,easy,left,congruent,left_congruent,f
174,secondary,low,hard,left,congruent,left_congruent,f
175,secondary,low,easy,left,congruent,left_congruent,f
176,secondary,high,easy,left,nogo,left_nogo,
177,secondary,low,easy,left,nogo,left_nogo,
178,secondary,low,easy,left,congruent,left_congruent,f
179,secondary,high,easy,left,congruent,left_congruent,f
180,secondary,high,easy,left,nogo,left_nogo,
181,secondary,low,easy,right,congruent,right_congruent,k
182,secondary,high,hard,right,congruent,right_congruent,k
183,secondary,high,hard,right,congruent,right_congruent,k
184,secondary,high,hard,left,congruent,left_congruent,f
185,secondary,high,hard,left,congruent,left_congruent,f
186,secondary,high,easy,right,congruent,right_congruent,k
187,secondary,low,hard,left,congruent,left_congruent,f
188,secondary,high,hard,right,nogo,right_nogo,
189,secondary,high,easy,left,nogo,left_nogo,
190,secondary,high,hard,right,nogo,right_nogo,
191,secondary,high,easy,left,congruent,left_congruent,f
192,secondary,low,hard,right,nogo,right_nogo,
193,secondary,low,hard,right,nogo,right_nogo,
194,secondary,high,hard,left,nogo,left_nogo,
195,secondary,high,hard,right,nogo,right_nogo,
196,secondary,high,easy,right,congruent,right_congruent,k
197,secondary,high,easy,right,congruent,right_congruent,k
198,secondary,low,easy,left,congruent,left_congruent,f
199,secondary,low,easy,left,congruent,left_congruent,f
200,secondary,high,hard,right,nogo,right_nogo,
201,secondary,low,easy,right,congruent,right_congruent,k
202,secondary,high,hard,left,congruent,left_congruent,f
203,secondary,high,hard,right,congruent,right_congruent,k
204,secondary,high,easy,left,congruent,left_congruent,f
205,secondary,high,easy,left,congruent,left_congruent,f
206,secondary,low,easy,left,congruent,left_congruent,f
207,secondary,low,hard,right,congruent,right_congruent,k
208,secondary,high,hard,left,congruent,left_congruent,f
209,secondary,low,easy,right,congruent,right_congruent,k
210,secondary,low,hard,right,congruent,right_congruent,k
211,secondary,high,hard,right,congruent,right_congruent,k
212,secondary,low,hard,left,congruent,left_congruent,f
213,secondary,low,hard,right,congruent,right_congruent,k
214,secondary,high,easy,left,nogo,left_nogo,
215,secondary,low,hard,left,nogo,left_nogo,
216,secondary,low,easy,right,congruent,right_congruent,k
217,secondary,high,easy,right,congruent,right_congruent,k
218,secondary,low,hard,right,congruent,right_congruent,k
219,secondary,high,hard,right,congruent,right_congruent,k
220,secondary,high,easy,left,nogo,left_nogo,
221,secondary,low,easy,right,congruent,right_congruent,k
222,secondary,low,easy,right,congruent,right_congruent,k
223,secondary,low,easy,right,congruent,right_congruent,k
224,secondary,high,hard,left,congruent,left_congruent,f
225,secondary,low,easy,left,congruent,left_congruent,f
226,secondary,high,hard,left,congruent,left_congruent,f
227,secondary,low,easy,left,congruent,left_congruent,f
228,secondary,low,hard,left,congruent,left_congruent,f
229,secondary,low,hard,left,congruent,left_congruent,f
230,secondary,low,easy,left,congruent,left_congruent,f
