trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,high,hard,right,congruent,right_congruent,k
2,primary,low,easy,left,congruent,left_congruent,f
3,primary,low,easy,right,congruent,right_congruent,k
4,primary,low,easy,left,nogo,left_nogo,
5,primary,low,easy,left,congruent,left_congruent,f
6,primary,high,easy,right,nogo,right_nogo,
7,primary,high,hard,right,congruent,right_congruent,k
8,primary,high,hard,left,congruent,left_congruent,f
9,primary,low,easy,right,congruent,right_congruent,k
10,primary,low,hard,right,congruent,right_congruent,k
11,primary,low,hard,right,nogo,right_nogo,
12,primary,low,hard,left,congruent,left_congruent,f
13,primary,high,hard,right,congruent,right_congruent,k
14,primary,low,easy,right,congruent,right_congruent,k
15,primary,low,hard,left,congruent,left_congruent,f
16,primary,low,hard,left,congruent,left_congruent,f
17,primary,high,hard,left,congruent,left_congruent,f
18,primary,high,easy,left,congruent,left_congruent,f
19,primary,low,hard,right,congruent,right_congruent,k
20,primary,high,easy,left,nogo,left_nogo,
21,primary,low,hard,right,nogo,right_nogo,
22,primary,high,easy,left,nogo,left_nogo,
23,primary,high,easy,right,congruent,right_congruent,k
24,primary,high,hard,left,nogo,left_nogo,
25,primary,high,hard,right,congruent,right_congruent,k
26,primary,high,hard,left,nogo,left_nogo,
27,primary,low,easy,right,congruent,right_congruent,k
28,primary,low,easy,left,congruent,left_congruent,f
29,primary,high,hard,left,nogo,left_nogo,
30,primary,high,easy,right,nogo,right_nogo,
31,primary,high,easy,right,congruent,right_congruent,k
32,primary,high,hard,left,congruent,left_congruent,f
33,primary,low,hard,left,nogo,left_nogo,
34,primary,high,hard,left,congruent,left_congruent,f
35,primary,low,hard,right,nogo,right_nogo,
36,primary,high,easy,left,congruent,left_congruent,f
37,primary,low,easy,right,congruent,right_congruent,k
38,primary,low,easy,right,congruent,right_congruent,k
39,primary,high,easy,right,nogo,right_nogo,
40,primary,low,hard,right,congruent,right_congruent,k
41,primary,high,easy,left,congruent,left_congruent,f
42,primary,low,hard,left,congruent,left_congruent,f
43,primary,low,easy,right,nogo,right_nogo,
44,primary,low,easy,right,congruent,right_congruent,k
45,primary,low,easy,right,congruent,right_congruent,k
46,primary,low,hard,left,congruent,left_congruent,f
47,primary,low,easy,left,congruent,left_congruent,f
48,primary,high,easy,right,congruent,right_congruent,k
49,primary,high,hard,left,congruent,left_congruent,f
50,primary,low,easy,right,congruent,right_congruent,k
51,primary,low,easy,left,nogo,left_nogo,
52,primary,low,easy,left,nogo,left_nogo,
53,primary,high,hard,right,nogo,right_nogo,
54,primary,low,hard,right,congruent,right_congruent,k
55,primary,high,hard,right,nogo,right_nogo,
56,primary,low,easy,right,nogo,right_nogo,
57,primary,high,easy,right,congruent,right_congruent,k
58,primary,low,hard,right,congruent,right_congruent,k
59,primary,low,easy,right,congruent,right_congruent,k
60,primary,high,easy,right,nogo,right_nogo,
61,primary,low,hard,left,nogo,left_nogo,
62,primary,low,easy,left,congruent,left_congruent,f
63,primary,low,easy,right,nogo,right_nogo,
64,primary,low,hard,left,congruent,left_congruent,f
65,primary,high,hard,left,congruent,left_congruent,f
66,primary,high,hard,left,nogo,left_nogo,
67,primary,low,hard,right,congruent,right_congruent,k
68,primary,low,hard,left,nogo,left_nogo,
69,primary,low,hard,left,nogo,left_nogo,
70,primary,high,hard,right,congruent,right_congruent,k
71,primary,high,easy,left,congruent,left_congruent,f
72,primary,high,hard,left,congruent,left_congruent,f
73,primary,low,hard,left,congruent,left_congruent,f
74,primary,high,hard,right,nogo,right_nogo,
75,primary,low,hard,left,nogo,left_nogo,
76,primary,high,hard,right,congruent,right_congruent,k
77,primary,high,hard,right,congruent,right_congruent,k
78,primary,high,easy,right,congruent,right_congruent,k
79,primary,low,easy,right,congruent,right_congruent,k
80,primary,low,easy,left,nogo,left_nogo,
81,primary,low,hard,right,congruent,right_congruent,k
82,primary,low,easy,left,congruent,left_congruent,f
83,primary,low,easy,left,nogo,left_nogo,
84,primary,high,easy,left,congruent,left_congruent,f
85,primary,low,easy,left,congruent,left_congruent,f
86,primary,low,hard,right,nogo,right_nogo,
87,primary,high,hard,right,congruent,right_congruent,k
88,primary,low,hard,right,nogo,right_nogo,
89,primary,low,hard,right,congruent,right_congruent,k
90,primary,low,easy,right,congruent,right_congruent,k
91,primary,low,easy,left,congruent,left_congruent,f
92,primary,high,hard,right,congruent,right_congruent,k
93,primary,high,hard,right,congruent,right_congruent,k
94,primary,low,easy,right,nogo,right_nogo,
95,primary,high,easy,right,congruent,right_congruent,k
96,primary,high,easy,right,congruent,right_congruent,k
97,primary,low,hard,right,congruent,right_congruent,k
98,primary,low,easy,left,nogo,left_nogo,
99,primary,high,hard,left,nogo,left_nogo,
100,primary,high,hard,right,congruent,right_congruent,k
101,primary,high,hard,left,congruent,left_congruent,f
102,primary,low,hard,left,congruent,left_congruent,f
103,primary,high,easy,left,congruent,left_congruent,f
104,primary,low,easy,right,nogo,right_nogo,
105,primary,high,hard,right,congruent,right_congruent,k
106,primary,low,easy,left,congruent,left_congruent,f
107,primary,low,hard,left,nogo,left_nogo,
108,primary,low,easy,left,nogo,left_nogo,
109,primary,low,hard,left,congruent,left_congruent,f
110,primary,low,hard,left,nogo,left_nogo,
111,primary,high,easy,right,congruent,right_congruent,k
112,primary,low,hard,left,congruent,left_congruent,f
113,primary,low,hard,left,congruent,left_congruent,f
114,primary,high,hard,left,congruent,left_congruent,f
115,primary,high,hard,right,congruent,right_congruent,k
116,primary,high,hard,left,congruent,left_congruent,f
117,primary,high,hard,right,congruent,right_congruent,k
118,primary,low,easy,left,congruent,left_congruent,f
119,primary,high,easy,left,congruent,left_congruent,f
120,primary,high,easy,right,congruent,right_congruent,k
121,primary,low,easy,right,congruent,right_congruent,k
122,primary,low,hard,right,congruent,right_congruent,k
123,primary,low,easy,right,nogo,right_nogo,
124,primary,high,hard,left,congruent,left_congruent,f
125,primary,high,easy,left,congruent,left_congruent,f
126,primary,low,hard,right,congruent,right_congruent,k
127,primary,high,hard,right,nogo,right_nogo,
128,primary,low,hard,left,congruent,left_congruent,f
129,primary,high,hard,left,congruent,left_congruent,f
130,primary,high,hard,left,nogo,left_nogo,
131,primary,low,hard,left,congruent,left_congruent,f
132,primary,low,easy,left,congruent,left_congruent,f
133,primary,high,easy,left,nogo,left_nogo,
134,primary,low,hard,right,congruent,right_congruent,k
135,primary,low,hard,left,congruent,left_congruent,f
136,primary,high,easy,right,congruent,right_congruent,k
137,primary,low,easy,left,congruent,left_congruent,f
138,primary,high,easy,right,nogo,right_nogo,
139,primary,low,easy,left,congruent,left_congruent,f
140,primary,low,hard,left,congruent,left_congruent,f
141,primary,high,hard,left,congruent,left_congruent,f
142,primary,high,easy,left,nogo,left_nogo,
143,primary,high,easy,left,congruent,left_congruent,f
144,primary,high,easy,left,congruent,left_congruent,f
145,primary,high,easy,left,nogo,left_nogo,
146,primary,high,easy,left,congruent,left_congruent,f
147,primary,low,hard,left,congruent,left_congruent,f
148,primary,low,hard,left,congruent,left_congruent,f
149,primary,low,easy,left,congruent,left_congruent,f
150,primary,high,easy,left,congruent,left_congruent,f
151,primary,high,hard,right,nogo,right_nogo,
152,primary,low,hard,right,congruent,right_congruent,k
153,primary,low,hard,right,congruent,right_congruent,k
154,primary,low,hard,left,nogo,left_nogo,
155,primary,high,hard,left,nogo,left_nogo,
156,primary,high,hard,right,congruent,right_congruent,k
157,primary,low,easy,left,congruent,left_congruent,f
158,primary,low,hard,left,congruent,left_congruent,f
159,primary,high,hard,left,nogo,left_nogo,
160,primary,high,hard,left,congruent,left_congruent,f
161,primary,high,hard,right,congruent,right_congruent,k
162,primary,high,hard,right,congruent,right_congruent,k
163,primary,low,easy,right,congruent,right_congruent,k
164,primary,high,hard,left,congruent,left_congruent,f
165,primary,low,easy,right,congruent,right_congruent,k
166,primary,low,easy,right,nogo,right_nogo,
167,primary,high,easy,left,congruent,left_congruent,f
168,primary,high,hard,left,congruent,left_congruent,f
169,primary,low,hard,right,congruent,right_congruent,k
