trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,high,hard,right,congruent,right_congruent,k
2,secondary,high,easy,right,nogo,right_nogo,
3,secondary,low,easy,right,congruent,right_congruent,k
4,secondary,high,hard,left,congruent,left_congruent,f
5,secondary,low,easy,left,nogo,left_nogo,
6,secondary,low,easy,right,congruent,right_congruent,k
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,hard,right,nogo,right_nogo,
9,secondary,low,easy,right,congruent,right_congruent,k
10,secondary,high,hard,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
13,secondary,low,easy,left,nogo,left_nogo,
14,secondary,high,hard,right,congruent,right_congruent,k
15,secondary,high,hard,right,congruent,right_congruent,k
16,secondary,low,easy,right,congruent,right_congruent,k
17,secondary,low,easy,left,congruent,left_congruent,f
18,secondary,high,hard,right,congruent,right_congruent,k
19,secondary,high,hard,left,nogo,left_nogo,
20,secondary,high,hard,left,congruent,left_congruent,f
21,secondary,high,easy,right,nogo,right_nogo,
22,secondary,high,hard,left,congruent,left_congruent,f
23,secondary,high,hard,left,congruent,left_congruent,f
24,secondary,low,easy,left,congruent,left_congruent,f
25,secondary,high,hard,left,congruent,left_congruent,f
26,secondary,high,hard,left,congruent,left_congruent,f
27,secondary,low,easy,left,congruent,left_congruent,f
28,secondary,high,easy,left,nogo,left_nogo,
29,secondary,high,easy,right,congruent,right_congruent,k
30,secondary,high,hard,right,congruent,right_congruent,k
31,secondary,low,hard,right,congruent,right_congruent,k
32,secondary,low,easy,right,nogo,right_nogo,
33,secondary,high,easy,left,congruent,left_congruent,f
34,secondary,low,easy,left,congruent,left_congruent,f
35,secondary,high,hard,right,congruent,right_congruent,k
36,secondary,high,easy,left,congruent,left_congruent,f
37,secondary,high,hard,left,congruent,left_congruent,f
38,secondary,high,easy,left,congruent,left_congruent,f
39,secondary,low,easy,right,congruent,right_congruent,k
40,secondary,low,easy,right,congruent,right_congruent,k
41,secondary,high,hard,right,nogo,right_nogo,
42,secondary,high,hard,left,congruent,left_congruent,f
43,secondary,low,hard,right,congruent,right_congruent,k
44,secondary,high,easy,left,nogo,left_nogo,
45,secondary,low,easy,left,congruent,left_congruent,f
46,secondary,high,hard,left,congruent,left_congruent,f
47,secondary,high,hard,left,congruent,left_congruent,f
48,secondary,low,hard,right,congruent,right_congruent,k
49,secondary,high,easy,left,nogo,left_nogo,
50,secondary,low,hard,right,congruent,right_congruent,k
51,secondary,low,easy,right,congruent,right_congruent,k
52,secondary,high,easy,right,congruent,right_congruent,k
53,secondary,high,easy,right,nogo,right_nogo,
54,secondary,low,hard,right,congruent,right_congruent,k
55,secondary,high,hard,left,congruent,left_congruent,f
56,secondary,high,easy,right,congruent,right_congruent,k
57,secondary,high,easy,right,nogo,right_nogo,
58,secondary,low,easy,left,congruent,left_congruent,f
59,secondary,high,easy,right,congruent,right_congruent,k
60,secondary,low,hard,left,congruent,left_congruent,f
61,secondary,high,easy,left,congruent,left_congruent,f
62,secondary,high,easy,left,congruent,left_congruent,f
63,secondary,high,hard,left,congruent,left_congruent,f
64,secondary,low,hard,right,congruent,right_congruent,k
65,secondary,high,hard,right,nogo,right_nogo,
66,secondary,high,easy,left,nogo,left_nogo,
67,secondary,high,easy,left,congruent,left_congruent,f
68,secondary,high,hard,right,congruent,right_congruent,k
69,secondary,high,easy,left,nogo,left_nogo,
70,secondary,low,hard,right,nogo,right_nogo,
71,secondary,high,hard,left,congruent,left_congruent,f
72,secondary,low,easy,left,congruent,left_congruent,f
73,secondary,high,hard,left,nogo,left_nogo,
74,secondary,low,easy,right,nogo,right_nogo,
75,secondary,low,easy,right,nogo,right_nogo,
76,secondary,high,easy,left,congruent,left_congruent,f
77,secondary,low,hard,right,congruent,right_congruent,k
78,secondary,high,easy,left,congruent,left_congruent,f
79,secondary,high,easy,right,congruent,right_congruent,k
80,secondary,low,easy,right,nogo,right_nogo,
81,secondary,high,hard,right,nogo,right_nogo,
82,secondary,low,easy,left,congruent,left_congruent,f
83,secondary,high,easy,right,congruent,right_congruent,k
84,secondary,high,easy,right,congruent,right_congruent,k
85,secondary,low,easy,left,nogo,left_nogo,
86,secondary,high,easy,right,congruent,right_congruent,k
87,secondary,low,hard,left,congruent,left_congruent,f
88,secondary,high,hard,right,congruent,right_congruent,k
89,secondary,low,easy,left,congruent,left_congruent,f
90,secondary,low,hard,right,nogo,right_nogo,
91,secondary,low,hard,left,congruent,left_congruent,f
92,secondary,high,hard,left,nogo,left_nogo,
93,secondary,high,hard,left,congruent,left_congruent,f
94,secondary,low,easy,right,congruent,right_congruent,k
95,secondary,high,easy,right,nogo,right_nogo,
96,secondary,high,easy,right,congruent,right_congruent,k
97,secondary,high,hard,right,congruent,right_congruent,k
98,secondary,high,hard,right,nogo,right_nogo,
99,secondary,high,easy,left,congruent,left_congruent,f
100,secondary,high,hard,right,nogo,right_nogo,
101,secondary,low,easy,left,congruent,left_congruent,f
102,secondary,high,hard,right,congruent,right_congruent,k
103,secondary,high,hard,left,nogo,left_nogo,
104,secondary,low,easy,right,congruent,right_congruent,k
105,secondary,low,hard,right,congruent,right_congruent,k
106,secondary,low,hard,left,congruent,left_congruent,f
107,secondary,low,hard,left,congruent,left_congruent,f
108,secondary,low,hard,left,congruent,left_congruent,f
109,secondary,high,easy,right,congruent,right_congruent,k
110,secondary,low,easy,right,congruent,right_congruent,k
111,secondary,low,easy,left,congruent,left_congruent,f
112,secondary,low,easy,left,nogo,left_nogo,
113,secondary,high,hard,left,nogo,left_nogo,
114,secondary,high,easy,left,congruent,left_congruent,f
115,secondary,low,hard,right,nogo,right_nogo,
116,secondary,low,easy,left,congruent,left_congruent,f
117,secondary,high,hard,left,nogo,left_nogo,
118,secondary,high,hard,left,congruent,left_congruent,f
119,secondary,high,easy,left,nogo,left_nogo,
120,secondary,low,hard,left,nogo,left_nogo,
121,secondary,low,easy,left,congruent,left_congruent,f
122,secondary,low,hard,left,nogo,left_nogo,
123,secondary,low,easy,right,nogo,right_nogo,
124,secondary,low,easy,right,congruent,right_congruent,k
125,secondary,low,easy,left,congruent,left_congruent,f
126,secondary,high,hard,right,nogo,right_nogo,
127,secondary,high,hard,right,congruent,right_congruent,k
128,secondary,low,hard,right,congruent,right_congruent,k
129,secondary,high,easy,left,congruent,left_congruent,f
130,secondary,high,easy,right,congruent,right_congruent,k
131,secondary,high,hard,left,nogo,left_nogo,
132,secondary,low,easy,left,congruent,left_congruent,f
133,secondary,low,hard,left,nogo,left_nogo,
134,secondary,low,easy,right,congruent,right_congruent,k
135,secondary,high,hard,right,congruent,right_congruent,k
136,secondary,low,easy,left,nogo,left_nogo,
137,secondary,low,easy,right,congruent,right_congruent,k
138,secondary,low,hard,right,congruent,right_congruent,k
139,secondary,high,easy,right,congruent,right_congruent,k
140,secondary,low,easy,left,congruent,left_congruent,f
141,secondary,low,hard,right,nogo,right_nogo,
142,secondary,low,hard,left,congruent,left_congruent,f
143,secondary,low,hard,right,nogo,right_nogo,
144,secondary,low,hard,right,congruent,right_congruent,k
145,secondary,low,hard,right,congruent,right_congruent,k
146,secondary,high,easy,right,congruent,right_congruent,k
147,secondary,low,easy,right,congruent,right_congruent,k
148,secondary,high,easy,right,congruent,right_congruent,k
149,secondary,high,hard,right,congruent,right_congruent,k
150,secondary,high,hard,left,congruent,left_congruent,f
151,secondary,low,hard,right,congruent,right_congruent,k
152,secondary,low,hard,right,congruent,right_congruent,k
153,secondary,low,hard,left,congruent,left_congruent,f
154,secondary,low,easy,right,congruent,right_congruent,k
155,secondary,low,hard,left,congruent,left_congruent,f
156,secondary,low,easy,left,nogo,left_nogo,
157,secondary,low,hard,left,congruent,left_congruent,f
158,secondary,high,hard,right,congruent,right_congruent,k
159,secondary,high,easy,left,congruent,left_congruent,f
160,secondary,low,hard,left,congruent,left_congruent,f
161,secondary,low,hard,right,congruent,right_congruent,k
162,secondary,low,easy,right,nogo,right_nogo,
163,secondary,high,easy,right,congruent,right_congruent,k
164,secondary,high,easy,left,nogo,left_nogo,
165,secondary,low,easy,right,nogo,right_nogo,
166,secondary,high,hard,left,congruent,left_congruent,f
167,secondary,high,easy,right,congruent,right_congruent,k
168,secondary,high,easy,left,nogo,left_nogo,
169,secondary,low,easy,right,congruent,right_congruent,k
170,secondary,low,hard,right,congruent,right_congruent,k
171,secondary,high,easy,right,nogo,right_nogo,
172,secondary,low,easy,right,congruent,right_congruent,k
173,secondary,low,hard,left,nogo,left_nogo,
174,secondary,high,hard,right,nogo,right_nogo,
175,secondary,low,hard,left,nogo,left_nogo,
176,secondary,low,hard,left,nogo,left_nogo,
177,secondary,high,easy,left,congruent,left_congruent,f
178,secondary,high,hard,right,congruent,right_congruent,k
179,secondary,low,hard,left,congruent,left_congruent,f
180,secondary,low,easy,left,nogo,left_nogo,
181,secondary,low,easy,left,nogo,left_nogo,
182,secondary,high,easy,left,congruent,left_congruent,f
183,secondary,high,hard,left,congruent,left_congruent,f
184,secondary,high,easy,right,congruent,right_congruent,k
185,secondary,high,easy,left,congruent,left_congruent,f
186,secondary,low,easy,right,nogo,right_nogo,
187,secondary,low,hard,left,nogo,left_nogo,
188,secondary,low,easy,left,congruent,left_congruent,f
189,secondary,high,hard,right,congruent,right_congruent,k
190,secondary,high,easy,left,congruent,left_congruent,f
191,secondary,low,easy,left,congruent,left_congruent,f
192,secondary,low,hard,left,congruent,left_congruent,f
193,secondary,high,hard,right,congruent,right_congruent,k
194,secondary,low,easy,left,nogo,left_nogo,
195,secondary,high,easy,left,nogo,left_nogo,
196,secondary,low,hard,left,congruent,left_congruent,f
197,secondary,high,easy,left,congruent,left_congruent,f
198,secondary,high,easy,left,congruent,left_congruent,f
199,secondary,low,hard,right,nogo,right_nogo,
200,secondary,high,easy,left,congruent,left_congruent,f
201,secondary,low,hard,right,congruent,right_congruent,k
202,secondary,high,hard,left,congruent,left_congruent,f
203,secondary,low,hard,right,congruent,right_congruent,k
204,secondary,high,hard,right,congruent,right_congruent,k
205,secondary,low,hard,right,congruent,right_congruent,k
206,secondary,high,easy,right,congruent,right_congruent,k
207,secondary,high,hard,right,congruent,right_congruent,k
208,secondary,high,easy,left,congruent,left_congruent,f
209,secondary,low,hard,left,nogo,left_nogo,
210,secondary,high,hard,right,congruent,right_congruent,k
211,secondary,low,hard,left,nogo,left_nogo,
212,secondary,low,easy,left,nogo,left_nogo,
213,secondary,high,hard,left,congruent,left_congruent,f
214,secondary,low,hard,left,congruent,left_congruent,f
215,secondary,low,hard,right,congruent,right_congruent,k
216,secondary,low,hard,left,congruent,left_congruent,f
217,secondary,high,easy,right,nogo,right_nogo,
218,secondary,low,hard,left,congruent,left_congruent,f
219,secondary,low,easy,right,congruent,right_congruent,k
220,secondary,high,hard,right,congruent,right_congruent,k
221,secondary,high,easy,right,congruent,right_congruent,k
222,secondary,low,easy,left,congruent,left_congruent,f
223,secondary,high,hard,left,nogo,left_nogo,
224,secondary,high,easy,right,congruent,right_congruent,k
225,secondary,low,hard,left,congruent,left_congruent,f
226,secondary,high,easy,left,congruent,left_congruent,f
227,secondary,high,easy,right,nogo,right_nogo,
228,secondary,low,easy,right,congruent,right_congruent,k
229,secondary,high,hard,left,nogo,left_nogo,
230,secondary,high,hard,right,nogo,right_nogo,
231,secondary,high,easy,left,nogo,left_nogo,
232,secondary,low,hard,left,congruent,left_congruent,f
233,secondary,low,hard,left,nogo,left_nogo,
234,secondary,low,easy,right,congruent,right_congruent,k
235,secondary,low,hard,right,congruent,right_congruent,k
236,secondary,low,hard,right,nogo,right_nogo,
237,secondary,high,hard,left,congruent,left_congruent,f
238,secondary,low,easy,left,congruent,left_congruent,f
239,secondary,low,easy,left,congruent,left_congruent,f
240,secondary,low,easy,left,congruent,left_congruent,f
241,secondary,low,hard,left,congruent,left_congruent,f
242,secondary,high,hard,left,congruent,left_congruent,f
243,secondary,low,easy,left,congruent,left_congruent,f
244,secondary,low,hard,right,congruent,right_congruent,k
245,secondary,high,hard,left,congruent,left_congruent,f
246,secondary,low,hard,left,congruent,left_congruent,f
247,secondary,low,easy,right,congruent,right_congruent,k
248,secondary,low,hard,left,congruent,left_congruent,f
249,secondary,high,hard,left,nogo,left_nogo,
250,secondary,high,easy,right,congruent,right_congruent,k
251,secondary,high,easy,right,congruent,right_congruent,k
252,secondary,low,hard,left,congruent,left_congruent,f
253,secondary,low,easy,right,congruent,right_congruent,k
254,secondary,low,hard,right,congruent,right_congruent,k
255,secondary,high,easy,right,congruent,right_congruent,k
256,secondary,low,hard,right,congruent,right_congruent,k
257,secondary,high,hard,left,congruent,left_congruent,f
258,secondary,low,easy,right,congruent,right_congruent,k
259,secondary,high,easy,left,congruent,left_congruent,f
260,secondary,low,hard,left,congruent,left_congruent,f
261,secondary,high,easy,left,congruent,left_congruent,f
262,secondary,low,easy,left,congruent,left_congruent,f
263,secondary,high,hard,right,congruent,right_congruent,k
264,secondary,high,easy,left,congruent,left_congruent,f
265,primary,high,hard,right,nogo,right_nogo,
266,primary,low,easy,left,congruent,left_congruent,f
267,primary,high,easy,left,congruent,left_congruent,f
268,primary,low,hard,left,nogo,left_nogo,
269,primary,low,hard,left,congruent,left_congruent,f
270,primary,low,easy,left,congruent,left_congruent,f
271,primary,low,easy,right,congruent,right_congruent,k
272,primary,high,hard,right,nogo,right_nogo,
273,primary,high,easy,right,congruent,right_congruent,k
274,primary,low,easy,right,congruent,right_congruent,k
275,primary,high,hard,left,congruent,left_congruent,f
276,primary,low,hard,right,congruent,right_congruent,k
277,primary,low,hard,left,congruent,left_congruent,f
278,primary,high,easy,left,congruent,left_congruent,f
279,primary,low,easy,right,nogo,right_nogo,
280,primary,high,hard,right,congruent,right_congruent,k
281,primary,high,hard,left,nogo,left_nogo,
282,primary,high,hard,right,congruent,right_congruent,k
283,primary,low,easy,right,nogo,right_nogo,
284,primary,high,hard,left,congruent,left_congruent,f
285,primary,high,easy,left,congruent,left_congruent,f
286,primary,high,hard,right,nogo,right_nogo,
287,primary,low,easy,right,congruent,right_congruent,k
288,primary,high,easy,right,congruent,right_congruent,k
289,primary,high,easy,right,congruent,right_congruent,k
290,primary,high,hard,left,congruent,left_congruent,f
291,primary,high,hard,right,nogo,right_nogo,
292,primary,low,easy,right,nogo,right_nogo,
293,primary,low,easy,left,congruent,left_congruent,f
294,primary,high,easy,left,congruent,left_congruent,f
295,primary,high,hard,left,nogo,left_nogo,
296,primary,high,hard,right,congruent,right_congruent,k
297,primary,high,easy,left,nogo,left_nogo,
298,primary,high,hard,right,congruent,right_congruent,k
299,primary,high,easy,left,congruent,left_congruent,f
300,primary,high,hard,left,congruent,left_congruent,f
301,primary,high,hard,left,congruent,left_congruent,f
302,primary,low,hard,right,nogo,right_nogo,
303,primary,high,easy,left,congruent,left_congruent,f
304,primary,high,hard,right,congruent,right_congruent,k
305,primary,high,easy,right,congruent,right_congruent,k
306,primary,high,easy,right,nogo,right_nogo,
307,primary,high,easy,left,congruent,left_congruent,f
308,primary,high,easy,right,congruent,right_congruent,k
309,primary,low,hard,left,congruent,left_congruent,f
310,primary,high,easy,left,nogo,left_nogo,
311,primary,high,easy,right,nogo,right_nogo,
312,primary,low,easy,right,congruent,right_congruent,k
313,primary,low,easy,right,congruent,right_congruent,k
314,primary,high,easy,left,nogo,left_nogo,
315,primary,high,hard,left,congruent,left_congruent,f
316,primary,high,hard,left,nogo,left_nogo,
317,primary,high,hard,right,congruent,right_congruent,k
318,primary,low,hard,right,congruent,right_congruent,k
319,primary,low,hard,right,congruent,right_congruent,k
320,primary,high,hard,left,nogo,left_nogo,
321,primary,high,easy,right,congruent,right_congruent,k
322,primary,low,hard,right,congruent,right_congruent,k
323,primary,high,easy,right,congruent,right_congruent,k
324,primary,high,easy,left,congruent,left_congruent,f
325,primary,low,easy,right,congruent,right_congruent,k
326,primary,low,hard,right,nogo,right_nogo,
327,primary,high,easy,left,congruent,left_congruent,f
328,primary,low,easy,left,congruent,left_congruent,f
329,primary,high,easy,right,congruent,right_congruent,k
330,primary,low,easy,left,congruent,left_congruent,f
331,primary,high,hard,right,nogo,right_nogo,
332,primary,high,easy,left,nogo,left_nogo,
333,primary,low,easy,right,congruent,right_congruent,k
334,primary,high,easy,left,congruent,left_congruent,f
335,primary,low,hard,left,congruent,left_congruent,f
336,primary,high,easy,right,congruent,right_congruent,k
337,primary,high,easy,left,congruent,left_congruent,f
338,primary,low,hard,right,nogo,right_nogo,
339,primary,low,easy,left,congruent,left_congruent,f
340,primary,high,hard,left,congruent,left_congruent,f
341,primary,high,easy,right,congruent,right_congruent,k
342,primary,high,hard,right,congruent,right_congruent,k
343,primary,high,hard,left,congruent,left_congruent,f
