trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,high,easy,left,congruent,left_congruent,f
2,secondary,high,hard,right,congruent,right_congruent,k
3,secondary,low,hard,left,congruent,left_congruent,f
4,secondary,low,hard,right,nogo,right_nogo,
5,secondary,high,hard,left,congruent,left_congruent,f
6,secondary,low,easy,left,nogo,left_nogo,
7,secondary,low,easy,left,congruent,left_congruent,f
8,secondary,low,easy,left,congruent,left_congruent,f
9,secondary,high,easy,left,congruent,left_congruent,f
10,secondary,high,hard,left,congruent,left_congruent,f
11,secondary,low,hard,left,congruent,left_congruent,f
12,secondary,low,hard,left,congruent,left_congruent,f
13,secondary,low,hard,right,congruent,right_congruent,k
14,secondary,high,hard,right,congruent,right_congruent,k
15,secondary,low,easy,left,congruent,left_congruent,f
16,secondary,low,hard,right,congruent,right_congruent,k
17,secondary,high,hard,left,congruent,left_congruent,f
18,secondary,high,easy,right,congruent,right_congruent,k
19,secondary,low,easy,right,congruent,right_congruent,k
20,secondary,low,hard,left,congruent,left_congruent,f
21,secondary,high,easy,right,congruent,right_congruent,k
22,secondary,low,hard,right,nogo,right_nogo,
23,secondary,low,easy,right,congruent,right_congruent,k
24,secondary,high,hard,left,congruent,left_congruent,f
25,secondary,high,easy,right,nogo,right_nogo,
26,secondary,high,easy,right,congruent,right_congruent,k
27,secondary,low,hard,right,congruent,right_congruent,k
28,secondary,high,hard,left,congruent,left_congruent,f
29,secondary,high,easy,right,congruent,right_congruent,k
30,secondary,low,easy,left,congruent,left_congruent,f
31,secondary,high,hard,right,congruent,right_congruent,k
32,secondary,low,hard,right,congruent,right_congruent,k
33,secondary,low,hard,left,nogo,left_nogo,
34,secondary,high,hard,right,congruent,right_congruent,k
35,secondary,low,easy,left,nogo,left_nogo,
36,secondary,high,easy,left,congruent,left_congruent,f
37,secondary,low,hard,left,congruent,left_congruent,f
38,secondary,low,hard,left,congruent,left_congruent,f
39,secondary,high,easy,right,nogo,right_nogo,
40,secondary,low,easy,right,congruent,right_congruent,k
41,secondary,high,hard,right,nogo,right_nogo,
42,secondary,high,easy,right,congruent,right_congruent,k
43,secondary,low,hard,right,congruent,right_congruent,k
44,secondary,low,hard,right,congruent,right_congruent,k
45,secondary,low,easy,right,congruent,right_congruent,k
46,secondary,low,easy,right,nogo,right_nogo,
47,secondary,high,hard,left,nogo,left_nogo,
48,secondary,low,hard,left,congruent,left_congruent,f
49,secondary,low,hard,left,congruent,left_congruent,f
50,secondary,high,easy,right,congruent,right_congruent,k
51,secondary,high,easy,left,congruent,left_congruent,f
52,secondary,high,easy,right,congruent,right_congruent,k
53,secondary,high,easy,left,congruent,left_congruent,f
54,secondary,high,easy,right,nogo,right_nogo,
