trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,high,hard,left,congruent,left_congruent,f
2,primary,low,easy,left,congruent,left_congruent,f
3,primary,low,easy,left,congruent,left_congruent,f
4,primary,high,hard,right,congruent,right_congruent,k
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,right,nogo,right_nogo,
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,hard,left,congruent,left_congruent,f
9,primary,low,hard,right,congruent,right_congruent,k
10,primary,low,easy,left,nogo,left_nogo,
11,primary,high,hard,left,congruent,left_congruent,f
12,primary,low,hard,right,congruent,right_congruent,k
13,primary,low,hard,right,congruent,right_congruent,k
14,primary,low,easy,left,congruent,left_congruent,f
15,primary,high,hard,right,congruent,right_congruent,k
16,primary,high,hard,left,congruent,left_congruent,f
17,primary,high,hard,left,congruent,left_congruent,f
18,primary,high,hard,left,congruent,left_congruent,f
19,primary,low,easy,left,nogo,left_nogo,
20,primary,low,hard,left,congruent,left_congruent,f
21,primary,high,easy,right,congruent,right_congruent,k
22,primary,high,easy,right,congruent,right_congruent,k
23,primary,high,easy,left,congruent,left_congruent,f
24,primary,high,hard,right,congruent,right_congruent,k
25,primary,high,easy,right,nogo,right_nogo,
26,primary,low,hard,left,nogo,left_nogo,
27,primary,low,hard,left,nogo,left_nogo,
28,primary,high,easy,right,congruent,right_congruent,k
29,primary,low,easy,right,congruent,right_congruent,k
30,primary,low,hard,right,congruent,right_congruent,k
31,primary,low,hard,left,congruent,left_congruent,f
32,primary,low,easy,left,congruent,left_congruent,f
33,primary,low,easy,right,congruent,right_congruent,k
34,primary,high,easy,left,congruent,left_congruent,f
35,primary,high,hard,left,congruent,left_congruent,f
36,primary,high,hard,left,congruent,left_congruent,f
37,primary,low,easy,right,congruent,right_congruent,k
38,primary,high,hard,left,nogo,left_nogo,
39,primary,high,easy,right,nogo,right_nogo,
40,primary,high,hard,left,congruent,left_congruent,f
41,primary,low,easy,right,congruent,right_congruent,k
42,primary,low,easy,left,congruent,left_congruent,f
43,primary,high,hard,right,nogo,right_nogo,
44,primary,high,easy,left,congruent,left_congruent,f
45,primary,high,easy,left,congruent,left_congruent,f
46,primary,high,hard,left,nogo,left_nogo,
47,primary,low,hard,left,nogo,left_nogo,
48,primary,high,easy,right,congruent,right_congruent,k
49,primary,high,easy,left,congruent,left_congruent,f
50,primary,low,hard,left,congruent,left_congruent,f
51,primary,low,easy,left,congruent,left_congruent,f
52,primary,low,easy,left,congruent,left_congruent,f
53,primary,low,easy,right,congruent,right_congruent,k
54,primary,low,hard,left,congruent,left_congruent,f
55,primary,low,hard,right,congruent,right_congruent,k
56,primary,low,hard,right,congruent,right_congruent,k
57,primary,low,hard,left,congruent,left_congruent,f
58,primary,low,hard,left,nogo,left_nogo,
59,primary,low,easy,right,congruent,right_congruent,k
60,primary,low,easy,right,nogo,right_nogo,
61,primary,high,hard,left,nogo,left_nogo,
62,primary,low,easy,right,nogo,right_nogo,
63,primary,high,hard,right,congruent,right_congruent,k
64,primary,low,hard,right,nogo,right_nogo,
65,primary,low,hard,right,nogo,right_nogo,
66,primary,low,hard,left,congruent,left_congruent,f
67,primary,high,easy,left,congruent,left_congruent,f
68,primary,low,easy,right,nogo,right_nogo,
69,primary,high,easy,right,congruent,right_congruent,k
70,primary,high,easy,left,nogo,left_nogo,
71,primary,high,hard,right,nogo,right_nogo,
72,primary,low,easy,left,congruent,left_congruent,f
73,primary,low,easy,left,nogo,left_nogo,
74,primary,low,easy,right,congruent,right_congruent,k
75,primary,low,hard,left,congruent,left_congruent,f
76,primary,high,easy,left,congruent,left_congruent,f
77,primary,high,easy,right,congruent,right_congruent,k
78,primary,low,easy,right,congruent,right_congruent,k
79,primary,high,easy,left,congruent,left_congruent,f
80,primary,high,hard,left,congruent,left_congruent,f
81,primary,low,hard,right,congruent,right_congruent,k
82,primary,low,easy,left,congruent,left_congruent,f
83,primary,high,hard,right,congruent,right_congruent,k
84,primary,high,easy,left,congruent,left_congruent,f
85,primary,low,easy,right,congruent,right_congruent,k
86,primary,low,hard,left,congruent,left_congruent,f
87,primary,high,hard,left,congruent,left_congruent,f
88,primary,high,easy,left,nogo,left_nogo,
89,primary,low,hard,right,congruent,right_congruent,k
90,primary,low,easy,left,congruent,left_congruent,f
91,primary,low,easy,right,nogo,right_nogo,
92,primary,low,hard,right,congruent,right_congruent,k
93,primary,low,hard,left,congruent,left_congruent,f
94,primary,high,hard,left,nogo,left_nogo,
95,primary,low,easy,right,nogo,right_nogo,
96,primary,high,easy,left,congruent,left_congruent,f
97,primary,low,easy,right,congruent,right_congruent,k
98,primary,low,hard,right,congruent,right_congruent,k
99,primary,low,hard,right,nogo,right_nogo,
100,primary,low,easy,left,nogo,left_nogo,
101,primary,high,hard,right,congruent,right_congruent,k
102,primary,low,hard,right,congruent,right_congruent,k
103,primary,low,hard,left,congruent,left_congruent,f
104,primary,high,hard,left,nogo,left_nogo,
105,primary,high,easy,left,nogo,left_nogo,
106,primary,high,easy,left,nogo,left_nogo,
107,primary,low,easy,left,congruent,left_congruent,f
108,primary,high,hard,left,congruent,left_congruent,f
109,primary,low,easy,right,congruent,right_congruent,k
110,primary,low,hard,left,congruent,left_congruent,f
111,primary,high,easy,right,congruent,right_congruent,k
112,primary,high,easy,right,nogo,right_nogo,
113,primary,high,hard,right,congruent,right_congruent,k
114,primary,low,hard,left,congruent,left_congruent,f
115,primary,low,easy,right,congruent,right_congruent,k
116,primary,high,easy,right,congruent,right_congruent,k
117,primary,low,hard,left,congruent,left_congruent,f
118,primary,low,hard,right,congruent,right_congruent,k
119,primary,low,easy,left,congruent,left_congruent,f
120,primary,high,easy,right,nogo,right_nogo,
121,primary,high,easy,right,congruent,right_congruent,k
122,primary,low,easy,left,congruent,left_congruent,f
123,primary,low,easy,left,nogo,left_nogo,
124,primary,high,hard,left,congruent,left_congruent,f
125,primary,low,easy,right,congruent,right_congruent,k
126,primary,high,hard,right,congruent,right_congruent,k
127,primary,high,hard,right,congruent,right_congruent,k
128,primary,low,hard,right,congruent,right_congruent,k
129,primary,high,hard,right,nogo,right_nogo,
130,primary,low,hard,left,nogo,left_nogo,
131,primary,low,easy,right,congruent,right_congruent,k
132,primary,high,hard,right,nogo,right_nogo,
133,primary,high,easy,left,congruent,left_congruent,f
134,primary,high,easy,left,congruent,left_congruent,f
135,primary,low,hard,right,congruent,right_congruent,k
136,primary,low,hard,right,congruent,right_congruent,k
137,primary,low,hard,right,congruent,right_congruent,k
138,primary,high,easy,left,congruent,left_congruent,f
139,primary,high,hard,right,congruent,right_congruent,k
140,primary,high,hard,left,congruent,left_congruent,f
141,primary,high,hard,right,nogo,right_nogo,
142,primary,high,easy,left,nogo,left_nogo,
143,primary,high,easy,right,congruent,right_congruent,k
144,primary,high,hard,left,nogo,left_nogo,
145,primary,low,easy,left,nogo,left_nogo,
146,primary,low,easy,left,congruent,left_congruent,f
147,primary,high,easy,right,congruent,right_congruent,k
148,primary,high,easy,left,congruent,left_congruent,f
149,primary,high,hard,left,congruent,left_congruent,f
150,primary,high,easy,left,congruent,left_congruent,f
151,primary,low,hard,right,congruent,right_congruent,k
152,primary,high,hard,left,nogo,left_nogo,
153,primary,low,easy,right,congruent,right_congruent,k
154,primary,low,easy,right,congruent,right_congruent,k
155,primary,high,hard,right,congruent,right_congruent,k
156,primary,high,easy,right,congruent,right_congruent,k
157,primary,high,easy,right,congruent,right_congruent,k
158,primary,high,hard,right,congruent,right_congruent,k
159,primary,high,hard,left,nogo,left_nogo,
160,primary,high,easy,right,congruent,right_congruent,k
161,primary,low,easy,left,congruent,left_congruent,f
162,primary,low,easy,left,congruent,left_congruent,f
163,primary,high,hard,left,congruent,left_congruent,f
164,primary,high,hard,left,nogo,left_nogo,
165,primary,low,easy,left,nogo,left_nogo,
166,primary,high,hard,right,nogo,right_nogo,
167,primary,low,hard,right,congruent,right_congruent,k
168,primary,high,easy,left,congruent,left_congruent,f
169,primary,high,hard,left,congruent,left_congruent,f
170,primary,high,easy,right,congruent,right_congruent,k
171,primary,low,hard,left,nogo,left_nogo,
172,primary,low,easy,left,nogo,left_nogo,
173,primary,low,hard,left,congruent,left_congruent,f
174,primary,low,easy,left,congruent,left_congruent,f
175,primary,low,easy,left,nogo,left_nogo,
176,primary,low,hard,left,nogo,left_nogo,
177,primary,high,easy,left,congruent,left_congruent,f
178,primary,low,hard,right,congruent,right_congruent,k
179,primary,high,hard,right,congruent,right_congruent,k
180,primary,high,easy,left,nogo,left_nogo,
181,primary,low,hard,left,congruent,left_congruent,f
182,primary,high,easy,left,nogo,left_nogo,
183,primary,low,easy,right,congruent,right_congruent,k
184,primary,high,easy,right,congruent,right_congruent,k
185,primary,high,easy,right,nogo,right_nogo,
186,primary,low,easy,left,nogo,left_nogo,
187,primary,high,hard,left,nogo,left_nogo,
188,primary,high,hard,left,congruent,left_congruent,f
189,primary,high,hard,right,nogo,right_nogo,
190,primary,low,easy,right,congruent,right_congruent,k
191,primary,high,hard,left,congruent,left_congruent,f
192,primary,low,hard,left,congruent,left_congruent,f
193,primary,high,easy,right,congruent,right_congruent,k
194,primary,high,hard,left,congruent,left_congruent,f
195,primary,low,hard,left,congruent,left_congruent,f
196,primary,high,easy,left,nogo,left_nogo,
197,primary,high,hard,right,congruent,right_congruent,k
198,primary,high,hard,left,congruent,left_congruent,f
199,primary,high,easy,right,nogo,right_nogo,
200,primary,low,hard,right,nogo,right_nogo,
201,primary,high,hard,right,congruent,right_congruent,k
202,primary,high,hard,left,congruent,left_congruent,f
203,primary,high,hard,left,congruent,left_congruent,f
204,primary,low,hard,left,nogo,left_nogo,
205,primary,low,easy,right,nogo,right_nogo,
206,primary,low,hard,left,congruent,left_congruent,f
207,primary,low,hard,left,nogo,left_nogo,
208,primary,low,hard,right,congruent,right_congruent,k
209,primary,low,hard,right,congruent,right_congruent,k
210,primary,high,hard,right,congruent,right_congruent,k
211,primary,high,hard,right,congruent,right_congruent,k
212,primary,low,easy,right,congruent,right_congruent,k
