trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,low,hard,left,nogo,left_nogo,
2,primary,high,hard,right,congruent,right_congruent,k
3,primary,high,easy,left,congruent,left_congruent,f
4,primary,low,easy,right,congruent,right_congruent,k
5,primary,low,easy,left,congruent,left_congruent,f
6,primary,low,hard,left,congruent,left_congruent,f
7,primary,high,hard,right,congruent,right_congruent,k
8,primary,high,easy,left,nogo,left_nogo,
9,primary,low,easy,right,nogo,right_nogo,
10,primary,low,hard,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,high,easy,right,congruent,right_congruent,k
13,primary,low,easy,left,congruent,left_congruent,f
14,primary,high,hard,right,congruent,right_congruent,k
15,primary,high,hard,left,congruent,left_congruent,f
16,primary,high,hard,right,congruent,right_congruent,k
17,primary,low,easy,left,congruent,left_congruent,f
18,primary,low,easy,left,nogo,left_nogo,
19,primary,high,easy,left,nogo,left_nogo,
20,primary,low,easy,right,nogo,right_nogo,
21,primary,high,hard,left,congruent,left_congruent,f
22,primary,low,hard,right,congruent,right_congruent,k
23,primary,low,easy,left,congruent,left_congruent,f
24,primary,high,easy,left,congruent,left_congruent,f
25,primary,high,hard,left,congruent,left_congruent,f
26,primary,high,hard,left,congruent,left_congruent,f
27,primary,high,hard,right,congruent,right_congruent,k
28,primary,low,easy,left,congruent,left_congruent,f
29,primary,high,easy,left,congruent,left_congruent,f
30,primary,low,easy,right,nogo,right_nogo,
31,primary,low,hard,right,congruent,right_congruent,k
32,primary,high,easy,right,nogo,right_nogo,
33,primary,low,hard,right,congruent,right_congruent,k
34,primary,high,hard,right,congruent,right_congruent,k
35,primary,low,easy,right,congruent,right_congruent,k
36,primary,low,easy,left,congruent,left_congruent,f
37,primary,low,easy,right,congruent,right_congruent,k
38,primary,high,easy,left,nogo,left_nogo,
39,primary,high,hard,right,nogo,right_nogo,
40,primary,low,easy,right,congruent,right_congruent,k
41,primary,high,easy,left,congruent,left_congruent,f
42,primary,high,hard,left,congruent,left_congruent,f
43,primary,high,hard,right,congruent,right_congruent,k
44,primary,low,hard,left,congruent,left_congruent,f
45,primary,low,hard,left,congruent,left_congruent,f
46,primary,low,hard,right,nogo,right_nogo,
47,primary,high,easy,left,nogo,left_nogo,
48,primary,low,easy,left,congruent,left_congruent,f
49,primary,low,easy,left,congruent,left_congruent,f
50,primary,low,hard,left,nogo,left_nogo,
51,primary,high,hard,right,congruent,right_congruent,k
52,primary,low,easy,left,congruent,left_congruent,f
53,primary,high,hard,left,nogo,left_nogo,
54,primary,low,easy,right,congruent,right_congruent,k
55,primary,high,easy,left,nogo,left_nogo,
56,primary,low,hard,right,congruent,right_congruent,k
57,primary,high,hard,right,congruent,right_congruent,k
58,primary,high,easy,left,congruent,left_congruent,f
59,primary,high,hard,left,congruent,left_congruent,f
60,primary,low,easy,left,congruent,left_congruent,f
61,primary,low,hard,left,congruent,left_congruent,f
62,primary,high,easy,right,nogo,right_nogo,
63,primary,low,easy,left,nogo,left_nogo,
64,primary,high,hard,left,congruent,left_congruent,f
65,primary,low,hard,right,nogo,right_nogo,
66,primary,low,easy,right,congruent,right_congruent,k
67,primary,low,easy,left,nogo,left_nogo,
68,primary,high,easy,left,congruent,left_congruent,f
69,primary,high,hard,right,nogo,right_nogo,
70,primary,high,easy,left,congruent,left_congruent,f
71,primary,low,hard,left,congruent,left_congruent,f
72,primary,high,hard,left,nogo,left_nogo,
73,primary,low,easy,right,congruent,right_congruent,k
74,primary,low,easy,right,nogo,right_nogo,
75,primary,low,hard,left,congruent,left_congruent,f
76,primary,low,hard,left,congruent,left_congruent,f
77,primary,high,easy,right,congruent,right_congruent,k
78,primary,high,hard,left,nogo,left_nogo,
79,primary,low,hard,right,congruent,right_congruent,k
80,primary,high,hard,right,congruent,right_congruent,k
81,primary,high,hard,left,nogo,left_nogo,
82,primary,high,hard,left,congruent,left_congruent,f
83,primary,low,hard,right,nogo,right_nogo,
84,primary,high,easy,left,congruent,left_congruent,f
85,primary,low,hard,left,nogo,left_nogo,
86,primary,low,hard,left,congruent,left_congruent,f
87,primary,high,easy,right,congruent,right_congruent,k
88,primary,high,easy,left,congruent,left_congruent,f
89,primary,high,hard,right,congruent,right_congruent,k
90,primary,high,hard,right,congruent,right_congruent,k
91,primary,high,easy,left,congruent,left_congruent,f
92,primary,low,hard,right,congruent,right_congruent,k
93,primary,low,hard,left,congruent,left_congruent,f
94,primary,low,easy,right,congruent,right_congruent,k
95,primary,high,hard,right,congruent,right_congruent,k
96,primary,low,hard,right,congruent,right_congruent,k
97,primary,low,hard,left,nogo,left_nogo,
98,primary,high,hard,left,congruent,left_congruent,f
99,primary,low,easy,left,nogo,left_nogo,
100,primary,high,easy,right,congruent,right_congruent,k
101,primary,high,hard,left,congruent,left_congruent,f
102,primary,low,hard,left,congruent,left_congruent,f
103,primary,high,easy,right,nogo,right_nogo,
104,primary,low,hard,left,nogo,left_nogo,
105,primary,high,easy,right,congruent,right_congruent,k
106,primary,low,easy,left,congruent,left_congruent,f
107,primary,high,easy,right,congruent,right_congruent,k
108,primary,low,hard,right,nogo,right_nogo,
109,primary,low,hard,right,congruent,right_congruent,k
110,primary,high,hard,left,nogo,left_nogo,
111,primary,low,hard,right,congruent,right_congruent,k
112,primary,high,hard,right,nogo,right_nogo,
113,primary,high,easy,left,congruent,left_congruent,f
114,primary,high,hard,left,congruent,left_congruent,f
115,primary,low,hard,left,congruent,left_congruent,f
116,primary,high,easy,right,congruent,right_congruent,k
117,primary,low,easy,right,congruent,right_congruent,k
118,primary,high,easy,right,nogo,right_nogo,
119,primary,low,easy,left,nogo,left_nogo,
120,primary,low,hard,right,congruent,right_congruent,k
121,primary,high,easy,right,congruent,right_congruent,k
122,primary,low,hard,right,congruent,right_congruent,k
123,primary,low,hard,left,congruent,left_congruent,f
124,primary,high,easy,left,congruent,left_congruent,f
125,primary,high,hard,right,congruent,right_congruent,k
126,primary,high,easy,right,congruent,right_congruent,k
127,primary,low,easy,left,congruent,left_congruent,f
128,primary,low,hard,right,congruent,right_congruent,k
129,primary,low,hard,right,congruent,right_congruent,k
130,primary,low,easy,left,congruent,left_congruent,f
131,primary,high,easy,right,congruent,right_congruent,k
132,primary,low,hard,left,congruent,left_congruent,f
133,primary,low,easy,left,congruent,left_congruent,f
134,primary,high,easy,left,congruent,left_congruent,f
135,primary,high,hard,left,congruent,left_congruent,f
136,primary,high,hard,left,congruent,left_congruent,f
137,primary,high,easy,right,congruent,right_congruent,k
138,primary,high,easy,right,congruent,right_congruent,k
139,primary,low,easy,right,congruent,right_congruent,k
140,primary,high,easy,left,congruent,left_congruent,f
141,primary,high,easy,right,congruent,right_congruent,k
142,primary,low,hard,right,congruent,right_congruent,k
143,primary,low,easy,right,congruent,right_congruent,k
144,primary,high,easy,left,congruent,left_congruent,f
145,primary,low,easy,left,congruent,left_congruent,f
146,primary,high,hard,left,congruent,left_congruent,f
147,primary,low,hard,left,congruent,left_congruent,f
148,primary,low,hard,left,congruent,left_congruent,f
149,primary,low,hard,left,nogo,left_nogo,
150,primary,high,easy,right,nogo,right_nogo,
151,primary,low,easy,right,congruent,right_congruent,k
152,primary,high,easy,left,nogo,left_nogo,
153,primary,high,easy,left,nogo,left_nogo,
154,primary,high,easy,left,congruent,left_congruent,f
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,low,hard,right,congruent,right_congruent,k
157,primary,low,easy,right,congruent,right_congruent,k
158,primary,low,hard,left,congruent,left_congruent,f
159,primary,high,easy,left,congruent,left_congruent,f
160,primary,low,hard,left,congruent,left_congruent,f
161,primary,low,hard,right,congruent,right_congruent,k
162,primary,low,easy,left,nogo,left_nogo,
163,primary,low,easy,left,nogo,left_nogo,
164,primary,high,hard,right,congruent,right_congruent,k
165,primary,high,hard,right,congruent,right_congruent,k
166,primary,high,hard,left,congruent,left_congruent,f
167,primary,high,easy,right,congruent,right_congruent,k
168,primary,high,hard,right,nogo,right_nogo,
169,primary,low,hard,right,congruent,right_congruent,k
