trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,low,easy,right,congruent,right_congruent,k
2,primary,low,hard,right,congruent,right_congruent,k
3,primary,low,easy,left,congruent,left_congruent,f
4,primary,high,hard,right,nogo,right_nogo,
5,primary,low,hard,left,nogo,left_nogo,
6,primary,low,hard,right,congruent,right_congruent,k
7,primary,low,easy,left,congruent,left_congruent,f
8,primary,low,hard,left,congruent,left_congruent,f
9,primary,high,easy,left,congruent,left_congruent,f
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,low,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
13,primary,high,hard,left,congruent,left_congruent,f
14,primary,high,easy,left,congruent,left_congruent,f
15,primary,low,easy,right,nogo,right_nogo,
16,primary,high,hard,right,congruent,right_congruent,k
17,primary,low,hard,right,congruent,right_congruent,k
18,primary,low,hard,left,congruent,left_congruent,f
19,primary,low,hard,left,congruent,left_congruent,f
20,primary,low,easy,right,nogo,right_nogo,
21,primary,high,hard,left,congruent,left_congruent,f
22,primary,low,easy,left,congruent,left_congruent,f
23,primary,low,easy,left,nogo,left_nogo,
24,primary,high,easy,left,congruent,left_congruent,f
25,primary,high,easy,left,nogo,left_nogo,
26,primary,low,hard,left,congruent,left_congruent,f
27,primary,low,hard,right,congruent,right_congruent,k
28,primary,low,easy,left,congruent,left_congruent,f
29,primary,low,hard,left,nogo,left_nogo,
30,primary,low,hard,left,nogo,left_nogo,
31,primary,high,hard,left,congruent,left_congruent,f
32,primary,high,hard,right,congruent,right_congruent,k
33,primary,high,easy,left,congruent,left_congruent,f
34,primary,high,hard,left,congruent,left_congruent,f
35,primary,high,hard,left,nogo,left_nogo,
36,primary,low,easy,right,nogo,right_nogo,
37,primary,low,easy,right,congruent,right_congruent,k
38,primary,high,easy,left,congruent,left_congruent,f
39,primary,low,hard,left,nogo,left_nogo,
40,primary,high,easy,left,congruent,left_congruent,f
41,primary,high,easy,left,congruent,left_congruent,f
42,primary,high,hard,left,congruent,left_congruent,f
43,primary,low,hard,left,congruent,left_congruent,f
44,primary,high,hard,left,nogo,left_nogo,
45,primary,low,hard,right,congruent,right_congruent,k
46,primary,high,hard,left,congruent,left_congruent,f
47,primary,low,easy,left,nogo,left_nogo,
48,primary,high,hard,right,nogo,right_nogo,
49,primary,low,hard,right,congruent,right_congruent,k
50,primary,low,easy,left,congruent,left_congruent,f
51,primary,high,hard,right,congruent,right_congruent,k
52,primary,low,easy,right,congruent,right_congruent,k
53,primary,high,hard,right,congruent,right_congruent,k
54,primary,low,hard,left,congruent,left_congruent,f
55,primary,low,easy,left,nogo,left_nogo,
56,primary,low,easy,left,congruent,left_congruent,f
57,primary,low,easy,right,congruent,right_congruent,k
58,primary,low,hard,right,congruent,right_congruent,k
59,primary,low,easy,left,nogo,left_nogo,
60,primary,low,easy,right,congruent,right_congruent,k
61,primary,low,hard,right,nogo,right_nogo,
62,primary,high,easy,left,congruent,left_congruent,f
63,primary,high,easy,right,congruent,right_congruent,k
64,primary,low,easy,left,congruent,left_congruent,f
65,primary,high,hard,left,nogo,left_nogo,
66,primary,high,easy,right,congruent,right_congruent,k
67,primary,low,easy,left,nogo,left_nogo,
68,primary,high,easy,right,congruent,right_congruent,k
69,primary,low,easy,right,nogo,right_nogo,
70,primary,high,hard,right,congruent,right_congruent,k
71,primary,high,hard,right,congruent,right_congruent,k
72,primary,low,hard,right,congruent,right_congruent,k
73,primary,high,easy,left,congruent,left_congruent,f
74,primary,low,hard,left,congruent,left_congruent,f
75,primary,low,hard,left,congruent,left_congruent,f
76,primary,high,hard,right,congruent,right_congruent,k
77,primary,low,hard,left,nogo,left_nogo,
78,primary,high,easy,left,nogo,left_nogo,
79,primary,high,easy,left,congruent,left_congruent,f
80,primary,low,easy,right,congruent,right_congruent,k
81,primary,high,easy,right,nogo,right_nogo,
82,primary,low,easy,right,congruent,right_congruent,k
83,primary,low,easy,left,congruent,left_congruent,f
84,primary,low,easy,right,nogo,right_nogo,
85,primary,high,easy,left,congruent,left_congruent,f
86,primary,low,hard,left,nogo,left_nogo,
87,primary,low,easy,left,nogo,left_nogo,
88,primary,high,easy,right,congruent,right_congruent,k
89,primary,high,hard,right,congruent,right_congruent,k
90,primary,high,easy,left,nogo,left_nogo,
91,primary,low,hard,left,congruent,left_congruent,f
92,primary,low,hard,right,congruent,right_congruent,k
93,primary,high,easy,right,congruent,right_congruent,k
94,primary,high,easy,left,nogo,left_nogo,
95,primary,low,hard,left,nogo,left_nogo,
96,primary,high,hard,left,nogo,left_nogo,
97,primary,low,hard,right,congruent,right_congruent,k
98,primary,high,hard,left,nogo,left_nogo,
99,primary,low,easy,left,congruent,left_congruent,f
100,primary,low,hard,left,congruent,left_congruent,f
101,primary,high,hard,right,congruent,right_congruent,k
102,primary,high,easy,left,congruent,left_congruent,f
103,primary,high,hard,left,congruent,left_congruent,f
104,primary,high,hard,right,congruent,right_congruent,k
105,primary,high,hard,left,nogo,left_nogo,
106,primary,high,easy,right,congruent,right_congruent,k
107,primary,high,hard,right,congruent,right_congruent,k
108,primary,high,hard,right,nogo,right_nogo,
109,primary,low,hard,right,congruent,right_congruent,k
110,primary,low,easy,right,congruent,right_congruent,k
111,primary,high,easy,right,congruent,right_congruent,k
112,primary,high,hard,left,congruent,left_congruent,f
113,primary,high,hard,right,congruent,right_congruent,k
114,primary,high,hard,left,congruent,left_congruent,f
115,primary,high,hard,right,congruent,right_congruent,k
116,primary,low,easy,left,congruent,left_congruent,f
117,primary,low,hard,right,nogo,right_nogo,
118,primary,high,hard,right,congruent,right_congruent,k
119,primary,low,hard,right,nogo,right_nogo,
120,primary,high,easy,left,congruent,left_congruent,f
121,primary,low,hard,right,congruent,right_congruent,k
122,primary,high,easy,left,nogo,left_nogo,
123,primary,high,hard,right,nogo,right_nogo,
124,primary,high,easy,left,congruent,left_congruent,f
125,primary,high,hard,left,congruent,left_congruent,f
126,primary,low,easy,right,congruent,right_congruent,k
127,primary,low,easy,left,congruent,left_congruent,f
128,primary,high,easy,right,congruent,right_congruent,k
129,primary,low,easy,right,congruent,right_congruent,k
130,primary,low,hard,left,congruent,left_congruent,f
131,primary,low,hard,left,congruent,left_congruent,f
132,primary,low,hard,left,congruent,left_congruent,f
133,primary,high,easy,right,congruent,right_congruent,k
134,primary,low,hard,left,congruent,left_congruent,f
135,primary,high,hard,left,nogo,left_nogo,
136,primary,low,hard,right,congruent,right_congruent,k
137,primary,low,hard,right,congruent,right_congruent,k
138,primary,high,easy,right,nogo,right_nogo,
139,primary,low,easy,left,congruent,left_congruent,f
140,primary,low,hard,left,nogo,left_nogo,
141,primary,low,hard,left,congruent,left_congruent,f
142,primary,low,hard,right,congruent,right_congruent,k
143,primary,low,hard,left,congruent,left_congruent,f
144,primary,high,hard,right,congruent,right_congruent,k
145,primary,high,hard,left,congruent,left_congruent,f
146,primary,low,hard,left,congruent,left_congruent,f
147,primary,low,easy,left,congruent,left_congruent,f
148,primary,low,easy,left,nogo,left_nogo,
149,primary,low,easy,left,nogo,left_nogo,
150,primary,high,easy,right,congruent,right_congruent,k
151,primary,high,hard,right,nogo,right_nogo,
152,primary,low,easy,right,congruent,right_congruent,k
153,primary,high,hard,left,congruent,left_congruent,f
154,primary,low,hard,right,nogo,right_nogo,
155,primary,high,hard,left,congruent,left_congruent,f
156,primary,high,easy,left,congruent,left_congruent,f
157,primary,low,hard,left,congruent,left_congruent,f
158,primary,high,hard,right,congruent,right_congruent,k
159,primary,low,easy,right,congruent,right_congruent,k
160,primary,low,hard,right,congruent,right_congruent,k
161,primary,low,hard,right,nogo,right_nogo,
162,primary,high,easy,right,congruent,right_congruent,k
163,primary,high,easy,right,congruent,right_congruent,k
164,primary,high,easy,left,congruent,left_congruent,f
165,primary,low,hard,right,congruent,right_congruent,k
166,primary,low,easy,left,congruent,left_congruent,f
167,primary,high,easy,left,congruent,left_congruent,f
168,primary,high,hard,left,congruent,left_congruent,f
169,primary,low,easy,left,nogo,left_nogo,
