trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,low,hard,left,congruent,left_congruent,f
2,primary,high,easy,left,congruent,left_congruent,f
3,primary,low,hard,left,congruent,left_congruent,f
4,primary,low,easy,left,congruent,left_congruent,f
5,primary,low,hard,left,nogo,left_nogo,
6,primary,high,hard,left,congruent,left_congruent,f
7,primary,low,hard,left,congruent,left_congruent,f
8,primary,low,hard,left,congruent,left_congruent,f
9,primary,high,hard,right,nogo,right_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,low,hard,left,congruent,left_congruent,f
12,primary,high,hard,left,nogo,left_nogo,
13,primary,low,hard,right,congruent,right_congruent,k
14,primary,high,hard,left,congruent,left_congruent,f
15,primary,low,hard,left,congruent,left_congruent,f
16,primary,high,easy,left,congruent,left_congruent,f
17,primary,low,easy,left,congruent,left_congruent,f
18,primary,low,easy,right,congruent,right_congruent,k
19,primary,low,hard,right,nogo,right_nogo,
20,primary,high,easy,right,congruent,right_congruent,k
21,primary,high,easy,right,congruent,right_congruent,k
22,primary,low,easy,right,congruent,right_congruent,k
23,primary,high,easy,right,congruent,right_congruent,k
24,primary,low,easy,right,congruent,right_congruent,k
25,primary,low,hard,right,congruent,right_congruent,k
26,primary,low,hard,left,nogo,left_nogo,
27,primary,high,easy,right,nogo,right_nogo,
28,primary,low,easy,left,nogo,left_nogo,
29,primary,high,hard,left,nogo,left_nogo,
30,primary,low,hard,right,congruent,right_congruent,k
31,primary,low,easy,left,congruent,left_congruent,f
32,primary,high,easy,left,congruent,left_congruent,f
33,primary,high,hard,right,congruent,right_congruent,k
34,primary,high,hard,right,congruent,right_congruent,k
35,primary,high,hard,left,congruent,left_congruent,f
36,primary,high,hard,right,congruent,right_congruent,k
37,primary,low,hard,right,nogo,right_nogo,
38,primary,low,hard,left,congruent,left_congruent,f
39,primary,low,easy,right,congruent,right_congruent,k
40,primary,high,easy,left,nogo,left_nogo,
41,primary,low,easy,left,congruent,left_congruent,f
42,primary,low,easy,right,congruent,right_congruent,k
43,primary,high,hard,right,congruent,right_congruent,k
44,primary,high,easy,right,congruent,right_congruent,k
45,primary,low,hard,right,nogo,right_nogo,
46,primary,low,hard,left,congruent,left_congruent,f
47,primary,low,hard,right,congruent,right_congruent,k
48,primary,low,hard,left,congruent,left_congruent,f
49,primary,low,hard,left,congruent,left_congruent,f
50,primary,low,easy,right,congruent,right_congruent,k
51,primary,high,easy,left,nogo,left_nogo,
52,primary,low,easy,right,congruent,right_congruent,k
53,primary,low,hard,right,congruent,right_congruent,k
54,primary,low,easy,left,congruent,left_congruent,f
55,primary,high,hard,right,congruent,right_congruent,k
56,primary,high,hard,left,congruent,left_congruent,f
57,primary,high,easy,left,nogo,left_nogo,
58,primary,low,hard,right,congruent,right_congruent,k
59,primary,high,hard,left,congruent,left_congruent,f
60,primary,high,hard,left,nogo,left_nogo,
61,primary,low,hard,left,congruent,left_congruent,f
62,primary,high,easy,right,congruent,right_congruent,k
63,primary,high,easy,right,congruent,right_congruent,k
64,primary,low,easy,left,nogo,left_nogo,
65,primary,high,easy,right,nogo,right_nogo,
66,primary,low,easy,right,congruent,right_congruent,k
67,primary,low,easy,left,congruent,left_congruent,f
68,primary,low,easy,left,congruent,left_congruent,f
69,primary,high,easy,left,congruent,left_congruent,f
70,primary,high,hard,left,nogo,left_nogo,
71,primary,low,hard,right,congruent,right_congruent,k
72,primary,high,hard,left,congruent,left_congruent,f
73,primary,low,easy,left,congruent,left_congruent,f
74,primary,low,hard,left,nogo,left_nogo,
75,primary,high,easy,right,congruent,right_congruent,k
76,primary,low,easy,left,nogo,left_nogo,
77,primary,high,hard,left,congruent,left_congruent,f
78,primary,high,easy,right,congruent,right_congruent,k
79,primary,high,hard,right,nogo,right_nogo,
80,primary,low,hard,left,nogo,left_nogo,
81,primary,low,easy,right,nogo,right_nogo,
82,primary,high,easy,right,congruent,right_congruent,k
83,primary,low,hard,left,congruent,left_congruent,f
84,primary,high,easy,left,nogo,left_nogo,
85,primary,high,hard,right,congruent,right_congruent,k
86,primary,low,easy,left,nogo,left_nogo,
87,primary,low,easy,left,congruent,left_congruent,f
88,primary,high,easy,left,congruent,left_congruent,f
89,primary,low,hard,right,congruent,right_congruent,k
90,primary,high,easy,left,congruent,left_congruent,f
91,primary,high,hard,right,congruent,right_congruent,k
92,primary,low,hard,right,congruent,right_congruent,k
93,primary,high,easy,right,congruent,right_congruent,k
94,primary,high,easy,left,nogo,left_nogo,
95,primary,low,hard,right,congruent,right_congruent,k
96,primary,low,hard,right,congruent,right_congruent,k
97,primary,low,hard,left,congruent,left_congruent,f
98,primary,high,easy,left,congruent,left_congruent,f
99,primary,low,hard,right,nogo,right_nogo,
100,primary,high,hard,right,nogo,right_nogo,
101,primary,low,hard,right,congruent,right_congruent,k
102,primary,low,easy,left,congruent,left_congruent,f
103,primary,high,hard,left,nogo,left_nogo,
104,primary,high,easy,right,congruent,right_congruent,k
105,primary,high,easy,right,nogo,right_nogo,
106,primary,low,easy,right,congruent,right_congruent,k
107,primary,low,easy,left,congruent,left_congruent,f
108,primary,high,hard,right,nogo,right_nogo,
109,primary,low,easy,right,nogo,right_nogo,
110,primary,high,easy,left,congruent,left_congruent,f
111,primary,low,hard,left,nogo,left_nogo,
112,primary,low,hard,right,congruent,right_congruent,k
113,primary,low,easy,right,congruent,right_congruent,k
114,primary,low,hard,right,nogo,right_nogo,
115,primary,high,easy,left,nogo,left_nogo,
116,primary,high,easy,right,nogo,right_nogo,
117,primary,high,hard,left,congruent,left_congruent,f
118,primary,high,easy,right,congruent,right_congruent,k
119,primary,high,easy,left,congruent,left_congruent,f
120,primary,high,easy,left,congruent,left_congruent,f
121,primary,low,hard,left,nogo,left_nogo,
122,primary,low,hard,right,congruent,right_congruent,k
123,primary,low,easy,left,congruent,left_congruent,f
124,primary,low,easy,left,congruent,left_congruent,f
125,primary,low,hard,right,congruent,right_congruent,k
126,primary,high,hard,left,nogo,left_nogo,
127,primary,low,easy,right,nogo,right_nogo,
128,primary,high,easy,right,congruent,right_congruent,k
129,primary,high,hard,left,congruent,left_congruent,f
130,primary,low,easy,right,congruent,right_congruent,k
131,primary,low,hard,right,congruent,right_congruent,k
132,primary,low,hard,left,congruent,left_congruent,f
133,primary,low,easy,left,congruent,left_congruent,f
134,primary,high,hard,left,congruent,left_congruent,f
135,primary,low,hard,right,nogo,right_nogo,
136,primary,low,easy,right,congruent,right_congruent,k
137,primary,high,hard,left,congruent,left_congruent,f
138,primary,high,easy,left,congruent,left_congruent,f
139,primary,low,hard,left,congruent,left_congruent,f
140,primary,high,hard,left,congruent,left_congruent,f
141,primary,high,easy,left,congruent,left_congruent,f
142,primary,high,easy,right,nogo,right_nogo,
143,primary,high,hard,right,congruent,right_congruent,k
144,primary,low,easy,left,nogo,left_nogo,
145,primary,high,easy,right,congruent,right_congruent,k
146,primary,high,easy,right,congruent,right_congruent,k
147,primary,high,hard,left,nogo,left_nogo,
148,primary,low,hard,right,nogo,right_nogo,
149,primary,high,easy,left,congruent,left_congruent,f
150,primary,high,hard,right,congruent,right_congruent,k
151,primary,low,hard,right,congruent,right_congruent,k
152,primary,low,hard,right,congruent,right_congruent,k
153,primary,high,easy,right,nogo,right_nogo,
154,primary,high,hard,left,congruent,left_congruent,f
155,primary,low,easy,left,congruent,left_congruent,f
156,primary,high,hard,left,congruent,left_congruent,f
157,primary,high,hard,left,congruent,left_congruent,f
158,primary,low,easy,left,congruent,left_congruent,f
159,primary,high,hard,right,congruent,right_congruent,k
160,primary,high,easy,right,congruent,right_congruent,k
161,primary,high,hard,right,nogo,right_nogo,
162,primary,low,hard,left,congruent,left_congruent,f
163,primary,low,easy,left,congruent,left_congruent,f
164,primary,low,easy,right,congruent,right_congruent,k
165,primary,low,hard,left,congruent,left_congruent,f
166,primary,high,easy,left,nogo,left_nogo,
167,primary,low,hard,left,congruent,left_congruent,f
168,primary,high,hard,left,congruent,left_congruent,f
169,primary,low,easy,right,congruent,right_congruent,k
