trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,secondary,low,hard,right,congruent,right_congruent,k
2,secondary,high,hard,right,nogo,right_nogo,
3,secondary,high,hard,right,congruent,right_congruent,k
4,secondary,low,hard,left,congruent,left_congruent,f
5,secondary,low,easy,right,congruent,right_congruent,k
6,secondary,high,easy,left,congruent,left_congruent,f
7,secondary,high,easy,right,congruent,right_congruent,k
8,secondary,low,easy,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,easy,right,congruent,right_congruent,k
11,secondary,high,hard,right,congruent,right_congruent,k
12,secondary,low,easy,right,congruent,right_congruent,k
1,secondary,low,easy,right,congruent,right_congruent,k
2,secondary,low,hard,right,congruent,right_congruent,k
3,secondary,low,easy,left,congruent,left_congruent,f
4,secondary,high,hard,left,congruent,left_congruent,f
5,secondary,high,hard,left,congruent,left_congruent,f
6,secondary,low,easy,right,congruent,right_congruent,k
7,secondary,low,hard,right,nogo,right_nogo,
8,secondary,high,hard,right,congruent,right_congruent,k
9,secondary,high,easy,left,nogo,left_nogo,
10,secondary,high,hard,right,congruent,right_congruent,k
11,secondary,low,easy,left,congruent,left_congruent,f
12,secondary,high,easy,left,congruent,left_congruent,f
13,secondary,low,easy,right,congruent,right_congruent,k
14,secondary,low,easy,right,congruent,right_congruent,k
15,secondary,high,hard,left,nogo,left_nogo,
16,secondary,high,easy,left,congruent,left_congruent,f
17,secondary,low,easy,left,congruent,left_congruent,f
18,secondary,high,easy,right,congruent,right_congruent,k
19,secondary,high,easy,right,nogo,right_nogo,
20,secondary,high,hard,left,congruent,left_congruent,f
21,secondary,high,hard,right,nogo,right_nogo,
22,secondary,high,easy,right,nogo,right_nogo,
23,secondary,high,hard,right,congruent,right_congruent,k
24,secondary,low,easy,right,congruent,right_congruent,k
25,secondary,low,hard,left,congruent,left_congruent,f
26,secondary,low,hard,right,congruent,right_congruent,k
27,secondary,low,easy,left,congruent,left_congruent,f
28,secondary,low,hard,left,congruent,left_congruent,f
29,secondary,high,hard,left,congruent,left_congruent,f
30,secondary,low,easy,left,congruent,left_congruent,f
31,secondary,low,easy,left,congruent,left_congruent,f
32,secondary,high,hard,left,congruent,left_congruent,f
33,secondary,high,easy,left,nogo,left_nogo,
34,secondary,low,hard,left,nogo,left_nogo,
35,secondary,high,easy,left,congruent,left_congruent,f
36,secondary,high,easy,left,congruent,left_congruent,f
37,secondary,low,hard,left,congruent,left_congruent,f
38,secondary,low,easy,right,nogo,right_nogo,
39,secondary,high,hard,left,congruent,left_congruent,f
40,secondary,low,hard,left,congruent,left_congruent,f
41,secondary,low,easy,right,congruent,right_congruent,k
42,secondary,high,hard,left,congruent,left_congruent,f
43,secondary,high,easy,left,congruent,left_congruent,f
44,secondary,low,hard,right,congruent,right_congruent,k
45,secondary,low,easy,left,nogo,left_nogo,
46,secondary,high,easy,left,congruent,left_congruent,f
47,secondary,high,hard,left,nogo,left_nogo,
48,secondary,high,hard,left,nogo,left_nogo,
49,secondary,low,hard,right,congruent,right_congruent,k
50,secondary,low,hard,right,congruent,right_congruent,k
51,secondary,low,hard,right,congruent,right_congruent,k
52,secondary,low,easy,left,nogo,left_nogo,
53,secondary,high,hard,left,nogo,left_nogo,
54,secondary,low,hard,right,nogo,right_nogo,
55,secondary,high,easy,left,nogo,left_nogo,
56,secondary,low,hard,left,congruent,left_congruent,f
57,secondary,high,hard,right,congruent,right_congruent,k
58,secondary,high,hard,right,congruent,right_congruent,k
59,secondary,low,hard,left,congruent,left_congruent,f
60,secondary,high,easy,right,congruent,right_congruent,k
61,secondary,high,hard,left,nogo,left_nogo,
62,secondary,high,easy,left,nogo,left_nogo,
63,secondary,low,hard,left,congruent,left_congruent,f
64,secondary,low,easy,right,congruent,right_congruent,k
65,secondary,high,hard,right,congruent,right_congruent,k
66,secondary,low,easy,right,congruent,right_congruent,k
67,secondary,low,easy,left,congruent,left_congruent,f
68,secondary,high,hard,right,nogo,right_nogo,
69,secondary,low,hard,right,congruent,right_congruent,k
70,secondary,low,easy,right,congruent,right_congruent,k
71,secondary,low,easy,right,congruent,right_congruent,k
72,secondary,low,easy,right,congruent,right_congruent,k
73,secondary,high,hard,right,nogo,right_nogo,
74,secondary,low,easy,left,congruent,left_congruent,f
75,secondary,low,hard,left,congruent,left_congruent,f
76,secondary,high,easy,left,congruent,left_congruent,f
77,secondary,high,easy,right,congruent,right_congruent,k
78,secondary,high,easy,left,congruent,left_congruent,f
79,secondary,low,hard,left,congruent,left_congruent,f
80,secondary,low,hard,right,congruent,right_congruent,k
81,secondary,low,hard,right,nogo,right_nogo,
82,secondary,low,hard,right,nogo,right_nogo,
83,secondary,low,hard,right,congruent,right_congruent,k
84,secondary,low,hard,left,congruent,left_congruent,f
85,secondary,low,easy,left,congruent,left_congruent,f
86,secondary,high,easy,right,congruent,right_congruent,k
87,secondary,high,hard,left,congruent,left_congruent,f
88,secondary,high,easy,left,nogo,left_nogo,
89,secondary,high,hard,left,congruent,left_congruent,f
90,secondary,low,hard,right,congruent,right_congruent,k
91,secondary,high,hard,left,nogo,left_nogo,
92,secondary,high,hard,left,congruent,left_congruent,f
93,secondary,high,hard,left,nogo,left_nogo,
94,secondary,high,hard,right,congruent,right_congruent,k
95,secondary,high,easy,right,congruent,right_congruent,k
96,secondary,high,easy,left,congruent,left_congruent,f
97,secondary,low,hard,left,congruent,left_congruent,f
98,secondary,low,easy,right,congruent,right_congruent,k
99,secondary,high,easy,right,congruent,right_congruent,k
100,secondary,high,easy,left,congruent,left_congruent,f
101,secondary,high,hard,left,congruent,left_congruent,f
102,secondary,high,hard,right,congruent,right_congruent,k
103,secondary,low,easy,right,nogo,right_nogo,
104,secondary,high,hard,right,congruent,right_congruent,k
105,secondary,low,easy,right,congruent,right_congruent,k
106,secondary,high,hard,right,congruent,right_congruent,k
107,secondary,high,easy,right,congruent,right_congruent,k
108,secondary,high,hard,left,congruent,left_congruent,f
109,secondary,high,easy,right,congruent,right_congruent,k
110,secondary,low,easy,right,congruent,right_congruent,k
111,secondary,low,easy,right,congruent,right_congruent,k
112,secondary,low,hard,right,congruent,right_congruent,k
113,secondary,high,easy,left,nogo,left_nogo,
114,secondary,high,easy,left,congruent,left_congruent,f
115,secondary,high,easy,left,congruent,left_congruent,f
116,secondary,high,hard,right,congruent,right_congruent,k
117,secondary,low,easy,right,nogo,right_nogo,
118,secondary,low,easy,left,congruent,left_congruent,f
119,secondary,low,easy,right,congruent,right_congruent,k
120,secondary,low,easy,right,nogo,right_nogo,
121,secondary,high,easy,right,nogo,right_nogo,
122,secondary,high,easy,left,nogo,left_nogo,
123,secondary,low,easy,right,congruent,right_congruent,k
124,secondary,low,hard,left,congruent,left_congruent,f
125,secondary,low,hard,right,congruent,right_congruent,k
126,secondary,high,hard,left,nogo,left_nogo,
127,secondary,high,hard,left,congruent,left_congruent,f
128,secondary,high,easy,right,congruent,right_congruent,k
129,secondary,low,hard,left,congruent,left_congruent,f
130,secondary,high,easy,right,congruent,right_congruent,k
131,secondary,low,hard,left,nogo,left_nogo,
132,secondary,low,hard,right,congruent,right_congruent,k
133,secondary,low,easy,right,congruent,right_congruent,k
134,secondary,low,easy,left,nogo,left_nogo,
135,secondary,high,easy,left,congruent,left_congruent,f
136,secondary,high,easy,left,congruent,left_congruent,f
137,secondary,low,easy,left,congruent,left_congruent,f
138,secondary,low,hard,left,congruent,left_congruent,f
139,secondary,low,easy,left,congruent,left_congruent,f
140,secondary,low,easy,right,nogo,right_nogo,
141,secondary,low,hard,right,congruent,right_congruent,k
142,secondary,low,easy,left,congruent,left_congruent,f
143,secondary,low,easy,left,congruent,left_congruent,f
144,secondary,low,hard,left,nogo,left_nogo,
145,secondary,low,hard,right,nogo,right_nogo,
146,secondary,high,easy,left,congruent,left_congruent,f
147,secondary,low,hard,right,congruent,right_congruent,k
148,secondary,high,hard,right,nogo,right_nogo,
149,secondary,low,easy,right,congruent,right_congruent,k
150,secondary,low,hard,right,congruent,right_congruent,k
151,secondary,high,easy,left,congruent,left_congruent,f
152,secondary,high,easy,left,congruent,left_congruent,f
153,secondary,low,hard,right,congruent,right_congruent,k
154,secondary,low,easy,right,congruent,right_congruent,k
155,secondary,low,easy,right,congruent,right_congruent,k
156,secondary,high,easy,right,congruent,right_congruent,k
157,secondary,high,easy,right,congruent,right_congruent,k
158,secondary,high,hard,left,congruent,left_congruent,f
159,secondary,high,hard,right,congruent,right_congruent,k
160,secondary,high,easy,right,nogo,right_nogo,
161,secondary,low,hard,right,nogo,right_nogo,
162,secondary,low,hard,left,nogo,left_nogo,
163,secondary,low,hard,left,nogo,left_nogo,
164,secondary,high,hard,right,congruent,right_congruent,k
165,secondary,low,hard,left,nogo,left_nogo,
166,secondary,low,hard,left,congruent,left_congruent,f
167,secondary,high,hard,left,nogo,left_nogo,
168,secondary,low,hard,left,nogo,left_nogo,
169,secondary,low,hard,left,nogo,left_nogo,
170,secondary,high,hard,left,congruent,left_congruent,f
171,secondary,low,easy,left,nogo,left_nogo,
172,secondary,high,hard,right,nogo,right_nogo,
173,secondary,high,easy,right,nogo,right_nogo,
174,secondary,low,hard,left,congruent,left_congruent,f
175,secondary,high,hard,right,congruent,right_congruent,k
176,secondary,low,hard,left,nogo,left_nogo,
177,secondary,low,easy,left,congruent,left_congruent,f
178,secondary,high,easy,left,congruent,left_congruent,f
179,secondary,low,easy,right,nogo,right_nogo,
180,secondary,low,easy,left,congruent,left_congruent,f
181,secondary,high,easy,left,congruent,left_congruent,f
182,secondary,high,easy,right,congruent,right_congruent,k
183,secondary,high,hard,right,congruent,right_congruent,k
184,secondary,high,easy,right,congruent,right_congruent,k
185,secondary,high,easy,right,congruent,right_congruent,k
186,secondary,low,hard,left,congruent,left_congruent,f
187,secondary,low,hard,right,congruent,right_congruent,k
188,secondary,high,easy,left,congruent,left_congruent,f
189,secondary,low,hard,right,nogo,right_nogo,
190,secondary,low,hard,right,congruent,right_congruent,k
191,secondary,high,easy,right,congruent,right_congruent,k
192,secondary,low,hard,left,congruent,left_congruent,f
193,secondary,low,hard,right,congruent,right_congruent,k
194,secondary,low,easy,left,congruent,left_congruent,f
195,secondary,high,easy,left,congruent,left_congruent,f
196,secondary,high,easy,right,congruent,right_congruent,k
197,secondary,high,hard,right,congruent,right_congruent,k
198,secondary,low,easy,right,congruent,right_congruent,k
199,secondary,high,hard,left,congruent,left_congruent,f
200,secondary,high,hard,left,congruent,left_congruent,f
201,secondary,low,easy,left,congruent,left_congruent,f
202,secondary,high,easy,right,congruent,right_congruent,k
203,secondary,low,hard,right,nogo,right_nogo,
204,secondary,high,hard,left,congruent,left_congruent,f
205,secondary,high,easy,left,nogo,left_nogo,
206,secondary,low,hard,left,congruent,left_congruent,f
207,secondary,low,hard,right,congruent,right_congruent,k
208,secondary,low,easy,left,nogo,left_nogo,
209,secondary,high,easy,right,nogo,right_nogo,
210,secondary,low,hard,right,congruent,right_congruent,k
211,secondary,low,hard,left,congruent,left_congruent,f
212,secondary,low,easy,left,congruent,left_congruent,f
213,secondary,high,hard,right,congruent,right_congruent,k
214,secondary,high,easy,left,nogo,left_nogo,
215,secondary,low,easy,right,congruent,right_congruent,k
216,secondary,high,hard,right,congruent,right_congruent,k
217,secondary,low,hard,left,congruent,left_congruent,f
218,secondary,low,hard,left,nogo,left_nogo,
219,secondary,low,easy,left,nogo,left_nogo,
220,secondary,low,easy,left,nogo,left_nogo,
221,secondary,high,easy,left,congruent,left_congruent,f
222,secondary,high,easy,left,congruent,left_congruent,f
223,secondary,high,easy,right,congruent,right_congruent,k
224,secondary,low,easy,left,congruent,left_congruent,f
225,secondary,low,hard,left,congruent,left_congruent,f
226,secondary,high,hard,right,congruent,right_congruent,k
227,secondary,high,easy,left,nogo,left_nogo,
228,secondary,high,hard,left,congruent,left_congruent,f
229,secondary,low,easy,right,nogo,right_nogo,
230,secondary,high,hard,right,congruent,right_congruent,k
