trial,reinforcer,reward_size,difficulty,position,trial_type,stimulus,correct_resp
1,primary,low,hard,right,congruent,right_congruent,k
2,primary,high,hard,right,nogo,right_nogo,
3,primary,high,hard,right,congruent,right_congruent,k
4,primary,low,hard,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,high,easy,left,congruent,left_congruent,f
7,primary,high,easy,right,congruent,right_congruent,k
8,primary,low,easy,right,congruent,right_congruent,k
9,primary,high,easy,left,nogo,left_nogo,
10,primary,high,easy,right,congruent,right_congruent,k
11,primary,high,hard,right,congruent,right_congruent,k
12,primary,low,easy,right,congruent,right_congruent,k
1,primary,high,hard,left,congruent,left_congruent,f
2,primary,low,hard,left,congruent,left_congruent,f
3,primary,low,hard,left,nogo,left_nogo,
4,primary,low,easy,left,congruent,left_congruent,f
5,primary,low,easy,right,congruent,right_congruent,k
6,primary,low,easy,left,congruent,left_congruent,f
7,primary,low,easy,right,congruent,right_congruent,k
8,primary,high,hard,right,congruent,right_congruent,k
9,primary,high,hard,right,congruent,right_congruent,k
10,primary,high,hard,left,nogo,left_nogo,
11,primary,high,hard,right,nogo,right_nogo,
12,primary,low,hard,right,congruent,right_congruent,k
13,primary,high,hard,right,nogo,right_nogo,
14,primary,high,easy,left,nogo,left_nogo,
15,primary,low,easy,left,nogo,left_nogo,
16,primary,low,hard,right,congruent,right_congruent,k
17,primary,low,easy,left,nogo,left_nogo,
18,primary,high,hard,right,congruent,right_congruent,k
19,primary,high,hard,right,nogo,right_nogo,
20,primary,low,hard,left,congruent,left_congruent,f
21,primary,high,hard,left,nogo,left_nogo,
22,primary,high,easy,left,congruent,left_congruent,f
23,primary,high,hard,right,congruent,right_congruent,k
24,primary,low,easy,right,congruent,right_congruent,k
25,primary,low,hard,right,congruent,right_congruent,k
26,primary,low,hard,right,congruent,right_congruent,k
27,primary,low,hard,right,nogo,right_nogo,
28,primary,high,hard,left,congruent,left_congruent,f
29,primary,low,hard,left,nogo,left_nogo,
30,primary,low,hard,right,nogo,right_nogo,
31,primary,high,hard,right,congruent,right_congruent,k
32,primary,high,hard,right,congruent,right_congruent,k
33,primary,low,easy,left,congruent,left_congruent,f
34,primary,low,easy,left,congruent,left_congruent,f
35,primary,high,hard,left,congruent,left_congruent,f
36,primary,low,easy,left,congruent,left_congruent,f
37,primary,high,hard,right,congruent,right_congruent,k
38,primary,low,hard,left,nogo,left_nogo,
39,primary,high,easy,right,congruent,right_congruent,k
40,primary,high,easy,left,congruent,left_congruent,f
41,primary,high,easy,right,congruent,right_congruent,k
42,primary,high,hard,right,congruent,right_congruent,k
43,primary,low,easy,left,congruent,left_congruent,f
44,primary,high,hard,left,congruent,left_congruent,f
45,primary,low,hard,left,nogo,left_nogo,
46,primary,low,easy,left,congruent,left_congruent,f
47,primary,high,easy,left,congruent,left_congruent,f
48,primary,high,easy,left,congruent,left_congruent,f
49,primary,high,easy,left,congruent,left_congruent,f
50,primary,high,easy,left,congruent,left_congruent,f
51,primary,high,easy,right,nogo,right_nogo,
52,primary,low,easy,right,congruent,right_congruent,k
53,primary,low,easy,left,congruent,left_congruent,f
54,primary,high,easy,right,congruent,right_congruent,k
55,primary,high,easy,right,nogo,right_nogo,
56,primary,low,hard,left,congruent,left_congruent,f
57,primary,high,hard,right,congruent,right_congruent,k
58,primary,low,hard,left,congruent,left_congruent,f
59,primary,high,hard,left,congruent,left_congruent,f
60,primary,low,hard,right,congruent,right_congruent,k
61,primary,low,easy,left,congruent,left_congruent,f
62,primary,low,easy,right,nogo,right_nogo,
63,primary,high,easy,left,congruent,left_congruent,f
64,primary,high,hard,left,congruent,left_congruent,f
65,primary,low,easy,right,congruent,right_congruent,k
66,primary,high,easy,right,congruent,right_congruent,k
67,primary,low,easy,left,nogo,left_nogo,
68,primary,high,hard,right,congruent,right_congruent,k
69,primary,low,easy,left,nogo,left_nogo,
70,primary,low,easy,left,nogo,left_nogo,
71,primary,low,easy,right,congruent,right_congruent,k
72,primary,low,easy,right,congruent,right_congruent,k
73,primary,high,hard,right,congruent,right_congruent,k
74,primary,high,hard,right,congruent,right_congruent,k
75,primary,low,easy,right,congruent,right_congruent,k
76,primary,high,hard,left,congruent,left_congruent,f
77,primary,high,easy,right,congruent,right_congruent,k
78,primary,high,easy,right,congruent,right_congruent,k
79,primary,low,easy,left,nogo,left_nogo,
80,primary,low,hard,right,congruent,right_congruent,k
81,primary,high,easy,left,nogo,left_nogo,
82,primary,high,easy,left,congruent,left_congruent,f
83,primary,low,easy,left,congruent,left_congruent,f
84,primary,low,hard,left,nogo,left_nogo,
85,primary,high,hard,left,nogo,left_nogo,
86,primary,high,easy,left,congruent,left_congruent,f
87,primary,high,easy,left,congruent,left_congruent,f
88,primary,low,hard,right,congruent,right_congruent,k
89,primary,high,easy,left,nogo,left_nogo,
90,primary,low,easy,right,congruent,right_congruent,k
91,primary,high,easy,right,nogo,right_nogo,
92,primary,high,hard,right,congruent,right_congruent,k
93,primary,low,hard,left,congruent,left_congruent,f
94,primary,low,easy,right,nogo,right_nogo,
95,primary,high,easy,left,congruent,left_congruent,f
96,primary,high,easy,left,congruent,left_congruent,f
97,primary,low,hard,right,congruent,right_congruent,k
98,primary,low,hard,left,congruent,left_congruent,f
99,primary,high,hard,left,congruent,left_congruent,f
100,primary,high,easy,left,congruent,left_congruent,f
101,primary,high,easy,left,nogo,left_nogo,
102,primary,low,easy,right,nogo,right_nogo,
103,primary,high,easy,left,congruent,left_congruent,f
104,primary,high,hard,right,congruent,right_congruent,k
105,primary,high,easy,left,congruent,left_congruent,f
106,primary,low,hard,left,nogo,left_nogo,
107,primary,low,easy,left,nogo,left_nogo,
108,primary,low,hard,right,congruent,right_congruent,k
109,primary,high,easy,right,congruent,right_congruent,k
110,primary,low,hard,left,congruent,left_congruent,f
111,primary,low,easy,right,congruent,right_congruent,k
112,primary,high,hard,left,congruent,left_congruent,f
113,primary,low,hard,right,congruent,right_congruent,k
114,primary,high,hard,left,nogo,left_nogo,
115,primary,low,easy,right,congruent,right_congruent,k
116,primary,low,easy,right,congruent,right_congruent,k
117,primary,low,easy,left,congruent,left_congruent,f
118,primary,low,hard,left,nogo,left_nogo,
119,primary,low,easy,right,congruent,right_congruent,k
120,primary,high,hard,right,congruent,right_congruent,k
121,primary,high,hard,left,congruent,left_congruent,f
122,primary,low,hard,left,congruent,left_congruent,f
123,primary,high,hard,right,nogo,right_nogo,
124,primary,low,easy,right,congruent,right_congruent,k
125,primary,low,hard,right,congruent,right_congruent,k
126,primary,low,easy,left,congruent,left_congruent,f
127,primary,high,hard,right,congruent,right_congruent,k
128,primary,high,easy,right,nogo,right_nogo,
129,primary,high,easy,right,nogo,right_nogo,
130,primary,low,easy,right,congruent,right_congruent,k
131,primary,high,hard,left,congruent,left_congruent,f
132,primary,low,hard,left,congruent,left_congruent,f
133,primary,high,hard,left,congruent,left_congruent,f
134,primary,low,easy,right,congruent,right_congruent,k
135,primary,high,easy,right,congruent,right_congruent,k
136,primary,low,easy,right,nogo,right_nogo,
137,primary,low,hard,right,congruent,right_congruent,k
138,primary,low,easy,left,congruent,left_congruent,f
139,primary,high,easy,right,nogo,right_nogo,
140,primary,low,hard,right,congruent,right_congruent,k
141,primary,high,hard,left,nogo,left_nogo,
142,primary,low,hard,left,congruent,left_congruent,f
143,primary,high,easy,left,congruent,left_congruent,f
144,primary,low,hard,left,congruent,left_congruent,f
145,primary,high,easy,left,nogo,left_nogo,
146,primary,low,hard,right,congruent,right_congruent,k
147,primary,low,hard,left,nogo,left_nogo,
148,primary,low,hard,right,congruent,right_congruent,k
149,primary,high,hard,right,nogo,right_nogo,
150,primary,low,hard,right,congruent,right_congruent,k
151,primary,high,easy,right,congruent,right_congruent,k
152,primary,low,hard,left,congruent,left_congruent,f
153,primary,high,easy,left,congruent,left_congruent,f
154,primary,low,hard,left,nogo,left_nogo,
155,primary,low,easy,left,nogo,left_nogo,
156,primary,high,hard,left,congruent,left_congruent,f
157,primary,low,easy,right,congruent,right_congruent,k
158,primary,low,hard,right,nogo,right_nogo,
159,primary,high,hard,left,congruent,left_congruent,f
160,primary,low,hard,right,nogo,right_nogo,
161,primary,high,easy,left,nogo,left_nogo,
162,primary,low,easy,left,congruent,left_congruent,f
163,primary,low,easy,right,congruent,right_congruent,k
164,primary,low,hard,right,congruent,right_congruent,k
165,primary,low,easy,left,nogo,left_nogo,
166,primary,low,hard,left,congruent,left_congruent,f
167,primary,high,easy,right,congruent,right_congruent,k
168,primary,high,hard,right,nogo,right_nogo,
169,primary,low,hard,right,nogo,right_nogo,
